NLC,lsoa21cd,lnc_grp,piece_area_m2,covered_area_m2
623,E01000552,2,47766.33817309754,551991.5106491527
623,E01000583,2,2475.273057402559,551991.5106491527
623,E01000930,2,5366.072569954489,551991.5106491527
623,E01004648,2,12658.31610113451,551991.5106491527
623,E01004677,2,2721.3079398723094,551991.5106491527
623,E01004678,2,7499.177012899925,551991.5106491527
623,E01004706,2,2599.998211750666,551991.5106491527
623,E01004708,2,19631.318174518827,551991.5106491527
623,E01004710,2,88817.77021134237,551991.5106491527
623,E01004711,4,9822.407420490468,551991.5106491527
624,E01000484,6,178342.1706579412,1855414.5743149987
624,E01000485,6,11414.519522966752,1855414.5743149987
624,E01000486,5,66261.00326273369,1855414.5743149987
624,E01000515,4,264001.0185316568,1855414.5743149987
624,E01000517,6,234754.59949256328,1855414.5743149987
624,E01000518,5,37034.70604386373,1855414.5743149987
624,E01000519,7,133560.66601029655,1855414.5743149987
624,E01000520,4,11248.847671360256,1855414.5743149987
624,E01000543,6,153080.22552536172,1855414.5743149987
624,E01000589,6,144278.15196350217,1855414.5743149987
624,E01000590,5,27202.705498977328,1855414.5743149987
624,E01000591,5,314185.1826627465,1855414.5743149987
624,E01002165,4,122574.35252828948,1855414.5743149987
624,E01002166,5,11962.814480353465,1855414.5743149987
624,E01002169,5,1379.6986814519928,1855414.5743149987
624,E01033463,5,144133.91178093367,1855414.5743149987
625,E01000937,1,22273.715176282836,1132622.16241264
625,E01000938,1,81199.75449618007,1132622.16241264
625,E01000939,2,69108.63029774952,1132622.16241264
625,E01000941,3,34041.775790696214,1132622.16241264
625,E01000942,3,74244.75688085028,1132622.16241264
625,E01000943,3,18012.412012571753,1132622.16241264
625,E01000956,1,129083.57586954071,1132622.16241264
625,E01002697,2,51458.83594070847,1132622.16241264
625,E01002710,1,69099.86252849418,1132622.16241264
625,E01002711,2,142281.8432961189,1132622.16241264
625,E01002728,2,55276.301727227794,1132622.16241264
625,E01002729,2,17723.625894050307,1132622.16241264
625,E01035708,1,253757.937023641,1132622.16241264
625,E01035709,1,66597.33208039767,1132622.16241264
625,E01035712,1,48461.803398130265,1132622.16241264
626,E01002818,2,219726.18942429885,1067495.4369787648
626,E01002819,2,98703.00631423724,1067495.4369787648
626,E01002860,2,7388.40429610793,1067495.4369787648
626,E01002863,1,15553.033652086619,1067495.4369787648
626,E01004691,1,31098.455883252667,1067495.4369787648
626,E01004692,2,45834.75326068626,1067495.4369787648
626,E01035718,4,649191.5941480953,1067495.4369787648
627,E01002830,2,31966.706709439884,1009505.7627606718
627,E01002831,2,102352.0721831042,1009505.7627606718
627,E01002832,2,34122.993589159436,1009505.7627606718
627,E01002833,3,73399.39203646498,1009505.7627606718
627,E01002852,4,18338.664300928234,1009505.7627606718
627,E01002853,3,54839.96132478962,1009505.7627606718
627,E01002855,2,24876.671898561355,1009505.7627606718
627,E01002856,2,99116.12853312166,1009505.7627606718
627,E01002857,3,284.555310492932,1009505.7627606718
627,E01002874,2,57133.43171841003,1009505.7627606718
627,E01002875,4,22555.960732576612,1009505.7627606718
627,E01002876,2,597.1021460269557,1009505.7627606718
627,E01002877,2,797.9609194660691,1009505.7627606718
627,E01002878,2,102962.73438862992,1009505.7627606718
627,E01002879,2,56993.534577654056,1009505.7627606718
627,E01002882,2,2053.6939883470745,1009505.7627606718
627,E01002905,2,127998.14108012702,1009505.7627606718
627,E01002906,2,104515.4032013876,1009505.7627606718
627,E01002909,2,94600.65412198415,1009505.7627606718
628,E01003013,1,181912.61565605228,814416.6359762506
628,E01003014,2,208307.89713298558,814416.6359762506
628,E01003015,1,79496.06305370384,814416.6359762506
628,E01003110,1,24173.24155981592,814416.6359762506
628,E01003111,2,3213.058382267406,814416.6359762506
628,E01003112,1,83883.36543289543,814416.6359762506
628,E01003930,2,20451.189960739022,814416.6359762506
628,E01003933,1,55042.99504535042,814416.6359762506
628,E01032582,1,96415.6685927635,814416.6359762506
628,E01032584,2,61520.54115967718,814416.6359762506
629,E01004680,2,27300.109904765573,1012209.332746997
629,E01004681,1,2317.6959661950004,1012209.332746997
629,E01004682,3,60254.36985721819,1012209.332746997
629,E01004683,3,94453.55055480561,1012209.332746997
629,E01004686,1,843.8065229514332,1012209.332746997
629,E01004694,3,80903.91338973152,1012209.332746997
629,E01004697,2,6157.743833833476,1012209.332746997
629,E01004700,3,7335.9647200366135,1012209.332746997
629,E01035718,4,732642.1779974597,1012209.332746997
630,E01001943,1,385.2644996986827,630575.6141954807
630,E01001944,1,15.86694731733917,630575.6141954807
630,E01002870,2,155325.7410553492,630575.6141954807
630,E01002872,3,51202.833156659435,630575.6141954807
630,E01002873,3,198.7921386879105,630575.6141954807
630,E01002874,2,392.518032507808,630575.6141954807
630,E01002875,4,13139.012656448966,630575.6141954807
630,E01002876,2,44212.45028513471,630575.6141954807
630,E01002877,2,221522.98553043287,630575.6141954807
630,E01002878,2,20481.343941075193,630575.6141954807
630,E01002879,2,30565.972981272327,630575.6141954807
630,E01002880,3,40123.54052146666,630575.6141954807
630,E01002881,3,34561.21349970408,630575.6141954807
630,E01002906,2,6328.597592516533,630575.6141954807
630,E01002908,2,6489.730639894497,630575.6141954807
630,E01002909,2,1397.3007788599323,630575.6141954807
630,E01035485,2,4232.449938454537,630575.6141954807
631,E01000919,1,6652.204245937937,193801.64348538133
631,E01004734,1,160226.1104848745,193801.64348538133
631,E01004763,1,26069.886479733865,193801.64348538133
631,E01035716,1,853.4422748350339,193801.64348538133
632,E01003615,4,1514.3490604536353,1714021.781105858
632,E01004328,3,3208.6246381095348,1714021.781105858
632,E01004332,4,838.4332394474047,1714021.781105858
632,E01004335,4,117256.13830242038,1714021.781105858
632,E01004336,2,218310.65865032494,1714021.781105858
632,E01004337,4,96775.53747239267,1714021.781105858
632,E01004338,4,56211.13162845532,1714021.781105858
632,E01004340,4,192176.85353178307,1714021.781105858
632,E01004341,2,28966.640748418937,1714021.781105858
632,E01004372,4,11512.701769835243,1714021.781105858
632,E01004373,3,43130.987769907195,1714021.781105858
632,E01004374,4,58076.929399556364,1714021.781105858
632,E01004375,3,127449.4890560541,1714021.781105858
632,E01004376,2,82400.19993482156,1714021.781105858
632,E01004429,4,132354.1613366062,1714021.781105858
632,E01004430,4,456014.84329444694,1714021.781105858
632,E01034213,4,39477.36276422569,1714021.781105858
632,E01034218,4,48346.738508598944,1714021.781105858
633,E01003778,4,96.00460077963606,1272796.7112305418
633,E01003779,6,1453.4323618828994,1272796.7112305418
633,E01003791,7,47502.6224570252,1272796.7112305418
633,E01004362,5,130089.809533552,1272796.7112305418
633,E01004366,2,38786.16329773478,1272796.7112305418
633,E01004368,2,1326.4006343562917,1272796.7112305418
633,E01004371,2,25780.90994275423,1272796.7112305418
633,E01004436,3,188692.22100535242,1272796.7112305418
633,E01004437,4,136368.7757874,1272796.7112305418
633,E01004438,3,270925.5977062551,1272796.7112305418
633,E01004439,4,106050.5798829995,1272796.7112305418
633,E01004440,2,150444.8682698394,1272796.7112305418
633,E01004441,6,79721.7456290645,1272796.7112305418
633,E01004442,4,95557.58012154579,1272796.7112305418
634,E01000005,1,497.146393084383,403078.0250012863
634,E01002704,1,2.5913304329779323,403078.0250012863
634,E01004307,1,9103.064029451769,403078.0250012863
634,E01032739,1,366135.6500499659,403078.0250012863
634,E01033708,1,27339.573198351278,403078.0250012863
635,E01003929,1,120457.89552171587,613558.4778859845
635,E01003935,1,82581.72290763176,613558.4778859845
635,E01003939,1,26898.389792547492,613558.4778859845
635,E01003981,1,189539.63610314945,613558.4778859845
635,E01032646,1,53791.64738425311,613558.4778859845
635,E01032739,1,293.69284369506096,613558.4778859845
635,E01032803,1,1239.5820669726518,613558.4778859845
635,E01033884,1,138704.54345158124,613558.4778859845
635,E01033885,2,51.36781443785471,613558.4778859845
637,E01000544,2,4043.409034413029,927874.3421564375
637,E01004648,2,142374.33666026162,927874.3421564375
637,E01004650,3,119077.9319372995,927874.3421564375
637,E01004651,3,338.9678355471425,927874.3421564375
637,E01004675,1,11290.569935011974,927874.3421564375
637,E01004676,2,14486.546408588954,927874.3421564375
637,E01004701,4,41520.2645486626,927874.3421564375
637,E01004706,2,82393.44496807549,927874.3421564375
637,E01004707,2,108660.95526507079,927874.3421564375
637,E01004708,2,106697.58064380322,927874.3421564375
637,E01004709,2,98048.35806769456,927874.3421564375
637,E01004710,2,14489.067070149182,927874.3421564375
637,E01004711,4,91006.28833370584,927874.3421564375
637,E01004726,2,75012.80338267754,927874.3421564375
637,E01004728,4,2127.3962291573557,927874.3421564375
637,E01004729,1,13646.15470771963,927874.3421564375
637,E01035715,2,2660.2671285991137,927874.3421564375
638,E01001714,3,212936.79009163563,1254906.1795279058
638,E01001715,6,27180.62345942905,1254906.1795279058
638,E01001716,5,36511.36119343289,1254906.1795279058
638,E01001717,6,85901.9019072821,1254906.1795279058
638,E01001719,3,1988.1987405621142,1254906.1795279058
638,E01001720,3,12036.144300566732,1254906.1795279058
638,E01001803,4,45340.91003852781,1254906.1795279058
638,E01001804,4,62250.23327162807,1254906.1795279058
638,E01001811,2,11018.673958264779,1254906.1795279058
638,E01001812,4,64454.75173317993,1254906.1795279058
638,E01001813,3,74574.19907363516,1254906.1795279058
638,E01002002,4,299073.5844283267,1254906.1795279058
638,E01002056,4,37132.42443632797,1254906.1795279058
638,E01002058,2,18852.131894173923,1254906.1795279058
638,E01002061,3,331.3679646877438,1254906.1795279058
638,E01002063,6,15359.737910606065,1254906.1795279058
638,E01035638,3,125152.42297816755,1254906.1795279058
638,E01035639,2,124810.72214747145,1254906.1795279058
639,E01003935,1,14876.355124106216,181593.18911850738
639,E01032739,1,166716.83399440115,181593.18911850738
640,E01004657,1,119719.03645371877,919771.9474743728
640,E01004658,1,60892.42784299097,919771.9474743728
640,E01004663,1,14036.251892742017,919771.9474743728
640,E01004680,2,85870.52301919185,919771.9474743728
640,E01004686,1,4147.603996276687,919771.9474743728
640,E01004712,1,46.466624692299746,919771.9474743728
640,E01004714,1,102640.27544848585,919771.9474743728
640,E01004761,1,3539.201651757614,919771.9474743728
640,E01004762,1,135178.0769884235,919771.9474743728
640,E01035718,4,393702.0835560932,919771.9474743728
641,E01004657,1,8307.954189211549,594686.0008643566
641,E01004659,1,97433.67261161789,594686.0008643566
641,E01004661,1,70181.27130626542,594686.0008643566
641,E01004662,1,73019.30559077027,594686.0008643566
641,E01004663,1,2901.0872158175052,594686.0008643566
641,E01004670,2,66832.79091157253,594686.0008643566
641,E01004725,2,87354.75240212263,594686.0008643566
641,E01004727,4,107850.14556473377,594686.0008643566
641,E01033598,2,4206.6712380972285,594686.0008643566
641,E01033601,1,52755.86343705348,594686.0008643566
641,E01033602,1,2865.031242855453,594686.0008643566
641,E01033603,2,20977.455154238953,594686.0008643566
642,E01004228,2,166018.8602406522,1194114.6374301894
642,E01004229,2,5435.389858314315,1194114.6374301894
642,E01004230,2,120002.07101015237,1194114.6374301894
642,E01004232,2,184748.53838842496,1194114.6374301894
642,E01004234,4,24484.6479216958,1194114.6374301894
642,E01004241,2,753.6379265720329,1194114.6374301894
642,E01004264,3,9656.533628825337,1194114.6374301894
642,E01004267,1,7133.703293707775,1194114.6374301894
642,E01004270,4,288656.4859097348,1194114.6374301894
642,E01004271,2,57320.78446043356,1194114.6374301894
642,E01032785,3,50310.06879376535,1194114.6374301894
642,E01035670,1,129462.7903295871,1194114.6374301894
642,E01035674,4,35562.4363962962,1194114.6374301894
642,E01035675,3,63947.33695734179,1194114.6374301894
642,E01035676,2,14923.544305770347,1194114.6374301894
642,E01035680,2,35697.80800891551,1194114.6374301894
643,E01000199,4,23008.795916932366,1961726.849307795
643,E01000204,4,121496.28027553999,1961726.849307795
643,E01000257,5,661122.1961849444,1961726.849307795
643,E01000259,5,594789.3618519739,1961726.849307795
643,E01000304,4,20118.937484205904,1961726.849307795
643,E01033911,7,312602.7670790241,1961726.849307795
643,E01033912,6,228588.5105151743,1961726.849307795
645,E01000002,1,123140.40512994927,357646.94884937257
645,E01000003,1,221.7115537616196,357646.94884937257
645,E01002704,1,92216.2319784939,357646.94884937257
645,E01032739,1,140526.48155909457,357646.94884937257
645,E01033708,1,1542.1186280732086,357646.94884937257
647,E01003356,4,59121.695666770975,1951168.6195844356
647,E01003361,5,21396.485623158685,1951168.6195844356
647,E01003363,6,1852.1539462364397,1951168.6195844356
647,E01003365,5,117925.90113430336,1951168.6195844356
647,E01003376,4,26687.275408825735,1951168.6195844356
647,E01003424,7,110642.31005300178,1951168.6195844356
647,E01003425,5,199342.54980430193,1951168.6195844356
647,E01003426,5,390490.1863586615,1951168.6195844356
647,E01003427,4,288335.8472737217,1951168.6195844356
647,E01003428,5,1579.0971879373021,1951168.6195844356
647,E01003439,5,341863.50392316305,1951168.6195844356
647,E01003440,5,97974.13969750245,1951168.6195844356
647,E01003448,5,6968.703414541135,1951168.6195844356
647,E01003449,4,36183.471187539406,1951168.6195844356
647,E01003453,5,250805.29890477023,1951168.6195844356
648,E01000946,1,135905.6537635145,911643.6002709367
648,E01000947,2,115688.7055849919,911643.6002709367
648,E01000948,2,134684.4148704051,911643.6002709367
648,E01000949,3,33563.89508315519,911643.6002709367
648,E01000952,3,103653.3833882262,911643.6002709367
648,E01000954,2,35727.71547810873,911643.6002709367
648,E01000958,2,160642.78354380743,911643.6002709367
648,E01000959,3,53581.79855136818,911643.6002709367
648,E01035708,1,13384.295652023218,911643.6002709367
648,E01035709,1,53764.844227519294,911643.6002709367
648,E01035710,1,71046.110127817,911643.6002709367
649,E01000502,5,13848.53040869302,1672936.3514981056
649,E01000506,4,223480.21061566414,1672936.3514981056
649,E01000508,4,83405.90197811199,1672936.3514981056
649,E01000509,3,45911.28912785774,1672936.3514981056
649,E01000510,3,152402.48793220468,1672936.3514981056
649,E01000511,4,150494.8712925885,1672936.3514981056
649,E01000512,4,10575.94899689663,1672936.3514981056
649,E01000526,3,48939.37270866225,1672936.3514981056
649,E01000596,4,2676.254140045783,1672936.3514981056
649,E01000601,4,474385.430890465,1672936.3514981056
649,E01000602,3,8316.083731618606,1672936.3514981056
649,E01000603,4,75050.38372921788,1672936.3514981056
649,E01000627,4,104029.7703476239,1672936.3514981056
649,E01000628,5,279419.8155984554,1672936.3514981056
650,E01003639,5,99345.91888220573,1768780.390498171
650,E01003641,6,115579.58865293807,1768780.390498171
650,E01003642,5,206975.08526380165,1768780.390498171
650,E01003643,3,128505.64922107533,1768780.390498171
650,E01003644,4,51118.28861788419,1768780.390498171
650,E01003645,4,248204.6958116328,1768780.390498171
650,E01003751,5,277966.05102267175,1768780.390498171
650,E01003752,5,11097.979853840123,1768780.390498171
650,E01003753,4,201711.66439123335,1768780.390498171
650,E01003754,4,149328.92838050562,1768780.390498171
650,E01003755,4,163393.01341355362,1768780.390498171
650,E01003756,4,69116.54986350602,1768780.390498171
650,E01003768,4,2866.0508652151293,1768780.390498171
650,E01003772,5,43570.92625810774,1768780.390498171
653,E01001195,5,139.0478941438779,1458456.8901123214
653,E01001239,2,410979.0352884306,1458456.8901123214
653,E01001246,3,396290.9443510722,1458456.8901123214
653,E01001247,4,336805.75233444985,1458456.8901123214
653,E01001877,2,70788.57443687727,1458456.8901123214
653,E01034026,3,84935.44712335254,1458456.8901123214
653,E01034027,4,158518.08868399492,1458456.8901123214
654,E01001197,5,28333.866963162975,782700.2403935832
654,E01001234,6,45042.74831697109,782700.2403935832
654,E01001235,4,62511.079023189646,782700.2403935832
654,E01001273,6,238116.22213343563,782700.2403935832
