unit,k5,k6,Station,mode_label,lon,lat,best_matched_k6_for_k5,follows_best_match
6973,0,2,St James Street,LO,-0.03316,51.58106,2,True
6977,4,4,Hackney Central,LO,-0.0562175,51.547205,4,True
6978,4,0,Hackney Wick,LO,-0.025245,51.543365,4,False
6979,3,5,Homerton,LO,-0.04235,51.54697,5,True
698,3,5,Seven Sisters,"LO,LU",-0.0725100279127818,51.58339794718637,5,True
700,4,3,Shepherd's Bush LU,"LO,LU",-0.2188348749838903,51.50435277171325,4,False
702,4,3,Sloane Square,LU,-0.1563353394945677,51.49233693461083,4,False
703,3,5,Snaresbrook,LU,0.0213934263382834,51.58067707711797,5,True
704,3,5,South Ealing,LU,-0.3075052577072797,51.50089966685759,5,True
705,0,2,Southfields,LU,-0.2066534771013345,51.44507985784133,2,True
706,3,5,Southgate,LU,-0.1277625393853033,51.63225854371172,5,True
707,0,3,South Harrow,LU,-0.3520927569079474,51.564549549948175,2,False
708,4,4,South Kensington,LU,-0.1731650469113846,51.49408858708188,4,True
709,0,2,South Kenton,"LO,LU",-0.3083734923397721,51.570212909100526,2,True
710,0,2,South Ruislip,LU,-0.3988661306887068,51.55686021118094,2,True
711,3,5,South Wimbledon,LU,-0.1933065202931911,51.41498929257676,5,True
712,3,5,South Woodford,LU,0.0273625184698253,51.591892453017074,5,True
713,3,5,Stamford Brook,LU,-0.2460012251835393,51.4949181050598,5,True
714,3,5,Stanmore,LU,-0.3032624771028668,51.61971092780402,5,True
715,3,5,Stepney Green,LU,-0.0465909032388702,51.52186169216427,5,True
716,3,5,Stockwell,LU,-0.1230421883655021,51.47182845729258,5,True
717,3,5,Stonebridge Park,"LO,LU",-0.2764667949099679,51.54419264973252,5,True
718,4,4,Charing Cross LU,LU,-0.1273836832203838,51.50737795073341,4,True
719,3,3,Stratford,"DLR,EZL,LO,LU",-0.0038044932283004,51.54145647497037,5,False
720,0,3,Sudbury Hill,LU,-0.3366239412564384,51.55696518658866,2,False
721,0,2,Sudbury Town,LU,-0.3157464873310852,51.550805806993615,2,True
723,3,5,Swiss Cottage,LU,-0.1748398347754522,51.54370542648981,5,True
724,4,4,Temple,LU,-0.1142517165435635,51.51098440371512,4,True
725,0,2,Theydon Bois,LU,0.1033276639997498,51.671832474283256,2,True
726,3,5,Tooting Bec,LU,-0.159233625335043,51.43589927439103,5,True
727,3,5,Tooting Broadway,LU,-0.1683898368141734,51.42767600459317,5,True
728,4,4,Tottenham Court Road,"EZL,LU",-0.1305038755407188,51.51645724635473,4,True
729,1,0,Tottenham Hale LU,LU,-0.0601646506537094,51.588048703622064,0,True
730,0,2,Totteridge & Whetstone,LU,-0.1792054604098072,51.63058779485697,2,True
731,4,3,Tower Hill,LU,-0.0765262714194326,51.50994511580925,4,False
733,1,0,Tufnell Park,LU,-0.1384656557230477,51.55684430975304,0,True
