lsoa,alightings_old,boardings_old,alightings_hub_first,boardings_hub_first,boardings_delta,alightings_delta,total_old,total_hub_first,total_delta
E01000280,25.263819999999996,42.333079999999995,31.545439999999996,44.59233,2.2592500000000015,6.28162,67.59689999999999,76.13776999999999,8.540869999999998
E01000281,1184.86061,845.57721,1377.05163,1227.52447,381.94726,192.19101999999998,2030.43782,2604.5761,574.1382800000001
E01000282,339.95414,616.00082,333.67252,613.74157,-2.259249999999952,-6.281619999999975,955.95496,947.41409,-8.54087000000004
E01000283,36.26918,33.12244,36.26918,33.12244,0.0,0.0,69.39161999999999,69.39161999999999,0.0
E01000284,286.63966999999997,255.38875,286.63966999999997,255.38875,0.0,0.0,542.02842,542.02842,0.0
E01000285,294.54015,49.94531,294.54015,49.94531,0.0,0.0,344.48546,344.48546,0.0
E01000286,41.80005,200.29135,310.94685,200.56593,0.2745800000000145,269.1468,242.0914,511.51278,269.42138
E01000287,304.24228,75.65498,35.22284,75.65498000000001,1.4210854715202004e-14,-269.01944,379.89725999999996,110.87782000000001,-269.0194399999999
E01000288,329.57336,157.80643999999998,329.57336,157.80644,2.842170943040401e-14,0.0,487.37979999999993,487.3798,5.684341886080802e-14
E01000289,100.1632,54.68423,100.1632,54.68423,0.0,0.0,154.84743,154.84743,0.0
E01000290,157.39523,69.00354999999999,157.53827,74.37134,5.367790000000014,0.14304000000001338,226.39878,231.90961000000001,5.510830000000027
E01000292,209.67224,93.91467,158.6452,85.9777,-7.936970000000002,-51.02704,303.58691,244.6229,-58.96401
E01000293,457.5845,438.56906,0.0,0.0,-438.56906,-457.5845,896.15356,0.0,-896.15356
E01000294,216.83585,0.0,0.0,0.0,0.0,-216.83585,216.83585,0.0,-216.83585
E01000296,2007.01216,2752.94854,1999.47876,2750.5635700000003,-2.384969999999612,-7.533400000000029,4759.9607,4750.04233,-9.918369999999413
E01000297,184.28091,119.43302,184.28091,119.43302,0.0,0.0,303.71393,303.71393,0.0
E01000298,698.3473299999999,980.22052,970.61213,1056.60036,76.37983999999994,272.26480000000004,1678.56785,2027.21249,348.64464
E01000299,942.63289,1004.20903,2128.76076,1217.19798,212.98894999999993,1186.1278700000003,1946.8419199999998,3345.95874,1399.1168200000002
E01000301,366.89753,157.93488,94.63273,81.55504,-76.37983999999999,-272.26480000000004,524.83241,176.18777,-348.64464
E01000302,889.17894,631.8900199999999,889.17894,631.89002,1.1368683772161603e-13,0.0,1521.06896,1521.06896,0.0
E01000303,0.12264999999999981,0.21944,0.12264999999999981,0.21944,0.0,0.0,0.3420899999999998,0.3420899999999998,0.0
E01000304,0.056139999999999995,5.30577,7.5895399999999995,7.69074,2.38497,7.533399999999999,5.36191,15.28028,9.91837
E01000305,1289.46865,824.34034,1048.09351,772.51665,-51.82368999999994,-241.3751400000001,2113.80899,1820.61016,-293.19883000000004
E01000307,5287.19801,6494.9562,5410.89257,6552.34244,57.386240000000726,123.69455999999991,11782.15421,11963.23501,181.08079999999973
E01000308,821.06499,958.102,0.0,0.0,-958.102,-821.06499,1779.16699,0.0,-1779.16699
E01000309,905.77492,478.96635,546.99721,272.4312,-206.53515,-358.77770999999996,1384.74127,819.42841,-565.31286
E01000310,2944.98911,2758.24067,1.5886899999999997,37.94609,-2720.29458,-2943.40042,5703.22978,39.53478,-5663.695
E01000311,675.61248,1098.81223,0.0,0.0,-1098.81223,-675.61248,1774.42471,0.0,-1774.42471
E01000312,790.85853,772.12964,0.0,0.0,-772.12964,-790.85853,1562.98817,0.0,-1562.98817
E01000313,2833.65852,2506.03992,3654.7235100000003,3464.14192,958.1019999999999,821.0649900000003,5339.69844,7118.86543,1779.1669899999997
E01000314,708.90366,785.13443,763.97819,870.69585,85.56142,55.074530000000095,1494.03809,1634.6740399999999,140.63594999999987
E01000315,79.14299,60.53174,91.03679,70.93269,10.400949999999995,11.893799999999999,139.67473,161.96947999999998,22.294749999999965
E01000316,1423.85827,1280.37414,1506.4677,1421.29668,140.92254000000003,82.60942999999997,2704.2324099999996,2927.7643799999996,223.53197
E01000318,518.47875,239.03758,164.34440999999998,154.84185,-84.19573,-354.13434,757.5163299999999,319.18625999999995,-438.33007
E01000319,0.12762,0.0,0.0,0.0,0.0,-0.12762,0.12762,0.0,-0.12762
E01000321,817.24025,804.09369,693.65786,534.1638,-269.92989,-123.58238999999992,1621.33394,1227.82166,-393.5122799999999
E01000323,6286.15988,5725.32808,5574.50392,5817.92238,92.59429999999975,-711.65596,12011.48796,11392.4263,-619.0616600000012
E01000324,297.57448,237.22689,246.94684999999998,170.07541,-67.15147999999999,-50.62763000000001,534.80137,417.02225999999996,-117.77911000000006
E01000325,56.988049999999994,80.30319,56.988049999999994,80.30319,0.0,0.0,137.29124,137.29124,0.0
E01000326,217.29811,111.22655,217.29811,111.22655,0.0,0.0,328.52466000000004,328.52466000000004,0.0
E01000327,160.1959,109.85434,104.87817,68.26938,-41.584959999999995,-55.31773,270.05024,173.14755,-96.90268999999998
E01000328,22.85145,11.320879999999999,22.85145,11.320879999999999,0.0,0.0,34.17233,34.17233,0.0
E01000329,120.21135,83.41532,120.21135,83.41532,0.0,0.0,203.62667,203.62667,0.0
E01000330,245.74167999999997,194.36471999999998,283.51469,232.59651,38.23179000000002,37.77301,440.10639999999995,516.1111999999999,76.00479999999999
E01000331,156.72697,133.60774,156.72697,133.60774,0.0,0.0,290.33471,290.33471,0.0
E01000332,572.37011,281.11125,572.37011,281.11125,0.0,0.0,853.48136,853.48136,0.0
E01000333,592.5657600000001,342.61645999999996,592.56576,342.61646,5.684341886080802e-14,-1.1368683772161603e-13,935.18222,935.1822199999999,-1.1368683772161603e-13
E01000334,89.1465,42.110969999999995,89.1465,42.110969999999995,0.0,0.0,131.25747,131.25747,0.0
E01000335,1156.16406,1575.78623,1238.33217,1591.91571,16.129480000000058,82.16810999999984,2731.9502899999998,2830.24788,98.29759000000013
E01000336,353.68658,237.45136,391.58401,277.6391,40.18773999999999,37.897429999999986,591.13794,669.2231099999999,78.08516999999995
E01000337,37.89743,40.187740000000005,0.0,0.0,-40.187740000000005,-37.89743,78.08517,0.0,-78.08517
E01000338,161.78728,57.91639,161.78728,57.91639,0.0,0.0,219.70367000000002,219.70367000000002,0.0
E01000340,306.19309,166.19257,306.19309,166.19257,0.0,0.0,472.38566,472.38566,0.0
E01000342,14.990599999999999,16.06758,26.71056,18.794359999999998,2.726779999999998,11.719960000000002,31.05818,45.50492,14.446739999999998
E01000343,368.12645,216.80961,164.51823,91.86034,-124.94927,-203.60822,584.93606,256.37856999999997,-328.55749000000003
E01000344,245.04931,125.80339,233.32935,123.07661,-2.726779999999991,-11.719959999999986,370.85269999999997,356.40596,-14.446739999999977
E01000345,79.66589,55.17793,79.66589,55.177929999999996,-7.105427357601002e-15,0.0,134.84382,134.84382,0.0
E01000347,433.65473,351.18464,588.77569,464.72936,113.54471999999998,155.12096000000008,784.8393699999999,1053.50505,268.66568000000007
E01000349,189.47532999999999,121.24462,127.16517,81.90158,-39.34304,-62.31015999999998,310.71995,209.06675,-101.65319999999997
E01000350,179.71927,147.83438,179.71927,147.83438,0.0,0.0,327.55365,327.55365,0.0
E01000352,287.17066,257.46908,394.24676999999997,303.95496,46.48588000000001,107.07610999999997,544.6397400000001,698.20173,153.56198999999992
E01000353,157.6951,56.264239999999994,157.6951,56.264239999999994,0.0,0.0,213.95934,213.95934,0.0
E01000354,175.67406,79.40472,175.67406,79.40472,0.0,0.0,255.07878,255.07878,0.0
E01000356,677.59284,929.10077,677.59284,929.10077,0.0,0.0,1606.69361,1606.69361,0.0
E01000357,18.81363,9.950959999999998,2.5963,3.76767,-6.183289999999999,-16.21733,28.76459,6.36397,-22.400619999999996
E01000358,159.78002,73.29432,159.78002,73.29432,0.0,0.0,233.07434,233.07434,0.0
E01000359,274.9337,74.11621,274.9337,74.11621,0.0,0.0,349.04990999999995,349.04990999999995,0.0
E01000360,2302.4512799999998,2386.5364,2302.4512799999998,2386.5364,0.0,0.0,4688.98768,4688.98768,0.0
E01000361,6.850899999999999,2.29131,13.048549999999999,6.80605,4.51474,6.197649999999999,9.142209999999999,19.854599999999998,10.71239
E01000362,5067.65429,6778.48201,5067.65429,6778.48201,0.0,0.0,11846.1363,11846.1363,0.0
E01000363,47.29051,49.48763,47.29051,49.48763,0.0,0.0,96.77814000000001,96.77814000000001,0.0
E01000364,71.43158,22.887639999999998,71.43158,22.887639999999998,0.0,0.0,94.31922,94.31922,0.0
E01000365,2018.63957,23.04058,2036.18429,26.393749999999997,3.3531699999999987,17.54471999999987,2041.6801500000001,2062.57804,20.897889999999734
E01000367,299.66609,129.46309,299.66609,129.46309,0.0,0.0,429.12918,429.12918,0.0
E01000369,104.78414,81.72758,104.78414,81.72758,0.0,0.0,186.51172,186.51172,0.0
E01000370,672.66332,593.55291,672.66332,593.55291,0.0,0.0,1266.21623,1266.21623,0.0
E01000372,36.98854,11.8848,36.98854,11.8848,0.0,0.0,48.87334,48.87334,0.0
E01000374,188.22925,91.78179,188.22925,91.78179,0.0,0.0,280.01104,280.01104,0.0
E01000375,115.13247,57.705169999999995,115.13247,57.705169999999995,0.0,0.0,172.83764,172.83764,0.0
E01000376,20.413159999999998,39.54895,20.413159999999998,39.54895,0.0,0.0,59.962109999999996,59.962109999999996,0.0
E01000377,22.098619999999997,9.8142,22.098619999999997,9.8142,0.0,0.0,31.912819999999996,31.912819999999996,0.0
E01000379,24.294189999999997,20.67425,24.294189999999997,20.67425,0.0,0.0,44.96844,44.96844,0.0
E01000380,47.67015,29.667669999999998,47.67015,29.667669999999998,0.0,0.0,77.33782,77.33782,0.0
E01000381,28.271169999999998,32.89247,28.271169999999998,32.89247,0.0,0.0,61.16364,61.16364,0.0
E01000382,18.63448,28.20025,18.63448,28.20025,0.0,0.0,46.83473,46.83473,0.0
E01000383,115.97690999999999,94.64523,117.69919999999999,107.05416,12.408929999999998,1.722290000000001,210.62214,224.75336,14.131219999999985
E01000384,254.17127,147.90262,254.17127,147.90261999999998,-2.842170943040401e-14,0.0,402.07389,402.07389,0.0
E01000385,100.16281,91.47426,100.16281,91.47426,0.0,0.0,191.63707,191.63707,0.0
E01000386,1020.97663,742.76612,1020.97663,742.76612,0.0,0.0,1763.74275,1763.74275,0.0
E01000387,13.11333,7.958179999999999,13.11333,7.958179999999998,-8.881784197001252e-16,0.0,21.071509999999996,21.071509999999996,0.0
E01000389,439.84581,423.89435,378.07032,327.81138,-96.08296999999999,-61.77548999999999,863.74016,705.8816999999999,-157.85846000000004
E01000390,27.865299999999998,25.464339999999996,21.66765,20.949599999999997,-4.51474,-6.197649999999999,53.32964,42.61725,-10.71239
E01000391,7.421589999999999,8.07826,11.1429,12.33997,4.261709999999999,3.72131,15.499849999999999,23.48287,7.98302
E01000392,1890.03016,1646.43248,1890.03016,1646.43248,0.0,0.0,3536.4626399999997,3536.4626399999997,0.0
E01000394,200.86156,126.20406,262.63705,222.28703,96.08296999999999,61.77548999999999,327.06561999999997,484.92408,157.85846000000004
E01000396,23.64135,14.710439999999998,23.64135,14.710439999999998,0.0,0.0,38.351789999999994,38.351789999999994,0.0
E01000398,149.47952,79.80932,149.47952,79.80932,0.0,0.0,229.28884,229.28884,0.0
E01000399,412.21523,255.60926,412.21523,255.60926,0.0,0.0,667.82449,667.82449,0.0
E01000400,460.71228,482.21423,460.71228,482.21423000000004,5.684341886080802e-14,0.0,942.92651,942.92651,0.0
E01000401,33.34721,87.52937,0.0,0.0,-87.52937,-33.34721,120.87657999999999,0.0,-120.87657999999999
E01000402,122.88149,84.13913,122.88149,84.13913,0.0,0.0,207.02062,207.02062,0.0
E01000403,2264.5816,1884.72338,2273.62114,1889.95229,5.228910000000042,9.039540000000216,4149.30498,4163.57343,14.268450000000485
E01000404,704.47561,415.79598,704.47561,415.79598,0.0,0.0,1120.2715899999998,1120.2715899999998,0.0
E01000405,188.66306,113.71985,188.66306,113.71985000000001,1.4210854715202004e-14,0.0,302.38291,302.38291000000004,5.684341886080802e-14
E01000406,582.83394,287.66118,573.7944,282.43227,-5.228909999999985,-9.039539999999988,870.49512,856.22667,-14.26845000000003
E01000407,191.01173,137.83139,281.38774,195.59214,57.76075,90.37601000000001,328.84312,476.97988,148.13675999999998
E01000408,858.5981400000001,514.18841,858.5981400000001,514.18841,0.0,0.0,1372.78655,1372.78655,0.0
E01000409,281.23211000000003,105.41064,343.96964,191.03456,85.62392,62.73752999999999,386.64275000000004,535.0042000000001,148.36145000000005
E01000410,52.04042,29.31194,66.21294,33.48219,4.170250000000003,14.172520000000006,81.35236,99.69513,18.34277
E01000411,39.5833,63.40616,0.0,0.0,-63.40616,-39.5833,102.98946000000001,0.0,-102.98946000000001
E01000412,82.96302,108.77409,68.7905,104.60383999999999,-4.17025000000001,-14.172520000000006,191.73711,173.39434,-18.34277
E01000413,119.09159,74.46118,119.09159,74.46118,0.0,0.0,193.55277,193.55277,0.0
E01000414,1871.03576,2012.37527,1866.01,2009.10604,-3.269230000000107,-5.025759999999991,3883.41103,3875.11604,-8.294990000000325
E01000415,29.550469999999997,26.66433,11.421999999999999,7.7158,-18.948529999999998,-18.12847,56.2148,19.1378,-37.077
E01000416,376.84271,3665.84284,1709.73391,6773.46922,3107.62638,1332.8912,4042.6855499999997,8483.20313,4440.51758
E01000417,3639.48971,3919.7462299999997,1666.34927,362.1886,-3557.55763,-1973.14044,7559.23594,2028.5378699999999,-5530.6980699999995
E01000418,428.00512,114.43204,428.00512,114.43204,0.0,0.0,542.43716,542.43716,0.0
E01000419,99.65935,6.15199,0.0,0.0,-6.15199,-99.65935,105.81134,0.0,-105.81134
E01000420,260.3893,92.97022,260.3893,92.97022,0.0,0.0,353.35952,353.35952,0.0
E01000421,130.28322,64.72449999999999,130.28322,64.72449999999999,0.0,0.0,195.00772,195.00772,0.0
E01000422,543.0907,409.88891,796.21606,547.55069,137.66178000000002,253.12536,952.97961,1343.76675,390.78714
E01000423,101.91893999999999,111.11063,67.04487,50.94038,-60.17025,-34.87406999999999,213.02956999999998,117.98525000000001,-95.04431999999997
E01000424,9.85901,18.146839999999997,6.0416799999999995,13.9235,-4.223339999999997,-3.81733,28.005849999999995,19.96518,-8.040669999999995
E01000425,8.63519,8.630769999999998,0.0,0.0,-8.630769999999998,-8.63519,17.26596,0.0,-17.26596
E01000426,283.50777,151.33062999999999,329.16258999999997,223.36828,72.03765000000001,45.65481999999997,434.8384,552.5308699999999,117.69246999999996
E01000427,101.19839999999999,56.25572,67.9302,51.29846,-4.957259999999998,-33.26819999999999,157.45412,119.22865999999999,-38.22546
E01000428,1595.8584799999999,1285.11961,1629.12668,1290.07687,4.957260000000133,33.268200000000206,2880.9780899999996,2919.20355,38.22546000000057
E01000429,158.018,113.28712,158.018,113.28712,0.0,0.0,271.30512,271.30512,0.0
E01000430,263.64269,194.99244,263.64269,194.99244,0.0,0.0,458.63513,458.63513,0.0
E01000431,53.06172,40.62184,53.06172,40.62184,0.0,0.0,93.68356,93.68356,0.0
E01000433,674.3106799999999,538.92663,694.6402,521.89741,-17.02922000000001,20.329520000000116,1213.23731,1216.53761,3.3003000000001066
E01000434,389.5003,184.99083,639.49323,674.62625,489.63542000000007,249.99293000000006,574.49113,1314.11948,739.6283500000001
E01000435,143.23534,32.059979999999996,0.0,0.0,-32.059979999999996,-143.23534,175.29532,0.0,-175.29532
E01000436,120.04988999999999,73.71686,120.04988999999999,73.71686,0.0,0.0,193.76675,193.76675,0.0
E01000437,18.41041,10.95062,18.41041,10.95062,0.0,0.0,29.36103,29.36103,0.0
E01000439,599.94691,420.33528,417.31247,306.28706,-114.04822000000001,-182.63443999999998,1020.28219,723.59953,-296.68266000000006
E01000440,28.92494,16.05545,7.835309999999999,2.5936399999999997,-13.46181,-21.08963,44.98039,10.428949999999999,-34.55144
E01000441,0.0,0.0,92.25843,56.28747,56.28747,92.25843,0.0,148.54590000000002,148.54590000000002
E01000442,420.68304,258.59202,441.77267,272.05383,13.461810000000014,21.08963,679.2750599999999,713.8265,34.55144000000007
E01000443,156.80563999999998,74.97662,124.49341,60.24232,-14.734299999999998,-32.312229999999985,231.78225999999998,184.73573,-47.04652999999999
E01000444,223.34864,46.91502,223.76231,57.430629999999994,10.515609999999995,0.41367000000002463,270.26365999999996,281.19294,10.929280000000063
E01000445,160.53743,100.9632,213.95183,128.58077,27.61757,53.4144,261.50063,342.5326,81.03197
E01000446,0.06558,0.0,0.0,0.0,0.0,-0.06558,0.06558,0.0,-0.06558
E01000447,478.65835,709.41603,603.38176,761.57748,52.16145000000006,124.72341,1188.07438,1364.9592400000001,176.88486000000012
E01000448,171.73566,196.46551,171.73566,196.46551,0.0,0.0,368.20117,368.20117,0.0
E01000449,125.13708,62.67706,0.0,0.0,-62.67706,-125.13708,187.81414,0.0,-187.81414
E01000450,37.650059999999996,38.890859999999996,191.4417,136.46938,97.57852,153.79164,76.54092,327.91107999999997,251.37015999999997
E01000451,626.97588,286.12809,626.97588,286.12809,0.0,0.0,913.1039699999999,913.1039699999999,0.0
E01000452,54.13229,91.42653,0.0,0.0,-91.42653,-54.13229,145.55882,0.0,-145.55882
E01000454,294.63743,124.99036,359.42728999999997,196.2329,71.24254,64.78985999999998,419.62779,555.66019,136.03239999999994
E01000455,89.31144,37.1048,122.65865,124.63417,87.52937,33.34720999999999,126.41624,247.29282,120.87658
E01000456,27.04574,24.01927,43.26307,30.20256,6.1832899999999995,16.21733,51.06501,73.46563,22.400620000000004
E01000457,1500.59927,1400.18413,1500.5992700000002,1400.18413,0.0,2.2737367544323206e-13,2900.7834000000003,2900.7834000000003,0.0
E01000459,300.87608,302.88981,300.87608,302.88981,0.0,0.0,603.76589,603.76589,0.0
E01000460,75.97962,31.80832,0.0,0.0,-31.80832,-75.97962,107.78793999999999,0.0,-107.78793999999999
E01000461,143.35652,117.41638999999999,122.31993,104.53312,-12.883269999999996,-21.03658999999999,260.77290999999997,226.85305,-33.91985999999997
E01000462,1817.73414,2245.41364,1819.40591,2246.40035,0.9867099999996753,1.671769999999924,4063.1477800000002,4065.80626,2.6584799999995994
E01000463,50.28913,42.840849999999996,126.26875,74.64917,31.808320000000002,75.97962,93.12997999999999,200.91791999999998,107.78793999999999
E01000464,52.90317,19.80653,52.90317,19.80653,0.0,0.0,72.7097,72.7097,0.0
E01000465,372.02603,232.13619,372.02603,232.13619,0.0,0.0,604.1622199999999,604.1622199999999,0.0
E01000466,817.78802,368.10346,735.61991,351.97398,-16.12948,-82.16810999999996,1185.89148,1087.59389,-98.2975899999999
E01000467,1914.3088500000001,1031.2416699999999,1759.67099,885.9966,-145.24506999999994,-154.63786000000005,2945.55052,2645.66759,-299.88292999999976
E01000469,673.27196,319.77729999999997,673.27196,319.7773,5.684341886080802e-14,0.0,993.04926,993.04926,0.0
