lsoa,alpha,cluster_raw,cluster_aligned_to_alpha5,max_posterior,normalized_entropy,total_activity,activity_band,min_direction_reliability
E01002474,5.0,1,1,1.0,3.573851843210735e-13,377.15653,below_450,0.9740842823712322
E01002475,5.0,1,1,0.9999999989703952,2.04175519719688e-08,729.98831,at_least_450,0.9840429359912696
E01002478,5.0,1,1,0.9994600919606839,0.004189005348090315,1095.06981,at_least_450,0.9904202250660827
E01002479,5.0,1,1,1.0,1.0378431174428691e-16,139.97271,below_450,0.8882500516843511
E01002481,5.0,1,1,1.0,2.1398673277250142e-26,257.96635,below_450,0.9616358651258198
E01002482,5.0,1,1,1.0,1.4977956558749386e-21,60.309169999999995,below_450,0.8179766944640524
E01002483,5.0,1,1,0.9999999989368575,2.0962603056652842e-08,176.28608,below_450,0.9442845597026044
E01002485,5.0,1,1,0.9999995812735587,5.979104214579634e-06,1282.60363,at_least_450,0.9915491362794735
E01002486,5.0,1,1,1.0,2.1255481691564108e-18,935.92938,at_least_450,0.984109662145357
E01002487,5.0,1,1,0.9999999999995453,1.2429529217433837e-11,390.56947,below_450,0.9556949373136528
E01002488,5.0,1,1,0.9988780880717207,0.007957417845818333,516.10023,at_least_450,0.9223779785704228
E01002489,5.0,0,0,0.9999999999999432,9.430115026566306e-13,3888.1618,at_least_450,0.9972741305750878
E01002490,5.0,0,0,0.9999999785554794,3.64193721533583e-07,1633.59747,at_least_450,0.9924044114934987
E01002492,5.0,1,1,0.9999999737312354,4.4198857676060454e-07,436.43219,below_450,0.9735241304516926
E01002495,5.0,1,1,0.9702756795900197,0.12177414397089012,365.40181,below_450,0.9689900326522553
E01002496,5.0,0,0,0.9999751974289757,0.0002619882070101027,1394.63768,at_least_450,0.9918511386876546
E01002497,5.0,0,0,0.9777756433118885,0.09700787377091093,1658.48197,at_least_450,0.9929343435319066
E01002499,5.0,1,1,0.9999999307787586,1.1017724973482426e-06,291.92367,below_450,0.9668278897568703
E01002501,5.0,2,2,0.9999934151873275,7.750369322632638e-05,499.14344,at_least_450,0.9790885895592423
E01002503,5.0,0,0,0.9999999999965894,8.449283957758269e-11,1323.48054,at_least_450,0.992254639567716
E01002505,5.0,0,0,0.9999227409218336,0.0007361758062615766,3417.39467,at_least_450,0.9970576883336477
E01002506,5.0,0,0,1.0,1.3248819720600244e-14,15638.496650000001,at_least_450,0.9993205641574308
E01002508,5.0,0,0,1.0,9.731769408893514e-14,10904.35182,at_least_450,0.9989216092578309
E01002509,5.0,2,2,0.9999988935223751,1.4819673226209823e-05,340.81533,below_450,0.9562889798486077
E01002511,5.0,2,2,0.9999999999997158,7.106265519817566e-12,377.98293,below_450,0.9619743669207412
E01002512,5.0,1,1,0.9999999994182076,1.1790881659080105e-08,182.3586,below_450,0.9470312161992949
E01002513,5.0,1,1,0.9752968849626208,0.10561524872893113,881.26794,at_least_450,0.9861879891471849
E01002514,5.0,0,0,1.0,7.410100073877891e-15,6654.91496,at_least_450,0.9976923495850383
E01002516,5.0,2,2,0.9704343803077722,0.12127022738502863,502.92976,at_least_450,0.9757738310764477
E01002518,5.0,1,1,1.0,1.3546040945432632e-20,83.64000999999999,below_450,0.8617156059746601
E01002519,5.0,0,0,0.9999984258922606,2.1506950743145365e-05,701.06053,at_least_450,0.9823910676225265
E01002521,5.0,0,0,0.9999997199847536,4.100630814587866e-06,1996.37966,at_least_450,0.9865506674285086
E01002523,5.0,2,2,1.0,1.1948636973596193e-25,176.50642,below_450,0.9213588313167378
E01002525,5.0,0,0,0.9990583640574121,0.006828987748758858,626.4082,at_least_450,0.9779955484994615
E01002526,5.0,0,0,0.9999999999659508,7.778309591019658e-10,2005.2912,at_least_450,0.9936237555403985
E01002527,5.0,2,2,1.0,2.7447834925419974e-27,201.9294,below_450,0.9385206645571877
E01002529,5.0,0,0,0.9999999989814796,2.0122968827276278e-08,2272.57163,at_least_450,0.9946632956341777
E01002530,5.0,2,2,0.9947882325353956,0.029669766984298043,810.95285,at_least_450,0.98236642629637
E01002533,5.0,1,1,1.0,1.4604712574132708e-42,69.8851,below_450,0.8574616949685975
E01002534,5.0,1,1,1.0,1.3322435828149266e-26,53.35999999999999,below_450,0.8293563697683649
E01002535,5.0,0,0,0.9999998953669033,1.6260358942539788e-06,3236.35549,at_least_450,0.9968629224868552
E01002536,5.0,1,1,1.0,3.0742483372067228e-18,69.0598,below_450,0.8383489348164711
E01002537,5.0,0,0,0.9984805458209038,0.010360307017723914,620.88411,at_least_450,0.9793720726908356
E01002538,5.0,1,1,1.0,5.088041850602106e-15,250.94069,below_450,0.9613569103582338
E01002539,5.0,1,1,1.0,1.5720692086352236e-15,139.20639,below_450,0.9018313942415866
E01002540,5.0,1,1,0.9999999999980105,5.0140424509398804e-11,185.53347,below_450,0.9318098099225728
E01002541,5.0,1,1,0.9999997590712445,3.5613510474554025e-06,801.61437,at_least_450,0.9855830494491601
E01002542,5.0,1,1,0.999999999960437,8.990202583542455e-10,486.43203,at_least_450,0.94621521872657
E01002543,5.0,1,1,0.9999999951853624,8.831360031953811e-08,248.87564,below_450,0.9524839626246453
E01002546,5.0,2,2,1.0,8.117621559924054e-27,625.00699,at_least_450,0.9692028774613908
E01002548,5.0,2,2,1.0,3.3059894473185086e-61,378.55273,below_450,0.9716298165408043
E01002549,5.0,1,1,0.9999999967481017,6.081058355023145e-08,611.73228,at_least_450,0.9585601818047704
E01002552,5.0,2,2,0.9683596635716474,0.12779640863070138,260.84588,below_450,0.9428700770716938
E01002553,5.0,0,0,0.9999999993893312,1.234901783600572e-08,713.28371,at_least_450,0.9810715042854115
E01002555,5.0,2,2,0.9999998481478203,2.308353561689323e-06,739.93987,at_least_450,0.9807076808510228
E01002557,5.0,0,0,0.9999999345052423,1.0457404492123917e-06,1668.79273,at_least_450,0.9910945655262937
E01002558,5.0,0,0,0.9999999491965936,8.229249804390181e-07,1842.46928,at_least_450,0.9922968310765308
E01002559,5.0,2,2,0.9999205026434058,0.0007554369284199397,607.51471,at_least_450,0.9822695551027121
E01002560,5.0,2,2,1.0,3.786643927384931e-42,148.79166999999998,below_450,0.9250390096993525
E01002562,5.0,1,1,0.9999999935751589,1.1616226844143428e-07,536.48845,at_least_450,0.9793345980283801
E01002563,5.0,0,0,0.9999999998985913,2.2169548469465775e-09,1662.70159,at_least_450,0.9927277274690852
E01002564,5.0,1,1,0.8494284341543231,0.38566809082334225,539.87585,at_least_450,0.9776109374690052
E01002565,5.0,0,0,0.9998960355074575,0.0009625464812708346,3208.56071,at_least_450,0.9958971403568836
E01002569,5.0,1,1,0.9999994976426035,7.089795037300631e-06,532.20068,at_least_450,0.9723661989314231
E01002570,5.0,0,0,0.9999999999999432,1.559378614118583e-12,4362.0507,at_least_450,0.9975119729707511
E01002571,5.0,1,1,0.9999995474175762,6.626003660308246e-06,255.61241,below_450,0.9365423688200676
E01002572,5.0,1,1,0.9999991697774853,1.1336844044748098e-05,696.55456,at_least_450,0.9821975957212135
E01002573,5.0,1,1,0.9999998380953474,2.532701903748587e-06,321.74308,below_450,0.9577941572088297
E01002575,5.0,0,0,0.999999999997442,6.434909238996187e-11,1361.45625,at_least_450,0.9926853807591398
E01002576,5.0,1,1,0.7010901720440074,0.5551892853254291,707.53141,at_least_450,0.9764912924922827
E01002578,5.0,1,1,0.9999999961871708,7.179238186254919e-08,884.0122,at_least_450,0.9849438137759347
E01002581,5.0,1,1,0.9999999967062649,6.155441353005278e-08,714.44755,at_least_450,0.9836415826258427
E01002583,5.0,0,0,0.999999533805289,6.610785028784907e-06,3797.65493,at_least_450,0.9965833431294581
E01002584,5.0,0,0,0.9999998212793617,2.690287174693745e-06,3646.86816,at_least_450,0.9970290366685267
E01002585,5.0,2,2,1.0,5.447932036717435e-43,1412.67203,at_least_450,0.992104737915196
E01002587,5.0,0,0,0.999999999768761,4.880859779288554e-09,1997.26674,at_least_450,0.9936642820122352
E01002588,5.0,2,2,1.0,3.1540714729056083e-153,1721.6044,at_least_450,0.9936725941551525
E01002589,5.0,2,2,1.0,1.1040650884327026e-28,932.81859,at_least_450,0.9891380020532218
E01002590,5.0,0,0,0.9563719803932692,0.17354789518122907,440.38000999999997,below_450,0.9677880899554954
E01002591,5.0,2,2,1.0,3.0578355945063294e-16,224.44158,below_450,0.9349124272744006
E01002592,5.0,2,2,1.0,9.735579104196043e-31,3561.3296299999997,at_least_450,0.99714501334298
E01002593,5.0,0,0,1.0,3.563645860304943e-13,8593.50278,at_least_450,0.9986919559918744
E01002594,5.0,1,1,0.9999999992157882,1.585307578916756e-08,269.53667,below_450,0.9399820282185297
E01002595,5.0,1,1,0.9999999999961915,9.544034159734953e-11,328.88907,below_450,0.9631805739529954
E01002596,5.0,2,2,1.0,1.858154947963221e-24,475.61701,at_least_450,0.9770262872113841
E01002598,5.0,1,1,1.0,8.655930095616552e-16,183.97367,below_450,0.8449850813642306
E01002601,5.0,1,1,0.9999999999801048,4.709469111158522e-10,244.39327,below_450,0.9445260650940028
E01002602,5.0,1,1,0.9999999999993179,1.7504092897253966e-11,140.24072,below_450,0.9094707697410755
E01002603,5.0,2,2,1.0,2.4618956559981383e-16,382.33886,below_450,0.9690235683560634
E01002604,5.0,2,2,0.9999998834092093,1.8004039639697249e-06,221.11498,below_450,0.9313394398204609
E01002605,5.0,0,0,0.9999999999522515,1.0767860232583114e-09,1327.86422,at_least_450,0.9909757870620726
E01002606,5.0,0,0,0.9999977409748845,2.8788730408322664e-05,632.28539,at_least_450,0.9794822788031669
E01002607,5.0,0,0,1.0,2.1685263573873678e-13,2766.11962,at_least_450,0.9954053670936177
E01002608,5.0,0,0,0.9999999989372554,2.0955439768464182e-08,1780.65483,at_least_450,0.9926275290395364
E01002609,5.0,1,1,0.9999746237436613,0.00026796274986755434,343.7892,below_450,0.9648710800252956
E01002610,5.0,2,2,0.9999999999975557,6.20642095178279e-11,154.64951,below_450,0.9254835854496865
E01002611,5.0,2,2,0.9770826194892935,0.09938498066488294,680.90278,at_least_450,0.9846781086669596
E01002612,5.0,0,0,1.0,1.803928518050872e-15,8794.26456,at_least_450,0.9988050719000426
E01002613,5.0,2,2,1.0,1.38451575623387e-17,213.31661,below_450,0.9006464932683031
E01002614,5.0,0,0,0.9999999990295692,1.9215910930714948e-08,2224.63281,at_least_450,0.9951743172686806
E01002615,5.0,0,0,0.9999305196954662,0.0006687662218928064,1001.30422,at_least_450,0.9852520943574542
E01002616,5.0,1,1,0.9999999314881644,1.091230190726385e-06,1028.36435,at_least_450,0.9772097131655522
E01002617,5.0,1,1,1.0,1.4345858573494629e-27,66.89095,below_450,0.832164865124329
E01002618,5.0,1,1,1.0,3.0784792593929082e-18,84.13313,below_450,0.8520752073313894
E01002619,5.0,0,0,0.9999999988613695,2.2379584688060244e-08,3030.03607,at_least_450,0.9954117940952304
E01002620,5.0,0,0,0.9999988026166654,1.595116843554283e-05,1082.80068,at_least_450,0.9883125151177617
E01002621,5.0,1,1,0.9999999999768647,5.373339937833808e-10,515.1597399999999,at_least_450,0.9674574506166813
E01002622,5.0,0,0,0.9999999920604523,1.420186816175296e-07,2766.80132,at_least_450,0.9963789953486385
E01002623,5.0,0,0,0.9999984197360144,2.065277194968002e-05,1071.08793,at_least_450,0.9899334332164934
E01002624,5.0,0,0,1.0,1.514374392322576e-13,11717.28636,at_least_450,0.9991248569572133
E01002626,5.0,1,1,0.9997399742410853,0.00219044467455298,485.41164,at_least_450,0.9713501674783259
E01002628,5.0,0,0,1.0,1.0218053623932401e-13,2610.50171,at_least_450,0.9952933201472246
E01002629,5.0,0,0,0.999999999970214,6.850971213468859e-10,2692.75714,at_least_450,0.9956770376751959
E01002630,5.0,1,1,1.0,1.2989928590161288e-14,187.85372,below_450,0.9158050435473154
E01002631,5.0,0,0,0.9999998983572648,1.5822456484588575e-06,790.11602,at_least_450,0.9846441246716492
E01002633,5.0,2,2,1.0,2.9964076471428935e-31,2522.3663500000002,at_least_450,0.9958039832451373
E01002634,5.0,2,2,0.9994169618971567,0.004482840160832262,935.8063,at_least_450,0.9841841736529653
E01002635,5.0,1,1,1.0,5.332525307900889e-16,108.15854999999999,below_450,0.8920114847945692
E01002636,5.0,2,2,0.9999999823589861,3.0273332780432577e-07,573.95046,at_least_450,0.9761586036494693
E01002637,5.0,0,0,0.7785227786424512,0.4813093780228341,3012.32863,at_least_450,0.9964528808999001
E01002638,5.0,0,0,0.9999999966541395,6.248098152665026e-08,809.3786,at_least_450,0.9846124429879473
E01002640,5.0,2,2,1.0,4.3602750943413864e-21,497.29904,at_least_450,0.9796533608192013
E01002641,5.0,2,2,0.9999999996214228,7.820501854132113e-09,957.60864,at_least_450,0.9875298594398179
E01002643,5.0,0,0,0.9998873529642155,0.0010347082571643066,1252.47478,at_least_450,0.9913169847090191
E01002646,5.0,1,1,1.0,3.0868248157964075e-14,171.45179,below_450,0.9349706171236412
E01002649,5.0,0,0,0.9999999984428882,3.016188196648941e-08,1475.1327099999999,at_least_450,0.9919579151911653
E01002650,5.0,2,2,0.9637588568422338,0.14182303472703103,1164.98475,at_least_450,0.9894813723308509
E01002652,5.0,2,2,0.9989190666698637,0.0077038056471146815,1404.2861,at_least_450,0.9917575980809974
E01002653,5.0,1,1,0.9999999999932925,1.6352245104174992e-10,415.53089,below_450,0.9692602377855862
E01002654,5.0,1,1,0.9999999999004672,2.177649652534456e-09,329.13033,below_450,0.9437115880841034
E01002655,5.0,1,1,1.0,2.052053491605706e-13,159.45167999999998,below_450,0.9165755393474806
E01002657,5.0,0,0,0.9999496394015813,0.0004998697033730391,557.36306,at_least_450,0.9765469524617515
E01002659,5.0,1,1,0.9999999995580993,9.329032826967588e-09,181.29585,below_450,0.9271772473756864
E01002662,5.0,0,0,0.999991139767788,0.00010189179816529841,5236.20343,at_least_450,0.9958821999188809
E01002663,5.0,0,0,0.9999988827832441,1.495368610213273e-05,1253.39503,at_least_450,0.9906238217073942
E01002665,5.0,0,0,0.9999999992430162,1.5161090958618558e-08,1898.24267,at_least_450,0.9937742758882075
E01002666,5.0,2,2,1.0,5.419591501103271e-81,476.45558,at_least_450,0.972628013443587
E01002667,5.0,1,1,0.9736542347050379,0.11086770738259544,717.97334,at_least_450,0.9829867675501446
E01002668,5.0,1,1,0.999715370406419,0.002374265073394173,1056.5134699999999,at_least_450,0.9892919558516763
E01002669,5.0,1,1,1.0,5.659381699822947e-16,84.38457,below_450,0.8623297604234957
E01002670,5.0,0,0,0.999983263722404,0.00018277656355856483,1295.44478,at_least_450,0.9914053289332743
E01002671,5.0,1,1,0.9999999999999432,1.2222177304426753e-12,217.76062,below_450,0.9105548817356647
E01002672,5.0,1,1,0.9999999818238053,3.115561353839671e-07,730.65412,at_least_450,0.9800073157230307
E01002674,5.0,1,1,1.0,4.1866994993279336e-16,94.71296,below_450,0.8477480876398548
E01002675,5.0,1,1,0.9999999999783427,5.045027911090348e-10,307.92692999999997,below_450,0.9589965807248666
E01002676,5.0,1,1,0.9999999960382411,7.487473479807908e-08,456.03378,at_least_450,0.9775194876817134
E01002677,5.0,0,0,1.0,2.3798050584491633e-14,3683.71405,at_least_450,0.9966782880744437
E01002678,5.0,1,1,0.9716784490910776,0.11729197948034138,587.42738,at_least_450,0.9825784864446861
E01002679,5.0,1,1,0.9999947654560525,6.270485193141136e-05,477.14838,at_least_450,0.976127688601167
E01002680,5.0,1,1,0.99999999999892,2.857161892258527e-11,311.88786,below_450,0.9659611108414474
E01002681,5.0,1,1,0.9866818726632274,0.06439496565608502,2542.81355,at_least_450,0.9956719590441986
E01002682,5.0,0,0,0.9999999999999432,2.1528050153736008e-12,1781.92078,at_least_450,0.9939591902951831
E01002686,5.0,0,0,1.0,3.0742180402269574e-13,1673.23121,at_least_450,0.9934507526067642
E01002687,5.0,1,1,0.9999999998315161,3.605092948877446e-09,160.83256,below_450,0.9064266022432538
E01002691,5.0,2,2,0.9980087948621497,0.01310564571043415,333.66474999999997,below_450,0.9671816155611127
E01002692,5.0,0,0,0.9999999997666578,4.922713931066314e-09,4099.40172,at_least_450,0.9973175905080772
E01002693,5.0,0,0,0.9999999290237181,1.1280697391959866e-06,3335.206,at_least_450,0.9962570321476397
E01002694,5.0,1,1,1.0,3.239915374102794e-13,130.62861,below_450,0.9108730431062527
E01002695,5.0,0,0,0.9999979683407393,2.608738290020407e-05,1134.82536,at_least_450,0.9911356496814427
E01002696,5.0,0,0,1.0,3.4011825982972944e-13,2440.5348,at_least_450,0.9955135472031363
E01002697,5.0,0,0,0.9999999999989768,2.6349009001030888e-11,2783.37119,at_least_450,0.9961862656243263
E01002698,5.0,1,1,1.0,1.8621386221564776e-13,150.48034,below_450,0.8646429158298216
E01002700,5.0,1,1,1.0,3.681826552408279e-13,162.50878,below_450,0.9419004929743171
E01002703,5.0,1,1,1.0,8.799769843308555e-21,82.10410999999999,below_450,0.4004199458699127
E01002704,5.0,0,0,0.999999999999261,2.0013570793437973e-11,16226.12815,at_least_450,0.9993258567085082
E01002706,5.0,0,0,0.9999999992218136,1.6050770386166194e-08,1074.66315,at_least_450,0.990104882114612
E01002707,5.0,0,0,1.0,1.2141594778431164e-13,3725.1250099999997,at_least_450,0.9968335917312465
E01002708,5.0,0,0,0.9996391847955621,0.0029318699551214838,1171.07773,at_least_450,0.9851867788683238
E01002710,5.0,0,0,0.999999999998181,4.5864507302332415e-11,2474.73846,at_least_450,0.9959061077270088
E01002711,5.0,0,0,0.9985689731553413,0.009832692428834859,2453.36805,at_least_450,0.9947986522933595
E01002712,5.0,0,0,0.9999989661616497,1.3910698116952245e-05,1755.29583,at_least_450,0.9939701223421173
E01002713,5.0,0,0,0.9999999939885242,1.0909527182721078e-07,1681.56073,at_least_450,0.9918422237784721
E01002714,5.0,0,0,0.9999974399664011,3.233326464734913e-05,1728.45798,at_least_450,0.9939877856333905
E01002716,5.0,0,0,1.0,8.31222490827121e-15,4677.54451,at_least_450,0.9969115776337811
E01002717,5.0,2,2,0.9999999377817536,9.963312022916485e-07,231.99515,below_450,0.9413061908116955
E01002718,5.0,2,2,1.0,6.800850307030888e-25,298.08684999999997,below_450,0.9405006064773181
E01002719,5.0,0,0,0.9930641144691369,0.042002704926809825,421.08497,below_450,0.9682551775805366
E01002720,5.0,0,0,0.9999999890230811,1.9311327387392013e-07,1765.42442,at_least_450,0.994232963166847
E01002723,5.0,1,1,0.9999999999991473,2.2212716026768454e-11,243.41308,below_450,0.9525759780256051
E01002724,5.0,0,0,0.9999999238885977,1.2048460144658767e-06,6173.45165,at_least_450,0.9983497721713612
E01002726,5.0,0,0,0.9999999999635634,8.301777967709635e-10,5163.03043,at_least_450,0.9979511950736502
E01002727,5.0,2,2,0.9993945458685569,0.004634394199349915,3472.68924,at_least_450,0.9963225974065251
E01002728,5.0,2,2,1.0,4.167713630811668e-13,776.24044,at_least_450,0.985757080397464
E01002730,5.0,0,0,0.9999999999997158,7.57393766652324e-12,3531.32377,at_least_450,0.9968047100516575
E01002732,5.0,0,0,0.9999999990246806,1.9307233091028702e-08,1363.15819,at_least_450,0.9905768318860257
E01002734,5.0,0,0,0.9999999999922693,1.8649532694114393e-10,30423.38466,at_least_450,0.9996478633265733
E01002738,5.0,0,0,0.999971882422432,0.0002937929376603083,2455.84577,at_least_450,0.9947544137700164
E01002741,5.0,0,0,0.9999999875366257,2.178226071520099e-07,732.8104,at_least_450,0.9825786163456272
E01002743,5.0,0,0,0.9995162045426922,0.003801977844013936,944.41304,at_least_450,0.9884566845862017
E01002745,5.0,1,1,0.9999999028318077,1.5165726394266274e-06,453.75594,at_least_450,0.9769943748946055
E01002747,5.0,0,0,0.9999999862840809,2.3851816933564186e-07,1262.45097,at_least_450,0.9907935752191327
E01002748,5.0,1,1,0.9999999998914291,2.3660923964345066e-09,786.1014700000001,at_least_450,0.9462684283171401
E01002749,5.0,0,0,0.9994510501919053,0.004250858907889044,1140.05486,at_least_450,0.9898286222529118
E01002752,5.0,0,0,0.9999929666835853,8.516151163221398e-05,327.35,below_450,0.9610836854870632
