K,cluster,metric,value
3,0,weekend_ratio,0.6487163918392251
3,0,weekend_ratio,0.8895526924426659
3,0,weekend_ratio,0.730239744972252
3,0,weekend_ratio,0.8652365801494176
3,0,weekend_ratio,0.7565732607105102
3,0,weekend_ratio,0.7723147956288323
3,0,weekend_ratio,0.811898289466195
3,0,weekend_ratio,0.6529790541184323
3,0,weekend_ratio,0.774958039575889
3,0,weekend_ratio,0.7927104320581411
3,0,weekend_ratio,0.6008420168965858
3,0,weekend_ratio,0.8603096235660358
3,0,weekend_ratio,0.7359877809463098
3,0,weekend_ratio,0.7526866870052922
3,0,weekend_ratio,0.82466681348556
3,0,weekend_ratio,0.7887043403481738
3,0,weekend_ratio,0.5229405552924347
3,0,weekend_ratio,0.7041781139779899
3,0,weekend_ratio,0.7124558587064498
3,0,weekend_ratio,0.8210848167259965
3,0,weekend_ratio,0.6942923581111582
3,0,weekend_ratio,0.8398587199298944
3,0,weekend_ratio,0.8767986511010152
3,0,weekend_ratio,0.7863262135291386
3,0,weekend_ratio,0.9865148208337436
3,0,weekend_ratio,0.7343072320601098
3,0,weekend_ratio,0.7793156289318589
3,0,weekend_ratio,0.8318508469731432
3,0,weekend_ratio,0.8425395290462397
3,0,weekend_ratio,0.7446877284931297
3,0,weekend_ratio,0.8153743124798871
3,0,weekend_ratio,0.7744565656462921
3,0,weekend_ratio,0.6332620058954761
3,0,weekend_ratio,0.715385654509209
3,0,weekend_ratio,0.71433284835566
3,0,weekend_ratio,0.6531551490433358
3,0,weekend_ratio,0.7569960959832296
3,0,weekend_ratio,0.7041205255851261
3,0,weekend_ratio,0.8593028060861533
3,0,weekend_ratio,0.783126864750338
3,0,weekend_ratio,0.9287566718585666
3,0,weekend_ratio,0.8573198311857071
3,0,weekend_ratio,0.7809766085072053
3,0,weekend_ratio,0.753669305494318
3,0,weekend_ratio,0.7502161002756175
3,0,weekend_ratio,0.794332737980824
3,0,weekend_ratio,0.739141324681765
3,0,weekend_ratio,0.7444635866432796
3,0,weekend_ratio,0.8139936629863452
3,0,weekend_ratio,0.7486296781732571
3,0,weekend_ratio,0.800237250052115
3,0,weekend_ratio,0.6885706891406392
3,0,weekend_ratio,0.6922890891147625
3,0,weekend_ratio,0.7872042129847199
3,0,weekend_ratio,0.8246101488851311
3,0,weekend_ratio,0.8457887812991914
3,0,weekend_ratio,0.7325185858526578
3,0,weekend_ratio,0.5467809770702433
3,0,weekend_ratio,0.961088984300744
3,0,weekend_ratio,0.6980920240198819
3,0,weekend_ratio,0.8345838048078805
3,0,weekend_ratio,0.9275069948011986
3,0,weekend_ratio,0.8023073102515264
3,0,weekend_ratio,0.7477917571937324
3,0,weekend_ratio,0.7546809706344705
3,0,weekend_ratio,0.7622263324389491
3,0,weekend_ratio,0.7892454980899316
3,0,weekend_ratio,0.7768077298276866
3,0,weekend_ratio,0.7492149728380004
3,0,weekend_ratio,0.9009553498878586
3,0,weekend_ratio,0.8330168303534042
3,0,weekend_ratio,0.8125822246488369
3,0,weekend_ratio,0.8270170920373141
3,0,weekend_ratio,0.8917948205945352
3,0,weekend_ratio,0.9192541985049008
3,0,weekend_ratio,0.8524727630757835
3,0,weekend_ratio,0.8531794633820667
3,0,weekend_ratio,0.8771204347892017
3,0,weekend_ratio,0.8221919880345896
3,0,weekend_ratio,0.7204226392670515
3,0,weekend_ratio,0.7840245265784447
3,0,weekend_ratio,0.6174904076008826
3,0,weekend_ratio,0.8259478299593015
3,0,weekend_ratio,0.8549358822720016
3,0,weekend_ratio,0.7435408006529114
3,0,weekend_ratio,0.7352230207576984
3,0,weekend_ratio,0.8514719966704121
3,0,weekend_ratio,0.748413963511233
3,0,weekend_ratio,0.8937762916514171
3,0,weekend_ratio,0.7912440651427747
3,0,weekend_ratio,0.7685462256630005
3,0,weekend_ratio,0.8047410154004422
3,0,weekend_ratio,0.7917208057376535
3,0,weekend_ratio,0.8730395660442748
3,0,weekend_ratio,0.8968500828632741
3,0,weekend_ratio,0.6053030196884374
3,0,weekend_ratio,0.6689591414887559
3,0,weekend_ratio,0.645568355960581
3,0,weekend_ratio,0.7132995290527908
3,0,weekend_ratio,0.9468417602428422
3,0,weekend_ratio,0.7555475931925242
3,0,weekend_ratio,0.7286918384544337
3,0,weekend_ratio,0.7954017428349486
3,0,weekend_ratio,0.7980026467285427
3,0,weekend_ratio,0.7340347059687351
3,0,weekend_ratio,0.7367705704964871
3,0,weekend_ratio,0.79165826343539
3,0,weekend_ratio,0.6821670193008565
3,0,weekend_ratio,0.6653699537811063
3,0,weekend_ratio,0.7940903783189386
3,0,weekend_ratio,0.9605047483823967
3,0,weekend_ratio,0.715681680400485
3,0,weekend_ratio,0.7729073947847098
3,0,weekend_ratio,0.7364351228486756
3,0,weekend_ratio,0.7090999438991242
3,0,weekend_ratio,0.7970223645575446
3,0,weekend_ratio,0.9137138114797076
3,0,weekend_ratio,0.9395203129205476
3,0,weekend_ratio,0.7933286064150428
3,0,weekend_ratio,0.9713689306298152
3,0,weekend_ratio,0.9163437821185088
3,0,weekend_ratio,0.6837549870921537
3,0,weekend_ratio,0.7931747589105073
3,0,weekend_ratio,0.869242319710233
3,0,weekend_ratio,0.8180112952707087
3,0,weekend_ratio,0.7373275288584414
3,0,weekend_ratio,0.6487169520458
3,0,weekend_ratio,0.7661048680162554
3,0,weekend_ratio,0.7218896638064616
3,0,weekend_ratio,0.7010498292317526
3,0,weekend_ratio,0.7059400004148413
3,0,weekend_ratio,0.7317753437547454
3,0,weekend_ratio,0.7855426122618239
3,0,weekend_ratio,0.9649515102427506
3,0,weekend_ratio,0.573311888808082
3,0,weekend_ratio,0.7730222100340147
3,0,weekend_ratio,0.7184875843371367
3,0,weekend_ratio,0.7757822605370229
3,0,weekend_ratio,0.8222706447187106
3,0,weekend_ratio,0.8029217201631557
3,0,weekend_ratio,0.6624216245541654
3,0,weekend_ratio,0.849875096640648
3,0,weekend_ratio,0.7547275360186027
3,0,weekend_ratio,0.889629806839385
3,0,weekend_ratio,0.8764485314185032
3,0,weekend_ratio,0.8055260347012728
3,0,weekend_ratio,0.7537039914074299
3,0,weekend_ratio,0.9198653903352052
3,0,weekend_ratio,0.8978111209818002
3,0,weekend_ratio,0.7677132949088757
3,0,weekend_ratio,0.805388083267776
3,0,weekend_ratio,0.8578478258651085
3,0,weekend_ratio,0.5944738168938264
3,0,weekend_ratio,0.785483893058799
3,0,weekend_ratio,0.6957859659734391
3,0,weekend_ratio,0.8210965174247696
3,0,weekend_ratio,0.9407225012113458
3,0,weekend_ratio,0.8416991805448403
3,0,weekend_ratio,1.0045828823426406
3,0,weekend_ratio,0.7961196365835633
3,0,weekend_ratio,0.7043604153329532
3,0,weekend_ratio,0.740864248014086
3,0,weekend_ratio,0.915011563705219
3,0,weekend_ratio,0.9300526180220168
3,0,weekend_ratio,0.8454557967807834
3,0,weekend_ratio,0.8314722802753319
3,0,weekend_ratio,0.9208667107708038
3,0,weekend_ratio,0.8669866875845524
3,0,weekend_ratio,0.6991559396718144
3,0,weekend_ratio,0.9020798783525724
3,0,weekend_ratio,0.7882693705272403
3,0,weekend_ratio,0.7097300124240612
3,0,weekend_ratio,0.8848357994560995
3,0,weekend_ratio,0.8236799699252465
3,0,weekend_ratio,0.8559484134949352
3,0,weekend_ratio,0.6209048101405029
3,0,weekend_ratio,1.0048185356184516
3,0,weekend_ratio,0.78290424496249
3,0,weekend_ratio,0.7377418761294625
3,0,weekend_ratio,0.8436822869342194
3,0,weekend_ratio,1.040596518304549
3,0,weekend_ratio,0.906895851017556
3,0,weekend_ratio,0.9722301571740812
3,0,weekend_ratio,0.9142770905598075
3,0,weekend_ratio,0.7063558060235122
3,0,weekend_ratio,0.9831692096128176
3,0,weekend_ratio,0.8699480676917704
3,0,weekend_ratio,0.7470614490179622
3,0,weekend_ratio,0.8239861970598149
3,0,weekend_ratio,1.0294523827875546
3,0,weekend_ratio,0.8419749462088411
3,0,weekend_ratio,0.9790083288456244
3,0,weekend_ratio,0.8315318990223689
3,0,weekend_ratio,0.6591869820125765
3,0,weekend_ratio,0.7874598435785678
3,0,weekend_ratio,0.6209072011425693
3,0,weekend_ratio,0.8649952301169035
3,0,weekend_ratio,0.7250455689436441
3,0,weekend_ratio,0.7547222681336931
3,0,weekend_ratio,0.7812051774315414
3,0,weekend_ratio,0.6418959450552739
3,0,weekend_ratio,0.864330628522739
3,0,weekend_ratio,0.8667989786716428
3,0,weekend_ratio,0.912924534238402
3,0,weekend_ratio,0.8405777258736896
3,0,weekend_ratio,1.043925858834856
3,0,weekend_ratio,0.8811379276063657
3,0,weekend_ratio,0.832255679392046
3,0,weekend_ratio,0.8843824654551369
3,0,weekend_ratio,0.8083626209445111
3,0,weekend_ratio,0.912147399668148
3,0,weekend_ratio,0.7293751796122131
3,0,weekend_ratio,1.0166453786169165
3,0,weekend_ratio,0.8540384636561885
3,0,weekend_ratio,0.8860676787070093
3,0,weekend_ratio,0.7095026726015182
3,0,weekend_ratio,1.0784709476229688
3,0,weekend_ratio,0.8960293020469083
3,0,weekend_ratio,1.10410671319818
3,0,weekend_ratio,1.0196250035780152
3,0,weekend_ratio,0.745165935302779
3,0,weekend_ratio,0.6670788503710077
3,0,weekend_ratio,0.7565879880031914
3,0,weekend_ratio,0.7669050623157054
3,0,weekend_ratio,0.7174791142506476
3,0,weekend_ratio,0.7870272272235334
3,0,weekend_ratio,0.7160802684240833
3,0,weekend_ratio,0.7483374143837784
3,0,weekend_ratio,0.7109402284541317
3,0,weekend_ratio,0.8711413399077114
3,0,weekend_ratio,0.7892206000249811
3,0,weekend_ratio,0.90167701054636
3,0,weekend_ratio,0.7590246368375794
3,0,weekend_ratio,0.9205816196475664
3,0,weekend_ratio,0.8246327853797667
3,0,weekend_ratio,0.8635317851164327
3,0,weekend_ratio,0.8774192524998412
3,0,weekend_ratio,0.7703418122162184
3,0,weekend_ratio,0.9851378687714452
3,0,weekend_ratio,0.57230964829323
3,0,weekend_ratio,0.7124867712740505
3,0,weekend_ratio,0.8337831108786438
3,0,weekend_ratio,0.6020114559785062
3,0,weekend_ratio,0.7399779494925102
3,0,weekend_ratio,0.7477679938643236
3,0,weekend_ratio,0.8141267382518265
3,0,weekend_ratio,0.8181079540557576
3,0,weekend_ratio,0.879669166578856
3,0,weekend_ratio,0.8560200663122157
3,0,weekend_ratio,0.7970296047460268
3,0,weekend_ratio,0.7864214051283346
3,0,weekend_ratio,0.853248070463832
3,0,weekend_ratio,0.6435287234064021
3,0,weekend_ratio,0.8199917777553146
3,0,weekend_ratio,0.7250196196123202
3,0,weekend_ratio,0.8173732560219032
3,0,weekend_ratio,0.5793767450692622
3,0,weekend_ratio,0.8128903108313282
3,0,weekend_ratio,0.8485126733712645
3,0,weekend_ratio,0.8573707570901136
3,0,weekend_ratio,0.8878938675471231
3,0,weekend_ratio,1.0138735732076398
3,0,weekend_ratio,0.9802945381623028
3,0,weekend_ratio,0.8690473597901521
3,0,weekend_ratio,0.8171399413141693
3,0,weekend_ratio,0.7900747572041613
3,0,weekend_ratio,0.6821032887273344
3,0,weekend_ratio,0.7960324993659671
3,0,weekend_ratio,0.8007404140182193
3,0,weekend_ratio,0.830882548810371
3,0,weekend_ratio,0.9301371662939296
3,0,weekend_ratio,0.6730697541775903
3,0,weekend_ratio,0.7183307392734846
3,0,weekend_ratio,0.825021035006268
3,0,weekend_ratio,0.7967539656925893
3,0,weekend_ratio,0.7480483161000844
3,0,weekend_ratio,0.9068569438893842
3,0,weekend_ratio,1.249244153170679
3,0,weekend_ratio,1.12041465846139
3,0,weekend_ratio,0.8345362378484714
3,0,weekend_ratio,0.8164913420071813
3,0,weekend_ratio,1.026011907452589
3,0,weekend_ratio,0.7805864602195847
3,0,weekend_ratio,1.1634896785352884
3,0,weekend_ratio,0.8557743935605897
3,0,weekend_ratio,0.8772028752511114
3,0,weekend_ratio,0.8405122668676894
3,0,weekend_ratio,0.7932962869129887
3,0,weekend_ratio,0.8050147964835693
3,0,weekend_ratio,0.9613265439792156
3,0,weekend_ratio,1.267605244739472
3,0,weekend_ratio,1.3273495746913888
3,0,weekend_ratio,1.039221449212827
3,0,weekend_ratio,0.860626673636418
3,0,weekend_ratio,0.7930139591717712
3,0,weekend_ratio,0.7861301206345298
3,0,weekend_ratio,0.8260260779255442
3,0,weekend_ratio,0.8229424872762249
3,0,weekend_ratio,0.6613960988787057
3,0,weekend_ratio,0.7697134424647192
3,0,weekend_ratio,0.7170133391481115
3,0,weekend_ratio,0.806221495231832
3,0,weekend_ratio,0.7224165235010271
3,0,weekend_ratio,0.857224050967956
3,0,weekend_ratio,0.8023790525059582
3,0,weekend_ratio,0.8486626306961276
3,0,weekend_ratio,0.7814344525113058
3,0,weekend_ratio,0.8360798669190025
3,0,weekend_ratio,0.7729466140108958
3,0,weekend_ratio,0.6444329428451913
3,0,weekend_ratio,0.7228043617058075
3,0,weekend_ratio,0.642159962411804
3,0,weekend_ratio,0.6866339828110594
3,0,weekend_ratio,0.949330708867792
3,0,weekend_ratio,0.5450507463134051
3,0,weekend_ratio,0.7196998802047311
3,0,weekend_ratio,0.7314099085636806
3,0,weekend_ratio,0.7165981644165775
3,0,weekend_ratio,0.7661431158147193
3,0,weekend_ratio,0.6426185351738845
3,0,weekend_ratio,0.7482447218777832
3,0,weekend_ratio,0.8284633583585387
3,0,weekend_ratio,0.8060523237651529
3,0,weekend_ratio,0.6720749463714147
3,0,weekend_ratio,0.7051685055450574
3,0,weekend_ratio,0.7604369473978788
3,0,weekend_ratio,0.7484272082634336
3,0,weekend_ratio,0.8855026617395232
3,0,weekend_ratio,0.9528285172479652
3,0,weekend_ratio,0.8638684265704025
3,0,weekend_ratio,0.8254009054508342
3,0,weekend_ratio,0.8598285921226325
3,0,weekend_ratio,0.8738406123010592
3,0,weekend_ratio,1.0017764848906945
3,0,weekend_ratio,0.9098457161118934
3,0,weekend_ratio,0.8313897218719253
3,0,weekend_ratio,0.8982428204087022
3,0,weekend_ratio,0.7896717308465946
3,0,weekend_ratio,0.7924834978956413
3,0,weekend_ratio,0.8707246762152279
3,0,weekend_ratio,0.8864861797757232
3,0,weekend_ratio,0.8138240331082814
3,0,weekend_ratio,0.8875119601434155
3,0,weekend_ratio,0.7971023867180926
3,0,weekend_ratio,1.0461520842616174
3,0,weekend_ratio,0.8611456705286439
3,0,weekend_ratio,1.060549484731355
3,0,weekend_ratio,1.245914429954459
3,0,weekend_ratio,1.0040612577184072
3,0,weekend_ratio,1.0329086529910774
3,0,weekend_ratio,0.7514240367515594
3,0,weekend_ratio,0.8265625859704557
3,0,weekend_ratio,0.6936662614375132
3,0,weekend_ratio,0.7580520254803966
3,0,weekend_ratio,0.9165140752564886
3,0,weekend_ratio,0.8405452592431535
3,0,weekend_ratio,0.8529892815567867
3,0,weekend_ratio,0.7900378053562316
3,1,log_total_activity,6.089954053855608
3,1,log_total_activity,8.978370694753558
3,1,log_total_activity,7.228885729942148
3,1,log_total_activity,7.991017742897805
3,1,log_total_activity,5.926434145016807
3,1,log_total_activity,7.948472840445191
3,1,log_total_activity,7.225326111369357
3,1,log_total_activity,9.045961258113651
3,1,log_total_activity,6.4648804884141775
3,1,log_total_activity,6.431272336246632
3,1,log_total_activity,7.990636128210963
3,1,log_total_activity,6.261439354707597
3,1,log_total_activity,6.46066957630757
3,1,log_total_activity,7.481015866083528
3,1,log_total_activity,6.39834287282024
3,1,log_total_activity,7.964394243938157
3,1,log_total_activity,6.412296872372234
3,1,log_total_activity,5.992287283567504
3,1,log_total_activity,5.749845526808274
3,1,log_total_activity,8.42250318286596
3,1,log_total_activity,10.089907311466217
3,1,log_total_activity,9.861462098732494
3,1,log_total_activity,5.747714635590816
3,1,log_total_activity,5.541391536967125
3,1,log_total_activity,10.14066082109668
3,1,log_total_activity,6.964514500933382
3,1,log_total_activity,8.279065717228887
3,1,log_total_activity,9.0186881124519
3,1,log_total_activity,6.416588252532663
3,1,log_total_activity,5.939013214031333
3,1,log_total_activity,6.756758188028891
3,1,log_total_activity,9.32199804584948
3,1,log_total_activity,9.19736302022445
3,1,log_total_activity,8.702726491702611
3,1,log_total_activity,6.214902914959525
3,1,log_total_activity,8.747959406667652
3,1,log_total_activity,5.627275658344356
3,1,log_total_activity,7.031038838979227
3,1,log_total_activity,6.987911220244508
3,1,log_total_activity,6.102024760874523
3,1,log_total_activity,5.960529375855024
3,1,log_total_activity,7.258941052955312
3,1,log_total_activity,7.004273292697681
3,1,log_total_activity,6.840658854530773
3,1,log_total_activity,8.174186388546056
3,1,log_total_activity,6.507872595108685
3,1,log_total_activity,7.824650376190767
3,1,log_total_activity,5.557612155761831
3,1,log_total_activity,6.269968365453623
3,1,log_total_activity,6.81854961266323
3,1,log_total_activity,5.623902156574539
3,1,log_total_activity,6.684678275453575
3,1,log_total_activity,7.25352383490066
3,1,log_total_activity,6.088101687020281
3,1,log_total_activity,5.699267162627267
3,1,log_total_activity,7.385138791030984
3,1,log_total_activity,5.957329390562601
3,1,log_total_activity,6.15350080388802
3,1,log_total_activity,6.979533272413803
3,1,log_total_activity,6.536650495297342
3,1,log_total_activity,7.59138832838999
3,1,log_total_activity,8.8317958774978
3,1,log_total_activity,5.658341042220632
3,1,log_total_activity,8.406529487569534
3,1,log_total_activity,7.443040194462764
3,1,log_total_activity,6.099415876208391
3,1,log_total_activity,7.643277888458103
3,1,log_total_activity,6.565049594731089
3,1,log_total_activity,6.501192999201199
3,1,log_total_activity,5.73938089805262
3,1,log_total_activity,6.307063716931308
3,1,log_total_activity,6.349298576547506
3,1,log_total_activity,6.7359333160302
3,1,log_total_activity,5.929772105374734
3,1,log_total_activity,6.309905641783041
3,1,log_total_activity,6.760079965312344
3,1,log_total_activity,6.891757605857943
3,1,log_total_activity,6.043728100641856
3,1,log_total_activity,6.993095064641119
3,1,log_total_activity,7.881837163363792
3,1,log_total_activity,5.974452306060456
3,1,log_total_activity,7.943683798285578
3,1,log_total_activity,6.834852434216763
3,1,log_total_activity,9.848217304224477
3,1,log_total_activity,10.725612530261037
3,1,log_total_activity,8.859545595914632
3,1,log_total_activity,5.680542881754584
3,1,log_total_activity,6.842607911201726
3,1,log_total_activity,5.937491164490278
3,1,log_total_activity,7.599591430518975
3,1,log_total_activity,6.439361537171943
3,1,log_total_activity,5.9389935331651404
3,1,log_total_activity,7.253945874715813
3,1,log_total_activity,7.451592610630227
3,1,log_total_activity,6.839282190241868
3,1,log_total_activity,8.178170000275447
3,1,log_total_activity,7.833349142222037
3,1,log_total_activity,8.010800603876186
3,1,log_total_activity,7.247996190931332
3,1,log_total_activity,8.563542938283499
3,1,log_total_activity,9.69443969783996
3,1,log_total_activity,7.805624593650139
3,1,log_total_activity,5.700733999440383
3,1,log_total_activity,8.728175355933647
3,1,log_total_activity,6.655749749088373
3,1,log_total_activity,5.662885338423989
3,1,log_total_activity,5.843324044925124
3,1,log_total_activity,6.2993180942645495
3,1,log_total_activity,7.968734998861169
3,1,log_total_activity,5.95621887699246
3,1,log_total_activity,7.562841763708474
3,1,log_total_activity,5.718207137177274
3,1,log_total_activity,6.72614159958385
3,1,log_total_activity,6.184228124911791
3,1,log_total_activity,6.301651474899832
3,1,log_total_activity,6.368170805427304
3,1,log_total_activity,6.246946645241934
3,1,log_total_activity,7.902955338035196
3,1,log_total_activity,5.79283548276462
3,1,log_total_activity,8.250023303615592
3,1,log_total_activity,6.711045591692421
3,1,log_total_activity,6.3677929748686175
3,1,log_total_activity,9.123255492648958
3,1,log_total_activity,6.027609428969176
3,1,log_total_activity,6.396493860271322
3,1,log_total_activity,5.669928059800597
3,1,log_total_activity,5.953995908175861
3,1,log_total_activity,7.381767942549898
3,1,log_total_activity,7.062590301736207
3,1,log_total_activity,6.931897213147704
3,1,log_total_activity,6.296607426050468
3,1,log_total_activity,7.864189586502494
3,1,log_total_activity,6.092317654647283
3,1,log_total_activity,6.806598659003896
3,1,log_total_activity,6.565852586087622
3,1,log_total_activity,7.21176884365814
3,1,log_total_activity,7.956159673476393
3,1,log_total_activity,6.372807115520008
3,1,log_total_activity,7.199908177380908
3,1,log_total_activity,6.612847900089969
3,1,log_total_activity,7.541748636196099
3,1,log_total_activity,6.015414664604887
3,1,log_total_activity,6.472806698545059
3,1,log_total_activity,8.9604748555154
3,1,log_total_activity,5.8968532730121535
3,1,log_total_activity,6.78116314817782
3,1,log_total_activity,8.974479514937123
3,1,log_total_activity,8.415284805850337
3,1,log_total_activity,7.701243829836973
3,1,log_total_activity,6.189003315931323
3,1,log_total_activity,9.015639033730366
3,1,log_total_activity,7.639951129050551
3,1,log_total_activity,7.452347461312649
3,1,log_total_activity,6.616538232532133
3,1,log_total_activity,6.763456560483455
3,1,log_total_activity,7.271822309999675
3,1,log_total_activity,7.738116846608605
3,1,log_total_activity,5.586918678869359
3,1,log_total_activity,6.056629879570783
3,1,log_total_activity,6.9172194322642
3,1,log_total_activity,6.81061099523701
3,1,log_total_activity,5.794591204787704
3,1,log_total_activity,8.208386675413957
3,1,log_total_activity,9.892960393424524
3,1,log_total_activity,7.7387680440972515
3,1,log_total_activity,5.72554455352169
3,1,log_total_activity,8.785116390184635
3,1,log_total_activity,6.808494974698592
3,1,log_total_activity,6.788452103498447
3,1,log_total_activity,7.242283033465571
3,1,log_total_activity,6.040686522795305
3,1,log_total_activity,7.943592333674402
3,1,log_total_activity,9.1393516561878
3,1,log_total_activity,6.729447679472104
3,1,log_total_activity,5.941537608305031
