logical_hub_code,logical_hub_source,logical_hub_name,n_stops,n_lsoa,has_unmatched_stop,hub_boardings,hub_alightings,cross_lsoa,both_directions_positive,hub_total_activity
490G00004132,stop_area,Bolingbroke Grove / Ravenslea Road,2,2,False,19.09811,17.598029999999998,True,True,36.69614
490G00007937,stop_area,Havering Road,1,1,False,3.4659699999999996,33.20802,False,True,36.673989999999996
490G00008290,stop_area,Frith Court,2,1,False,15.78731,20.76909,False,True,36.5564
490G00016791,stop_area,Wellington Road Enfield,2,1,False,15.28693,21.20791,False,True,36.494839999999996
490G00003040,stop_area,Penmon Road,2,2,False,16.879649999999998,19.582929999999998,True,True,36.462579999999996
490G00013249,stop_area,The Avenue (RM12),1,1,False,30.67307,5.763139999999999,False,True,36.436209999999996
490G00010846,stop_area,Prince Albert Road / ZSL London Zoo,1,1,False,11.25863,25.17018,False,True,36.42881
490G00008426,stop_area,Civic Street,1,1,False,36.42626,0.0,False,False,36.42626
490G000530,stop_area,Gallions Reach Roundabout,1,1,False,12.929969999999999,23.491079999999997,False,True,36.421049999999994
490G00015358,stop_area,Long Lane (DA3),2,1,False,14.38829,22.016869999999997,False,True,36.405159999999995
490G00019292,stop_area,Ravensdale Road/ Stamford Hill,2,1,False,30.02848,6.36529,False,True,36.393769999999996
490G00012623,stop_area,St Aubyns School,2,1,False,17.455859999999998,18.78604,False,True,36.2419
490G00018216,stop_area,Thicket Crescent,2,1,False,12.262229999999999,23.97581,False,True,36.23804
490G00013137,stop_area,Sylvan Road,2,1,False,16.976319999999998,19.259439999999998,False,True,36.23576
490G00003702,stop_area,Bazile Road,2,1,False,13.90772,22.2689,False,True,36.17662
490G00014958,stop_area,Maple Tree Place,2,2,False,18.31208,17.8218,True,True,36.133880000000005
490G00007026,stop_area,Friend Street / Sadlers Wells,1,1,False,15.305879999999998,20.81204,False,True,36.11792
490G00007297,stop_area,Littlegrove,1,1,False,4.738169999999999,31.37273,False,True,36.1109
490G00005578,stop_area,Coopers Lane,2,1,False,16.80865,19.27358,False,True,36.082229999999996
490G00014897,stop_area,Woodside Park Avenue,2,1,False,12.612129999999999,23.41658,False,True,36.02871
490G00015146,stop_area,Becmead Avenue Streatham,2,1,False,17.99432,18.03092,False,True,36.02524
490G00007021,stop_area,Friday Hill,1,1,False,26.174789999999998,9.78817,False,True,35.962959999999995
490G000367,stop_area,Franklin Road,2,1,False,6.2637599999999996,29.68421,False,True,35.94797
490G00016701,stop_area,Kemnal Technology College,1,1,False,9.42089,26.51223,False,True,35.93312
490G00004284,stop_area,Brent Cross Tesco,1,1,False,34.36786,1.5073499999999997,False,True,35.87521
490G00005115,stop_area,Church Lane (KT9),1,1,False,33.53918,2.3101899999999995,False,True,35.84937
490G00006905,stop_area,Ford Road (RM10),1,1,False,31.65418,4.19044,False,True,35.84462
490G00008938,stop_area,Langdale Community Centre,1,1,False,35.48974,0.34984000000000004,False,True,35.83958
490G00009730,stop_area,Maybank Road,3,2,False,9.36549,26.46378,True,True,35.82927
490G00002277,stop_area,Church Manorway / Viking Way,2,1,False,17.08637,18.733420000000002,False,True,35.81979
490G00008674,stop_area,Kenwood Drive,2,1,False,12.725999999999999,23.08338,False,True,35.80938
490G00007928,stop_area,Hawthorn Crescent,2,1,False,13.86427,21.91986,False,True,35.78413
490G00018705,stop_area,Manor Road Lee High Road,2,1,False,6.337689999999999,29.44046,False,True,35.778150000000004
490G00014845,stop_area,Empress Avenue Woodford Green,1,1,False,11.068119999999999,24.69322,False,True,35.76134
490G00020217,stop_area,Oaks Way,2,2,False,14.4793,21.2621,True,True,35.7414
490G00011380,stop_area,RAF Northolt,2,1,False,14.271249999999998,21.469309999999997,False,True,35.740559999999995
490G00003719,stop_area,Bears Wood,2,1,False,7.308879999999999,28.39945,False,True,35.708330000000004
490G00012871,stop_area,St Patrick's Church,1,1,False,11.33542,24.34565,False,True,35.68107
490G00014877,stop_area,St John The Baptist,1,1,False,19.17529,16.49516,False,True,35.67045
490G00003149,stop_area,National Blood Service,1,1,False,34.87941,0.7554299999999998,False,True,35.63484
490G00003127,stop_area,Aintree Crescent,2,1,False,20.485909999999997,15.08756,False,True,35.57347
490G00014188,stop_area,Saxon Drive,1,1,False,4.388199999999999,31.1599,False,True,35.5481
490G00007893,stop_area,Hasluck Gardens,2,1,False,19.07048,16.44896,False,True,35.51944
490G00009101,stop_area,Levett Road,1,1,False,21.91324,13.59532,False,True,35.508559999999996
490G00011310,stop_area,Queen Elizabeths Drive,2,1,False,13.13482,22.349439999999998,False,True,35.48426
490G00015095,stop_area,Hilliers Avenue,1,1,False,24.32458,11.10662,False,True,35.431200000000004
490G000686,stop_area,Lime Close,1,1,False,26.9894,8.42268,False,True,35.41208
490G00004016,stop_area,Birchwood Avenue (DA14),2,1,False,19.280939999999998,16.105639999999998,False,True,35.386579999999995
490G00016728,stop_area,Bury Street Lower Edmonton,1,1,False,32.57706,2.7551099999999997,False,True,35.332170000000005
490G00011405,stop_area,Ramillies Road,1,1,False,0.10897,35.192569999999996,False,True,35.301539999999996
490G00011644,stop_area,Roehampton Vale Campus,1,1,False,31.69678,3.565889999999999,False,True,35.26267
490G00006244,stop_area,Duncroft,1,1,False,34.81855,0.4431599999999999,False,True,35.26171
490G00004271,stop_area,Breakspear Road South,2,1,False,16.591739999999998,18.64327,False,True,35.23501
490G00013417,stop_area,Westgate Road Ravensbourne,1,1,False,8.6449,26.58278,False,True,35.22768
490G00004018,stop_area,Birchwood Avenue (BR3),2,1,False,12.84887,22.377969999999998,False,True,35.226839999999996
490G00008940,stop_area,Langdale Gardens (UB6),1,1,False,17.65314,17.564989999999998,False,True,35.21813
490G00002314,stop_area,Brent Cross West Station / Arbour Street,2,1,False,30.49427,4.712179999999998,False,True,35.20645
490G00015902,stop_area,Ash Row,1,1,False,7.94306,27.245919999999998,False,True,35.18898
490G00016802,stop_area,St Stephen's Avenue,1,1,False,9.47575,25.669449999999998,False,True,35.145199999999996
490G00006930,stop_area,Forest Road (IG8),2,2,False,16.3,18.83382,True,True,35.13382
490G00015608,stop_area,Woodside Lane,2,1,False,12.04478,23.06523,False,True,35.11001
490G00014949,stop_area,Worsley Bridge Rd/Southend Ln,2,1,False,11.472949999999999,23.614679999999996,False,True,35.08763
490G00010894,stop_area,Larksfield Road,1,1,False,30.236929999999997,4.815989999999999,False,True,35.05292
490G00016786,stop_area,Highlands Avenue Sainsbury's,1,1,False,5.754569999999999,29.2766,False,True,35.031169999999996
490G00003952,stop_area,Betjeman Close,1,1,False,5.42669,29.57986,False,True,35.00655
490G00011390,stop_area,The Raglan School,2,2,False,13.704270000000001,21.29518,True,True,34.999449999999996
490G00014912,stop_area,Woodvale Avenue,1,1,False,17.8221,17.176759999999998,False,True,34.99885999999999
490G00012119,stop_area,Shortlands Grove,2,1,False,14.01056,20.97092,False,True,34.98148
490G00014991,stop_area,Yates Court,1,1,False,26.96197,8.005999999999998,False,True,34.96797
490G000299,stop_area,Goldie Leigh,1,1,False,17.50284,17.42278,False,True,34.925619999999995
490G00004552,stop_area,Buckingham Avenue (DA16),2,2,False,10.61044,24.238,True,True,34.84844
490G00008609,stop_area,Kellaway Road,2,1,False,11.25165,23.576929999999997,False,True,34.828579999999995
490G00011579,stop_area,Ridgewell Close,2,1,False,10.970489999999998,23.78474,False,True,34.75523
490G000107,stop_area,Sherwood Park Avenue Surgery,1,1,False,13.51426,21.237849999999998,False,True,34.75211
490G00006386,stop_area,Eastwood Drive,2,1,False,12.15732,22.591769999999997,False,True,34.749089999999995
490G00004224,stop_area,Brabourne Rise,2,1,False,13.644289999999998,21.096839999999997,False,True,34.74113
490G00014349,stop_area,Eastcote Road Falconwood,2,1,False,10.550609999999999,24.18869,False,True,34.7393
490G00011451,stop_area,Rayners Lane North Harrow,2,1,False,15.612479999999998,19.10549,False,True,34.717969999999994
490G00005321,stop_area,Cissbury Ring North,1,1,False,18.75855,15.955259999999999,False,True,34.713809999999995
490G000233,stop_area,Whitethorn Avenue / Coulsdon,2,1,False,6.9971000000000005,27.688090000000003,False,True,34.685190000000006
490G00003781,stop_area,Beddington Park,2,1,False,18.30565,16.362289999999998,False,True,34.66794
490G00003662,stop_area,Barton Road,2,1,False,15.38813,19.25683,False,True,34.64496
490G00020300,stop_area,Millbrook Park,1,1,False,0.0,34.60537,False,False,34.60537
490G00004659,stop_area,Butter Hill,1,1,False,28.69872,5.886189999999999,False,True,34.58491
490G00016388,stop_area,Vicarage Farm Road /The Warren,2,1,False,11.95768,22.59317,False,True,34.55085
490G00005218,stop_area,Choumert Road,1,1,False,17.65475,16.87885,False,True,34.5336
490G00004272,stop_area,Breakspears Drive,2,1,False,17.1048,17.4116,False,True,34.516400000000004
490G00010451,stop_area,Norwood Road (SE24),1,1,False,23.56028,10.915949999999999,False,True,34.47623
490G00006819,stop_area,Ferry Lane,2,1,False,6.388719999999999,28.0196,False,True,34.40832
490G00016392,stop_area,Witham Road,2,1,False,7.49919,26.86625,False,True,34.36544
490G00011474,stop_area,Rectory Way,1,1,False,5.28363,29.06315,False,True,34.34678
490G00004578,stop_area,Bunkers Hill / The White Cross,2,1,False,21.897669999999998,12.43422,False,True,34.33189
490G00019890,stop_area,Hereford Gardens,1,1,False,16.92569,17.39136,False,True,34.317049999999995
490G00011558,stop_area,Richmond Gardens,1,1,False,20.96759,13.3417,False,True,34.309290000000004
490G00016395,stop_area,Osterley Library St Marys Cres,2,1,False,14.09202,20.172719999999998,False,True,34.264739999999996
490G00005199,stop_area,St Pauls Cray Road / Church Ln,1,1,False,7.43671,26.821759999999998,False,True,34.258469999999996
490G00005905,stop_area,Cunard Road,1,1,False,27.96156,6.296099999999999,False,True,34.25766
490G000274,stop_area,Witham Road / Romford,1,1,False,17.18948,17.06572,False,True,34.2552
490G00010873,stop_area,Peareswood Road,1,1,False,29.02369,5.1546899999999996,False,True,34.17838
490G00003455,stop_area,Ashville Road,1,1,False,18.54199,15.618849999999998,False,True,34.16083999999999
490G00014171,stop_area,Waltham Way,1,1,False,11.26011,22.881429999999998,False,True,34.14154
490G00003981,stop_area,Royal Road,1,1,False,24.16484,9.972629999999999,False,True,34.13747
490G00011083,stop_area,Pole Hill Road,2,2,False,11.663219999999997,22.4633,True,True,34.12652
490G00011005,stop_area,Pine Coombe,2,1,False,17.90823,16.21632,False,True,34.12455
490G00007001,stop_area,Karen Close,1,1,False,3.42048,30.70344,False,True,34.12392
490G00011881,stop_area,Saltwood Close,2,2,False,9.649859999999999,24.43826,True,True,34.088119999999996
490G00014981,stop_area,Wynton Gardens,1,1,False,21.54048,12.49986,False,True,34.04034
490G00016093,stop_area,Swinderby Road,1,1,False,33.024499999999996,1.00563,False,True,34.03013
490G00004716,stop_area,Camden Park Road Chislehurst,2,2,False,22.087289999999996,11.901859999999997,True,True,33.989149999999995
490G00010844,stop_area,Randall Avenue /Dollis Hill Ln,2,1,False,10.81225,23.17645,False,True,33.9887
490G00018316,stop_area,Haggerston Park,2,1,False,18.72609,15.262009999999998,False,True,33.988099999999996
490G00015607,stop_area,Penhill Road,2,2,False,12.88327,21.10217,True,True,33.98544
490G00003802,stop_area,Bedonwell Road / Long Lane,2,1,False,15.08084,18.844609999999996,False,True,33.92545
490G00004189,stop_area,Boundary Road (IG11),1,1,False,0.5497399999999999,33.35406,False,True,33.9038
490G00007493,stop_area,Greenstead Avenue,1,1,False,16.19745,17.68923,False,True,33.88668
490G00003038,stop_area,Abbey Wood Pumping Station,2,1,False,15.891409999999999,17.98064,False,True,33.87205
490G00011319,stop_area,Queen Mary's Hospital / Cancer Unit,1,1,False,28.04741,5.802449999999999,False,True,33.84986
490G00016331,stop_area,Burdock Road / Lea Valley Technopark,2,1,False,30.48739,3.36104,False,True,33.84843
490G00005004,stop_area,Charlotte Gardens,1,1,False,33.54924,0.16671,False,True,33.71595
490G00015854,stop_area,Grasmere Avenue / Kenton,1,1,False,17.97333,15.742529999999999,False,True,33.71586
490G00006325,stop_area,Eastbury Avenue,1,1,False,0.0,33.698479999999996,False,False,33.698479999999996
490G000611,stop_area,Heath Road Hounslow,2,1,False,11.67108,22.01213,False,True,33.68321
490G00013210,stop_area,Riverside School,2,1,False,23.810599999999997,9.841729999999998,False,True,33.65232999999999
490G00003560,stop_area,Balham Health Centre,2,2,False,25.1978,8.437449999999998,True,True,33.63525
490G00003436,stop_area,Ash Grove (SE20),2,1,False,17.83053,15.770119999999999,False,True,33.60065
490G00010701,stop_area,Oxleas Wood / Woodlands Farm,2,1,False,14.11446,19.478759999999998,False,True,33.593219999999995
490G00013231,stop_area,Galley Lane,2,1,False,16.64372,16.940009999999997,False,True,33.583729999999996
490G00010726,stop_area,Paines Brook Way,2,1,False,17.93011,15.632479999999997,False,True,33.56259
910GMOTSPRP,parent_stop_area,Motspur Park Station,2,1,False,15.17895,18.37906,False,True,33.558009999999996
490G00006426,stop_area,Edgware Library,1,1,False,9.82134,23.72141,False,True,33.54275
490G000058,stop_area,Stanhope Road / Crouch End,2,1,False,17.91673,15.621299999999998,False,True,33.53803
490G00012527,stop_area,Stanborough Close,1,1,False,28.93751,4.60014,False,True,33.53765
490G00016820,stop_area,Linden Road,1,1,False,13.500219999999999,20.03572,False,True,33.53594
490G00019109,stop_area,Westminster Drive,2,1,False,6.24544,27.27217,False,True,33.51761
490G00015787,stop_area,Marshalls Park Academy,2,1,False,18.22769,15.28759,False,True,33.51528
490G00016612,stop_area,Harwood Terrace,2,1,False,12.597879999999998,20.91186,False,True,33.50974
490G00013182,stop_area,Tees Drive,1,1,False,33.466210000000004,0.0,False,False,33.466210000000004
490G00010136,stop_area,Muswell Hill Road (N6),2,1,False,16.91236,16.537819999999996,False,True,33.450179999999996
940GZZCRELM,parent_stop_area,Elmers End Station,2,1,False,21.25331,12.191859999999998,False,True,33.44517
490G00009679,stop_area,Marlings Park Avenue,2,1,False,8.7832,24.567929999999997,False,True,33.35113
490G00019722,stop_area,Glendun Road,1,1,False,13.44348,19.8763,False,True,33.31978
490G00006389,stop_area,East Ham Manor Way / Covelees Wall,2,1,False,15.61136,17.682029999999997,False,True,33.293389999999995
490G00016716,stop_area,Enfield & Haringey Magistrates,2,2,False,11.637,21.65534,True,True,33.292339999999996
490G00006583,stop_area,Enfield Grammar School,1,1,False,8.583129999999999,24.69091,False,True,33.27404
490G00008950,stop_area,Langley Court / South Gate,2,1,False,12.240959999999998,21.02828,False,True,33.269239999999996
490G00006821,stop_area,Ferry Lane Industrial Estate,1,1,False,31.839119999999998,1.4299999999999988,False,True,33.269119999999994
490G00004219,stop_area,Bowness Crescent,1,1,False,10.9592,22.274169999999998,False,True,33.233369999999994
490G00015894,stop_area,Cotmandene Crescent,2,1,False,8.64244,24.58902,False,True,33.23146
490G00012968,stop_area,St Ursula's School,2,2,False,11.88521,21.28591,True,True,33.17112
490G000453,stop_area,Chadwick Road,2,2,False,17.93769,15.20277,True,True,33.14046
490G00001030,stop_area,Sunny Way,2,1,False,24.27012,8.85398,False,True,33.1241
490G000322,stop_area,Preston Park,1,1,False,21.48871,11.59615,False,True,33.08486
490G00006530,stop_area,Elstree Gardens,1,1,False,9.69418,23.37774,False,True,33.07192
490G00019832,stop_area,Field Mead,1,1,False,9.54049,23.52226,False,True,33.06275
490G00010876,stop_area,Peckham 7th Day Adventist Church,2,1,False,13.921899999999999,19.13087,False,True,33.05277
490G00005677,stop_area,Courtwood Primary School,1,1,False,0.8811799999999999,32.06521,False,True,32.94639
490G00006969,stop_area,Shrewsbury Lane /Foxcroft Road,1,1,False,3.1219799999999993,29.796609999999998,False,True,32.918589999999995
490G00003798,stop_area,Bedford Road (E18),2,1,False,17.07839,15.817609999999998,False,True,32.896
490G00010566,stop_area,Old Maidstone Road,2,2,False,19.002769999999998,13.860899999999999,True,True,32.86367
490G00013181,stop_area,Teesdale Gardens,1,1,False,9.8463,22.95121,False,True,32.79751
490G00009366,stop_area,Lord Street,1,1,False,15.46248,17.312409999999996,False,True,32.77489
490G00016400,stop_area,Braybourne Drive / Great West Road,2,1,False,12.57274,20.134169999999997,False,True,32.70690999999999
490G00003182,stop_area,Imperial College / Queens Gate Terrace,1,1,False,10.91002,21.78373,False,True,32.693749999999994
490G000475,stop_area,Croham Road,1,1,False,8.90242,23.77064,False,True,32.67306
490G00011533,stop_area,Reservoir Road,2,1,False,18.52424,14.1455,False,True,32.66974
490G00008354,stop_area,Horn Park Lane,1,1,False,15.74166,16.88689,False,True,32.628550000000004
490G00004657,stop_area,Cable Street,2,1,False,16.54663,16.030229999999996,False,True,32.576859999999996
490G00005638,stop_area,Coulsdon Common / The Fox,2,1,False,25.56677,6.980179999999999,False,True,32.54695
490G00016299,stop_area,Balfour Road/ Athenaeum Court,1,1,False,23.357879999999998,9.17594,False,True,32.53382
