lsoa,boardings,alightings,total_activity,direction_ratio,exact_direction_zero,near_zero_ratio_lt_0_01,hub_split_supported,supporting_hubs,missing_direction,eligible_two_direction_clustering,exclusion_reason
E01000387,7.958179999999998,13.11333,21.071509999999996,0.6068771242697315,False,False,False,,,True,
E01000389,423.89435000000003,439.84581,863.7401600000001,0.9637339730484191,False,False,False,,,True,
E01000390,25.464339999999996,27.865299999999998,53.32964,0.9138369226241956,False,False,False,,,True,
E01000391,8.07826,7.421589999999999,15.499849999999999,0.9187114551896075,False,False,False,,,True,
E01000392,1646.43248,1890.03016,3536.4626399999997,0.8711143953385379,False,False,False,,,True,
E01000394,126.20406,200.86156,327.06561999999997,0.6283136504565632,False,False,False,,,True,
E01000396,14.710439999999998,23.64135,38.351789999999994,0.6222335018939273,False,False,False,,,True,
E01000398,79.80932,149.47951999999998,229.28884,0.5339147463144116,False,False,False,,,True,
E01000399,255.60926,412.21522999999996,667.82449,0.6200868900452805,False,False,False,,,True,
E01000400,482.21423,460.71228,942.92651,0.9554099637416341,False,False,False,,,True,
E01000401,87.52937,33.34721,120.87657999999999,0.3809830917325236,False,False,False,,,True,
E01000402,84.13913,122.88148999999999,207.02061999999998,0.6847176901907684,False,False,False,,,True,
E01000403,1884.72338,2264.5816,4149.30498,0.8322611912063579,False,False,False,,,True,
E01000404,415.79598,704.47561,1120.2715899999998,0.5902205471669913,False,False,False,,,True,
E01000405,113.71985000000001,188.66306,302.38291000000004,0.6027669115512068,False,False,False,,,True,
E01000406,287.66118,582.83394,870.49512,0.4935559861184474,False,False,False,,,True,
E01000407,137.83139,191.01173,328.84312,0.7215859989331546,False,False,False,,,True,
E01000408,514.18841,858.5981400000001,1372.78655,0.5988696993916152,False,False,False,,,True,
E01000409,105.41064,281.23211,386.64275,0.3748172283741,False,False,False,,,True,
E01000410,29.31194,52.04042,81.35236,0.5632533326979299,False,False,False,,,True,
E01000411,63.40616,39.5833,102.98946000000001,0.6242816155401936,False,False,False,,,True,
E01000412,108.77409,82.96302,191.73711,0.7627093915471965,False,False,False,,,True,
E01000413,74.46118,119.09159,193.55277,0.6252429747558161,False,False,False,,,True,
E01000414,2012.37527,1871.03576,3883.41103,0.9297648345678587,False,False,False,,,True,
E01000415,26.66433,29.550469999999997,56.2148,0.9023318410840844,False,False,False,,,True,
E01000416,3665.84284,376.84271,4042.6855499999997,0.10279838128576184,False,False,False,,,True,
E01000417,3919.74623,3639.48971,7559.2359400000005,0.9285013611710266,False,False,False,,,True,
E01000418,114.43204,428.00512000000003,542.4371600000001,0.26736138109749713,False,False,False,,,True,
E01000419,6.15199,99.65934999999999,105.81133999999999,0.061730183871357786,False,False,False,,,True,
E01000420,92.97022,260.38930000000005,353.35952000000003,0.3570431657522025,False,False,False,,,True,
E01000421,64.72449999999999,130.28322,195.00772,0.4967984365139271,False,False,False,,,True,
E01000422,409.88891,543.0907,952.97961,0.7547338041325327,False,False,False,,,True,
E01000423,111.11063,101.91893999999999,213.02956999999998,0.9172744317982896,False,False,False,,,True,
E01000424,18.146839999999997,9.859009999999998,28.005849999999995,0.5432907327115906,False,False,False,,,True,
E01000425,8.630769999999998,8.63519,17.26596,0.999488140967367,False,False,False,,,True,
E01000426,151.33063,283.50777,434.8384,0.5337794798357731,False,False,False,,,True,
E01000427,56.25572,101.19839999999999,157.45412,0.5558953501241126,False,False,False,,,True,
E01000428,1285.1196100000002,1595.8584799999999,2880.97809,0.805284194122276,False,False,False,,,True,
E01000429,113.28712,158.018,271.30512,0.7169254135604805,False,False,False,,,True,
E01000430,194.99244,263.64269,458.63513,0.7396087484921352,False,False,False,,,True,
E01000431,40.62184,53.06172,93.68356,0.765558297017134,False,False,False,,,True,
E01000433,538.9266299999999,674.31068,1213.23731,0.7992260036575424,False,False,False,,,True,
E01000434,184.99083,389.5003,574.49113,0.4749439987594361,False,False,False,,,True,
E01000435,32.059979999999996,143.23534,175.29532,0.2238273040717465,False,False,False,,,True,
E01000436,73.71686,120.04988999999999,193.76675,0.6140518745998018,False,False,False,,,True,
E01000437,10.950619999999999,18.41041,29.36103,0.5948058734161814,False,False,False,,,True,
E01000439,420.33528,599.94691,1020.28219,0.7006207932631906,False,False,False,,,True,
E01000440,16.05545,28.92494,44.98039,0.5550728886559488,False,False,False,,,True,
E01000442,258.59202,420.68304,679.2750599999999,0.6146956150169496,False,False,False,,,True,
E01000443,74.97662,156.80563999999998,231.78225999999998,0.4781500206242582,False,False,False,,,True,
E01000444,46.91502,223.34864,270.26365999999996,0.2100528572728269,False,False,False,,,True,
E01000445,100.9632,160.53743,261.50063,0.6289075388836112,False,False,False,,,True,
E01000446,0.0,0.06558,0.06558,0.0,True,False,True,490G00015607,boardings,False,zero_boarding_direction
E01000447,709.41603,478.65835,1188.07438,0.674721643941426,False,False,False,,,True,
E01000448,196.46551,171.73566,368.20117,0.8741262524908316,False,False,False,,,True,
E01000449,62.677060000000004,125.13708,187.81414,0.5008672089839399,False,False,False,,,True,
E01000450,38.890859999999996,37.650059999999996,76.54092,0.9680953313966315,False,False,False,,,True,
E01000451,286.12809,626.9758800000001,913.1039700000001,0.45636219689982327,False,False,False,,,True,
E01000452,91.42653,54.13229,145.55882,0.5920851420260618,False,False,False,,,True,
E01000454,124.99036,294.63743,419.62779,0.4242175204962927,False,False,False,,,True,
E01000455,37.1048,89.31143999999999,126.41623999999999,0.41545405605373736,False,False,False,,,True,
E01000456,24.01927,27.04574,51.06501,0.8880980886453838,False,False,False,,,True,
E01000457,1400.18413,1500.59927,2900.7834000000003,0.9330833074442321,False,False,False,,,True,
E01000459,302.88981,300.87608,603.76589,0.9933516086262525,False,False,False,,,True,
E01000460,31.80832,75.97962,107.78793999999999,0.4186427886846499,False,False,False,,,True,
E01000461,117.41638999999999,143.35652,260.77290999999997,0.8190516203936871,False,False,False,,,True,
E01000462,2245.4136399999998,1817.73414,4063.14778,0.8095319755873578,False,False,False,,,True,
E01000463,42.840849999999996,50.28913,93.12997999999999,0.8518908559364617,False,False,False,,,True,
E01000464,19.80653,52.903169999999996,72.7097,0.3743921205477857,False,False,False,,,True,
E01000465,232.13619,372.02603,604.1622199999999,0.6239783544178347,False,False,False,,,True,
E01000466,368.10346000000004,817.7880200000001,1185.8914800000002,0.4501208760676147,False,False,False,,,True,
E01000467,1031.2416699999999,1914.30885,2945.55052,0.5387018244208608,False,False,False,,,True,
E01000469,319.77729999999997,673.27196,993.04926,0.4749600740835842,False,False,False,,,True,
E01000470,324.64048,471.24926,795.8897400000001,0.6888933470155476,False,False,False,,,True,
E01000472,1737.41525,2245.75153,3983.16678,0.7736453596004007,False,False,False,,,True,
E01000473,3134.4879,3452.75329,6587.241190000001,0.9078227248608313,False,False,False,,,True,
E01000474,334.43194,633.84678,968.27872,0.5276226850911825,False,False,False,,,True,
E01000475,648.0919,870.24537,1518.33727,0.7447231807737168,False,False,False,,,True,
E01000476,148.72548,186.97932,335.7048,0.7954113856013596,False,False,False,,,True,
E01000477,210.57422,370.85657000000003,581.43079,0.5678050142134464,False,False,False,,,True,
E01000478,151.60096,292.81714999999997,444.41810999999996,0.5177325166917307,False,False,False,,,True,
E01000479,440.62208999999996,806.59902,1247.22111,0.5462715414655475,False,False,False,,,True,
E01000480,223.95796,299.27537,523.23333,0.7483340844253238,False,False,False,,,True,
E01000481,1670.95678,1634.78343,3305.74021,0.978351714159836,False,False,False,,,True,
E01000483,683.06621,618.67415,1301.74036,0.9057308661191132,False,False,False,,,True,
E01000485,289.45686,528.07092,817.52778,0.5481401248150533,False,False,False,,,True,
E01000486,4.00413,11.4652,15.46933,0.349242054216237,False,False,False,,,True,
E01000487,688.94126,630.2643400000001,1319.2056000000002,0.9148303006267907,False,False,False,,,True,
E01000488,544.64945,167.29053,711.93998,0.3071526648929876,False,False,False,,,True,
E01000489,380.53071,514.29356,894.82427,0.7399095372689481,False,False,False,,,True,
E01000490,1494.98164,661.84158,2156.82322,0.4427088348723801,False,False,False,,,True,
E01000491,95.38429,140.88819999999998,236.27248999999998,0.6770211415860236,False,False,False,,,True,
E01000493,428.71783,657.88248,1086.60031,0.6516632423468702,False,False,False,,,True,
E01000494,351.31747,552.00191,903.3193799999999,0.6364424898457327,False,False,False,,,True,
E01000495,2541.0927500000003,1109.27727,3650.3700200000003,0.436535529842427,False,False,False,,,True,
E01000497,892.64972,1792.3222600000001,2684.9719800000003,0.4980408601296956,False,False,False,,,True,
E01000498,110.36254,126.0241,236.38664,0.8757256746923802,False,False,False,,,True,
E01000499,1590.2004200000001,2137.66085,3727.8612700000003,0.7438974334960571,False,False,False,,,True,
E01000501,43.10147,182.78294,225.88441,0.23580685374685406,False,False,False,,,True,
E01000502,40.09689,78.92474,119.02163,0.5080395576849541,False,False,False,,,True,
E01000503,28.37904,63.19899999999999,91.57803999999999,0.44904254814158456,False,False,False,,,True,
E01000506,334.56994,312.01892,646.58886,0.9325969930233422,False,False,False,,,True,
E01000507,150.37063,157.60096,307.97159,0.9541225510301461,False,False,False,,,True,
E01000508,888.38595,1336.94402,2225.32997,0.6644900135758863,False,False,False,,,True,
E01000510,2120.52949,2397.90939,4518.43888,0.8843242779911713,False,False,False,,,True,
E01000511,250.26382,400.29156,650.55538,0.6252038389218099,False,False,False,,,True,
E01000512,165.96006,251.62250999999998,417.58257,0.6595596713505482,False,False,False,,,True,
E01000513,148.52691,661.494,810.02091,0.22453251276655567,False,False,False,,,True,
E01000515,1665.8559599999999,2068.66782,3734.52378,0.8052795832633969,False,False,False,,,True,
E01000516,812.74162,1728.77479,2541.51641,0.47012579353959694,False,False,False,,,True,
E01000518,1002.42129,1470.95615,2473.37744,0.6814759841753271,False,False,False,,,True,
E01000519,946.76091,1730.84158,2677.60249,0.5469945493220703,False,False,False,,,True,
E01000520,476.77878999999996,709.428,1186.20679,0.6720608574795468,False,False,False,,,True,
E01000521,1174.78012,2258.48037,3433.26049,0.5201639720251364,False,False,False,,,True,
E01000523,949.44616,941.14159,1890.58775,0.9912532481041368,False,False,False,,,True,
E01000524,2533.978,1648.07597,4182.05397,0.6503907966051797,False,False,False,,,True,
E01000525,1642.08764,2683.79216,4325.8798,0.6118535050791712,False,False,False,,,True,
E01000526,717.3257,932.5488,1649.8745,0.7692098258021457,False,False,False,,,True,
E01000528,282.25424999999996,324.80786,607.06211,0.8689883613038181,False,False,False,,,True,
E01000530,62.07373,115.84287,177.91660000000002,0.5358441999926279,False,False,False,,,True,
E01000531,275.25793,327.58705,602.84498,0.8402588869126543,False,False,False,,,True,
E01000532,151.05318,111.64104,262.69422,0.7390843410247967,False,False,False,,,True,
E01000533,1350.0491200000001,1656.72907,3006.77819,0.8148882906968006,False,False,False,,,True,
E01000535,472.75146,966.07762,1438.82908,0.48935142499212436,False,False,False,,,True,
E01000536,9.71318,2.6997,12.41288,0.27794193044914234,False,False,False,,,True,
E01000541,995.27281,2256.5805100000002,3251.85332,0.4410535345800713,False,False,False,,,True,
E01000543,4259.6647,3293.40823,7553.07293,0.7731613781713851,False,False,False,,,True,
E01000544,208.34483,160.46612,368.81095,0.7701948735660971,False,False,False,,,True,
E01000545,1115.77541,914.41473,2030.19014,0.8195329649718666,False,False,False,,,True,
E01000546,80.74997,67.78046,148.53043000000002,0.8393868133944817,False,False,False,,,True,
E01000547,104.49058,208.98212,313.47270000000003,0.4999977031527864,False,False,False,,,True,
E01000548,4174.27624,3321.3578599999996,7495.634099999999,0.7956727511641634,False,False,False,,,True,
E01000549,16.677419999999998,14.261140000000001,30.93856,0.8551166787188907,False,False,False,,,True,
E01000550,2773.1088,3738.45564,6511.56444,0.7417792444368819,False,False,False,,,True,
E01000551,282.42084,294.63093,577.05177,0.9585580169739817,False,False,False,,,True,
E01000552,302.6368,550.41626,853.05306,0.549832593971697,False,False,False,,,True,
E01000553,1292.06691,1660.10805,2952.1749600000003,0.7783029002238739,False,False,False,,,True,
E01000554,166.41125,304.30875,470.71999999999997,0.5468500330667455,False,False,False,,,True,
E01000555,153.28221,189.89123999999998,343.17345,0.8072105379900621,False,False,False,,,True,
E01000556,2424.7204500000003,3842.93545,6267.6559,0.6309552896601478,False,False,False,,,True,
E01000557,446.33096,490.06486,936.39582,0.910758955457447,False,False,False,,,True,
E01000558,297.93199,1132.35025,1430.28224,0.26310939570155084,False,False,False,,,True,
E01000559,937.01765,781.39819,1718.4158400000001,0.8339204603029623,False,False,False,,,True,
E01000561,237.91971,606.45317,844.37288,0.3923134081399888,False,False,False,,,True,
E01000562,41.78591,36.8868,78.67271,0.8827568910190061,False,False,False,,,True,
E01000563,229.05405,265.42942,494.48347,0.8629565253165983,False,False,False,,,True,
E01000564,718.90651,1013.3245300000001,1732.2310400000001,0.7094533771920037,False,False,False,,,True,
E01000565,713.20723,1268.48296,1981.69019,0.5622521172850441,False,False,False,,,True,
E01000567,53.984159999999996,51.09257,105.07673,0.9464363250257114,False,False,False,,,True,
E01000568,2830.5833300000004,2304.79917,5135.3825,0.8142488318830026,False,False,False,,,True,
E01000571,581.66598,909.098,1490.76398,0.6398275873448187,False,False,False,,,True,
E01000572,32.17633,47.635459999999995,79.81179,0.6754701224675904,False,False,False,,,True,
E01000573,2.7348,7.4853499999999995,10.22015,0.3653536574776063,False,False,False,,,True,
E01000574,123.77472999999999,167.52161,291.29634,0.7388582881933858,False,False,False,,,True,
E01000575,750.8953200000001,800.77278,1551.6681,0.9377133423541195,False,False,False,,,True,
E01000576,240.02947,429.08909,669.11856,0.5593930854778899,False,False,False,,,True,
E01000577,387.94135,316.03521,703.9765600000001,0.8146468789676584,False,False,False,,,True,
E01000578,1022.55057,754.17363,1776.7242,0.7375416454953421,False,False,False,,,True,
E01000580,190.15109,332.82149000000004,522.9725800000001,0.5713305652228166,False,False,False,,,True,
E01000581,1152.31962,1106.74358,2259.0632,0.9604484387760404,False,False,False,,,True,
E01000583,1320.2582,1589.80456,2910.06276,0.8304531470207885,False,False,False,,,True,
E01000584,10.781039999999999,20.3145,31.09554,0.5307066381156317,False,False,False,,,True,
E01000586,4068.9063100000003,4809.57772,8878.48403,0.8460007399568543,False,False,False,,,True,
E01000587,74.67496,119.43473,194.10969,0.6252365622629197,False,False,False,,,True,
E01000589,299.3169,371.5936,670.9105,0.805495304547764,False,False,False,,,True,
E01000590,163.77663,207.56874,371.34537,0.7890235784058814,False,False,False,,,True,
E01000591,1208.38329,927.11058,2135.4938700000002,0.7672322082507447,False,False,False,,,True,
E01000592,1060.1320600000001,854.3774,1914.5094600000002,0.805916010124248,False,False,False,,,True,
