logical_hub_code,lsoa_for_audit,n_stops,boardings,alightings,logical_hub_source,logical_hub_name,n_lsoa,cross_lsoa,has_unmatched_stop
490G00003086,E01001958,1,74.64694,19.89675,stop_area,Westway,1,False,False
490G00003087,E01000938,3,165.58339,200.34426,stop_area,Acton Street,2,True,False
490G00003087,E01035712,1,88.08596,57.1813,stop_area,Acton Street,2,True,False
490G00003088,E01001355,1,0.0,38.22916,stop_area,Acton Old Town Hall / Salisbury Street,1,False,False
490G00003089,E01001351,2,438.37733000000003,431.23920999999996,stop_area,Denehurst Gardens,1,False,False
490G00003090,E01035486,1,158.76644,218.00954000000002,stop_area,Imperial Road,1,False,False
490G00003091,E01003193,1,0.5507699999999998,13.16601,stop_area,Adamsrill Road,1,False,False
490G00003092,E01002089,1,182.08404,460.61605000000003,stop_area,Broadwater Farm Estate,1,False,False
490G00003093,E01001081,2,27.282529999999998,66.13764,stop_area,King Henry's Drive / Homestead Way,1,False,False
490G00003095,E01000759,2,2.8149999999999995,4.997509999999998,stop_area,Addington Road / Pumping Station,1,False,False
490G00003096,E01000221,1,15.55642,29.10166,stop_area,North Circular Road Brent Cross,2,True,False
490G00003096,E01000310,1,78.52273,95.14016,stop_area,North Circular Road Brent Cross,2,True,False
490G00003097,E01000760,1,4.75479,34.38858,stop_area,Glebe Way,1,False,False
490G00003098,E01001125,1,10.1161,96.56277,stop_area,Foxearth Road,1,False,False
490G00003099,E01000760,1,91.83944,157.14243,stop_area,Addington Road / Glebe Way,2,True,False
490G00003099,E01000838,1,78.72501,94.96723999999999,stop_area,Addington Road / Glebe Way,2,True,False
490G000031,E01003700,1,2.64019,1.13079,stop_area,Kantor Campus,1,False,False
490G00003100,E01001719,1,78.8468,206.82587,stop_area,Brownswood Road / Green Lanes,1,False,False
490G00003102,E01000979,2,175.55935,326.76727000000005,stop_area,Canning Road,1,False,False
490G00003103,E01000993,2,180.95559,210.0088,stop_area,Parkview Road,1,False,False
490G00003104,E01001444,1,163.57589,11.15179,stop_area,Bullsmoor Lane,1,False,False
490G00003105,E01001050,2,52.7112,86.62950000000001,stop_area,Garrick Crescent,1,False,False
490G00003106,E01002814,1,250.79447,482.69743,stop_area,Warwick Gardens (W14),2,True,False
490G00003106,E01002864,1,204.49833,206.69353,stop_area,Warwick Gardens (W14),2,True,False
490G00003107,E01004466,2,75.96959,82.97648,stop_area,Addison Road,1,False,False
490G00003108,E01000211,1,243.24485,176.66182,stop_area,Addison Way,1,False,False
490G00003110,E01001860,1,514.79889,756.8237,stop_area,Adelaide Grove,2,True,False
490G00003110,E01001954,1,413.1484,481.33064,stop_area,Adelaide Grove,2,True,False
490G00003111,E01002422,1,28.10999,76.84818,stop_area,Adelphi Crescent,2,True,False
490G00003111,E01002425,1,40.29839,13.73178,stop_area,Adelphi Crescent,2,True,False
490G00003112,E01004734,1,670.2017,750.36173,stop_area,Bedford Street,1,False,False
490G00003113,E01002422,1,59.25226,22.412119999999998,stop_area,Adelphi Way,1,False,False
490G00003114,E01001738,1,143.39366,488.79812,stop_area,Aden Grove,2,True,False
490G00003114,E01002779,1,89.40596,113.39991,stop_area,Aden Grove,2,True,False
490G00003116,E01032744,2,1134.3017599999998,1582.76853,stop_area,Adrienne Avenue,1,False,False
490G00003117,E01001033,1,75.16196,42.583239999999996,stop_area,Biddulph Road,2,True,False
490G00003117,E01001095,1,43.60301,160.56638,stop_area,Biddulph Road,2,True,False
490G00003119,E01035707,1,60.41883,16.585269999999998,stop_area,Agar Grove,1,False,False
490G00003120,E01000867,1,10.85331,45.49474,stop_area,Agar Grove Estate,2,True,False
490G00003120,E01000957,1,35.02706,13.81739,stop_area,Agar Grove Estate,2,True,False
490G00003121,E01004694,1,121.69254000000001,48.49843,stop_area,Lancaster Gate /Columbia Hotel,1,False,False
490G00003122,E01003871,1,78.75607,31.10429,stop_area,St Margaret's Drive,2,True,False
490G00003122,E01003872,1,33.07256,113.73183,stop_area,St Margaret's Drive,2,True,False
490G00003124,E01004454,1,185.85255,63.18792,stop_area,Ainslie Wood Road,1,False,False
490G00003125,E01000586,1,93.80794,225.03826999999998,stop_area,Fifth Avenue,1,False,False
490G00003126,E01003525,1,462.12712,327.43273999999997,stop_area,Aintree Avenue,1,False,False
490G00003127,E01003705,2,20.485909999999997,15.08756,stop_area,Aintree Crescent,1,False,False
490G00003128,E01001341,2,257.13148,364.20588,stop_area,Aintree Road,1,False,False
490G00003129,E01002265,2,59.22008,103.01693,stop_area,Sarre Avenue,1,False,False
490G00003130,E01001172,1,297.10332,24.47338,stop_area,Airport House,1,False,False
490G00003131,E01003719,2,220.80962,280.5809,stop_area,Goodmayes Primary School,1,False,False
490G00003132,E01033922,2,260.34454,574.1912599999999,stop_area,Ajax Avenue,1,False,False
490G00003133,E01000491,2,25.261689999999998,30.93461,stop_area,Manor House Drive (NW6),1,False,False
490G00003134,E01004569,1,257.67313,120.49615,stop_area,Roehampton Lane / Danebury Ave,2,True,False
490G00003134,E01004571,1,506.55145,762.20689,stop_area,Roehampton Lane / Danebury Ave,2,True,False
490G00003135,E01001433,2,29.022479999999998,41.14793,stop_area,Castle Road (EN3),1,False,False
490G00003137,E01033081,1,235.39188000000001,357.6416,stop_area,Albany Road Brentford,2,True,False
490G00003137,E01034046,1,100.67544,313.1662,stop_area,Albany Road Brentford,2,True,False
490G00003138,E01003969,2,1085.65467,1459.22343,stop_area,Camberwell Road / Albany Road,1,False,False
490G00003139,E01000692,1,42.5976,230.81767,stop_area,Albany Road Chislehurst,1,False,False
490G00003140,E01001442,1,335.74983,44.71156,stop_area,Albany Leisure Centre,2,True,False
490G00003140,E01001549,1,78.9433,375.11661,stop_area,Albany Leisure Centre,2,True,False
490G00003141,E01000045,1,17.42683,30.60158,stop_area,Ripple Road,2,True,False
490G00003141,E01000093,1,16.43971,32.8628,stop_area,Ripple Road,2,True,False
490G00003142,E01000690,1,3.4763899999999994,13.267019999999999,stop_area,Albany Road / Green Lane,1,False,False
490G00003143,E01033879,1,222.80277,230.30166,stop_area,Albany Road / Wells Way,2,True,False
490G00003143,E01033881,1,204.65146000000001,342.06636,stop_area,Albany Road / Wells Way,2,True,False
490G00003145,E01001441,2,23.482,23.85672,stop_area,Albany Park Avenue,1,False,False
490G00003146,E01004573,1,36.364129999999996,144.56675,stop_area,Albemarle,2,True,False
490G00003146,E01004634,1,62.787029999999994,106.57107,stop_area,Albemarle,2,True,False
490G00003147,E01000717,2,48.69618,56.7727,stop_area,Albemarle Road,1,False,False
490G00003148,E01001468,1,107.18132,18.61119,stop_area,Chase Farm Hospital / The Ridgeway,1,False,False
490G00003149,E01004614,1,34.87941,0.7554299999999998,stop_area,National Blood Service,1,False,False
490G00003150,E01003770,1,27.26767,228.31128,stop_area,Chadwell Heath Lane /Barley Ln,1,False,False
490G00003151,E01003605,1,68.34722,81.72021,stop_area,Barking Road Upton Park,1,False,False
490G00003153,E01003150,2,72.04583,253.80373,stop_area,Albert Carr Gardens,1,False,False
490G00003155,E01003404,2,167.33222999999998,259.30389,stop_area,Albert Grove,1,False,False
490G00003157,E01002358,2,33.84554,44.26052,stop_area,Albert Road Heath Park,1,False,False
490G00003158,E01001962,2,165.84886,272.78492,stop_area,Albert Road Muswell Hill,1,False,False
490G00003159,E01034609,2,73.48527,91.33788,stop_area,Albert Road Yiewsley,1,False,False
490G00003162,E01002975,1,25.04642,20.83334,stop_area,Malden Manor / Richard Challoner School,1,False,False
490G00003163,E01003686,2,104.0524,84.57151,stop_area,Sunnyside Road / Green Lane,1,False,False
490G00003164,E01003125,1,113.38629,86.17357,stop_area,Albert Square,2,True,False
490G00003164,E01003186,1,241.01757,136.68796,stop_area,Albert Square,2,True,False
490G00003165,E01001819,2,36.70236,36.79673,stop_area,Middleton Road Haggerston,1,False,False
490G00003166,E01002952,1,45.7778,25.648249999999997,stop_area,Albion Road Norbiton,2,True,False
490G00003166,E01002959,1,22.31916,86.82963,stop_area,Albion Road Norbiton,2,True,False
490G00003167,E01003824,1,2.93552,20.024369999999998,stop_area,Albury Close,2,True,False
490G00003167,E01003830,1,7.79708,0.5186199999999996,stop_area,Albury Close,2,True,False
490G00003168,E01002190,2,5.8041599999999995,13.29928,stop_area,Albury Drive,1,False,False
490G00003169,E01002372,1,29.03136,43.746359999999996,stop_area,Albyns Close,1,False,False
490G00003172,E01032739,1,143.92014,139.55572999999998,stop_area,All Hallows Church,1,False,False
490G00003173,E01002408,2,13.412749999999999,18.024289999999997,stop_area,Aldenham Drive,1,False,False
490G00003174,E01000954,1,209.10144,84.47484,stop_area,Aldenham Street,2,True,False
490G00003174,E01000955,1,65.10943,140.46172,stop_area,Aldenham Street,2,True,False
490G00003175,E01004476,2,189.47527,167.75642,stop_area,Alderbrook Road,1,False,False
490G00003176,E01001015,1,0.0,3.68189,stop_area,Aldercroft,1,False,False
490G00003177,E01000091,2,167.58437,891.4831499999999,stop_area,Alderman Avenue,1,False,False
490G00003178,E01001323,1,53.31124,42.8103,stop_area,Alderney Gardens,1,False,False
490G00003179,E01004669,1,35.94124,217.01533,stop_area,Alderney Street,1,False,False
490G00003182,E01035718,1,10.91002,21.78373,stop_area,Imperial College / Queens Gate Terrace,1,False,False
490G00003183,E01002852,1,11.38872,18.05331,stop_area,Alderson Street,1,False,False
490G00003185,E01002266,2,41.28277,64.86167,stop_area,Aldingham Gardens,1,False,False
490G00003186,E01000970,1,25.64657,23.9382,stop_area,Mill Lane West Hampstead,1,False,False
490G00003187,E01001082,2,7.429839999999999,30.68731,stop_area,Wolsey Crescent,1,False,False
490G00003188,E01000230,1,67.26392,0.5566799999999998,stop_area,Aldridge Avenue,1,False,False
490G00003189,E01004517,2,413.94115999999997,614.34539,stop_area,Aldrington Road Streatham Park,1,False,False
490G00003190,E01000874,1,18.81053,7.2301899999999995,stop_area,Fortune Green Road West Hampstead,1,False,False
490G00003192,E01000643,1,38.98735,57.87721,stop_area,Cross Way,1,False,False
490G00003194,E01003643,2,71.58842999999999,86.38203999999999,stop_area,Aldwych Avenue,1,False,False
490G00003195,E01004735,1,1306.05475,1266.19422,stop_area,Aldwych / Kingsway,1,False,False
490G00003196,E01001964,2,71.18358,12.1374,stop_area,Alexandra Palace Park,1,False,False
490G00003197,E01001770,2,81.95132000000001,83.68526,stop_area,Muir Road,1,False,False
490G00003198,E01001964,1,129.47679,45.93904,stop_area,Alexandra Palace Ice Rink,2,True,False
490G00003198,E01001966,1,219.84692,84.18267,stop_area,Alexandra Palace Ice Rink,2,True,False
490G00003199,E01001966,2,343.22174,208.39113,stop_area,Alexandra Palace / Palm Court,1,False,False
490G000032,E01003640,1,9.46115,1.59971,stop_area,Fairlop Waters,2,True,False
490G000032,E01003699,1,2.5260499999999997,1.0400499999999997,stop_area,Fairlop Waters,2,True,False
490G00003200,E01004621,1,3.8389800000000003,197.3581,stop_area,Alexander Court,1,False,False
490G00003201,E01002810,1,411.55384,193.06586,stop_area,Alexander Road,1,False,False
490G00003202,E01004159,2,41.71953,107.29077,stop_area,Alexandra Avenue (SM1),1,False,False
490G00003204,E01002204,1,48.22147,85.5727,stop_area,Alexandra Avenue /Rayners Lane,1,False,False
490G00003206,E01002572,1,59.29234,172.233,stop_area,Alexandra Avenue (W4),1,False,False
490G00003208,E01001716,1,110.54243,133.73264,stop_area,Alexandra Grove,2,True,False
490G00003208,E01002002,1,163.88345,314.41907,stop_area,Alexandra Grove,2,True,False
490G00003209,E01001765,2,40.74234,85.08997,stop_area,Ottaway Street,1,False,False
490G00003210,E01001966,2,124.69332,241.53814999999997,stop_area,Alexandra Palace Garden Centre,1,False,False
490G00003212,E01001996,1,83.91705999999999,569.47399,stop_area,Alexandra Park Road,2,True,False
490G00003212,E01001997,1,190.47553,131.89483,stop_area,Alexandra Park Road,2,True,False
490G00003213,E01001745,1,13.475729999999999,29.854039999999998,stop_area,Downs Road / Rectory Road,2,True,False
490G00003213,E01001765,1,40.94291,51.41298,stop_area,Downs Road / Rectory Road,2,True,False
490G00003214,E01000976,2,54.76445,40.18881,stop_area,Alexandra Place,1,False,False
490G00003215,E01002938,2,77.65520000000001,106.08090999999999,stop_area,Alexandra Road (KT2),1,False,False
490G00003216,E01002374,2,40.11732,127.27745,stop_area,Alexandra Road (RM13),1,False,False
490G00003217,E01000160,2,83.41810000000001,52.58844,stop_area,Alexandra Road (N11),1,False,False
490G00003218,E01000243,2,92.68191999999999,135.9782,stop_area,Alexandra Road (NW4),1,False,False
490G00003219,E01001509,1,75.116,55.387769999999996,stop_area,Scotland Green Road / Nags Head Road,1,False,False
490G00003220,E01002212,2,27.706,24.15693,stop_area,Alexandra Avenue Health Centre,1,False,False
490G00003221,E01001745,2,38.39043,36.7673,stop_area,The Petchey Academy,1,False,False
490G00003222,E01001786,1,133.33698,147.27563,stop_area,Adley Street,1,False,False
490G00003223,E01034475,2,445.39925000000005,700.50075,stop_area,Waverley Gardens (IG11),1,False,False
490G00003224,E01003823,1,19.29335,25.82658,stop_area,Algar Court,1,False,False
490G00003227,E01001446,1,173.78327,14.622899999999998,stop_area,Oakhurst Road,2,True,False
490G00003227,E01001546,1,14.544569999999998,261.87133,stop_area,Oakhurst Road,2,True,False
490G00003229,E01001989,1,21.101499999999998,37.775710000000004,stop_area,Tivoli Road Crouch End,1,False,False
490G00003230,E01001770,1,17.72457,23.41699,stop_area,Lea Bridge Roundabout / B6 College,1,False,False
490G00003231,E01001308,1,38.11734,83.24091,stop_area,Allendale Road,1,False,False
490G00003232,E01002344,2,49.197759999999995,94.15907,stop_area,Allen Road,1,False,False
490G00003233,E01003067,1,9.6582,1.9020899999999998,stop_area,Alleyn Road,1,False,False
490G00003235,E01002095,2,31.874000000000002,53.00546,stop_area,All Hallows Road,1,False,False
490G00003236,E01001247,1,0.54326,0.0,stop_area,Alliance Road,1,False,False
490G00003237,E01000586,1,133.5418,134.72746,stop_area,Allington Road,1,False,False
490G00003238,E01000754,2,2.16425,2.9363200000000003,stop_area,Kelvin Parade,1,False,False
490G00003239,E01000754,2,2.66927,1.6920099999999998,stop_area,Allington Road / Andover Road,1,False,False
490G00003240,E01003951,1,32.349019999999996,34.41701,stop_area,Allison Grove,1,False,False
490G00003241,E01003247,2,38.06863,49.019,stop_area,Alloa Road,1,False,False
490G00003242,E01001137,1,172.53148,268.784,stop_area,Beulah Hill /All Saints Church,1,False,False
490G00003243,E01001698,1,59.75998,44.92871,stop_area,All Saints Church (SE18),1,False,False
490G00003245,E01001423,1,60.34069,34.30229,stop_area,All Saints Church (N9),2,True,False
490G00003245,E01001460,1,37.59145,62.973440000000004,stop_area,All Saints Church (N9),2,True,False
490G00003247,E01000333,1,13.66113,9.43855,stop_area,All Saints Church (DA17),1,False,False
490G00003249,E01002968,1,333.53313,4.356609999999999,stop_area,All Saints Church Clarence St,1,False,False
490G00003251,E01002145,2,56.829660000000004,70.6644,stop_area,All Saints Mews,1,False,False
490G00003252,E01001357,1,35.54228,8.50161,stop_area,All Saints Road,1,False,False
490G00003254,E01001439,2,402.77655,1016.49604,stop_area,Oatlands Road,1,False,False
490G00003255,E01000530,1,8.20776,32.35123,stop_area,Doyle Gardens,1,False,False
490G00003256,E01000493,2,146.99262,331.44440999999995,stop_area,All Souls Avenue,1,False,False
490G00003257,E01000530,2,43.80979,72.98921,stop_area,All Souls Avenue Kensal Green,1,False,False
490G00003258,E01002292,2,11.80559,32.39009,stop_area,Alma Avenue (RM12),1,False,False
490G00003259,E01004510,1,534.24396,220.18642,stop_area,East Hill / Alma Road,1,False,False
490G00003261,E01002804,2,91.50820999999999,103.6368,stop_area,Almington Street,1,False,False
490G00003262,E01000664,1,8.62616,20.51162,stop_area,Almond Way,1,False,False
490G00003263,E01002682,2,4.18673,6.10289,stop_area,Marlborough Road (TW7),1,False,False
490G00003264,E01000349,1,38.27708,34.51582,stop_area,The Anchor /Bexley,1,False,False
490G00003265,E01001347,2,58.23922,119.4264,stop_area,Alperton Lane,1,False,False
490G00003266,E01000472,1,155.89491999999998,63.73583,stop_area,Vicars Bridge Close,1,False,False
490G00003267,E01001357,1,7.80697,52.1124,stop_area,Newton Avenue,1,False,False
490G00003268,E01000472,2,699.58271,268.32151,stop_area,Alperton Sainsbury's,1,False,False
490G00003269,E01004727,2,657.06468,297.14009,stop_area,Alpha Close,1,False,False
490G00003270,E01004414,1,92.1532,62.932339999999996,stop_area,Alpha Road,2,True,False
490G00003270,E01004451,1,58.39047,139.99243,stop_area,Alpha Road,2,True,False
490G00003271,E01000499,2,586.67534,956.40933,stop_area,Alder Grove,1,False,False
490G00003273,E01003605,1,383.97957,1169.83458,stop_area,Upton Park Green Street,2,True,False
490G00003273,E01034203,1,1007.39537,1196.54173,stop_area,Upton Park Green Street,2,True,False
490G00003274,E01033879,2,569.66714,805.4425600000001,stop_area,Alsace Road,1,False,False
490G00003275,E01033872,2,392.81987000000004,743.62638,stop_area,Alscot Road,1,False,False
490G00003276,E01001215,2,1190.55599,947.32676,stop_area,Lady Margaret Road / Southall Broadway,1,False,False
490G00003277,E01000248,1,2.47315,0.70595,stop_area,Alston Road High Barnet,1,False,False
490G00003278,E01002019,2,367.04478,535.02725,stop_area,Priory Road / Alexandra Park,1,False,False
