lsoa,bus_cluster,n_stopareas,bus_activity,dist_min_m,dist_mean_m,dist_wmean_m,nearest_rail_nlc,nearest_rail_cluster,dist_centre_wmean_m,log_total_activity,direction_balance,post_midnight_share,deep_night_share,post_midnight_persistence,weekend_ratio,within_800m,within_1200m,bus_cluster_name,nearest_rail_cluster_name
E01000156,1,2,2350.38875,1716.7194691320326,1756.2121894963338,1764.2256316562118,527,4,10479.96983357484,7.734159188825083,-0.4244040233553845,0.0680064372516318,0.0158360241135693,0.1040014634013282,0.7142450392261772,False,False,"C1 relatively high activity, stronger night-persistence",C4 inner–middle ring mixed
E01000159,0,1,68.4619,1772.31390896413,1772.31390896413,1772.31390896413,771,0,12520.184383626305,4.23607847203427,0.0058829227341706,0.0002856044217317,0.0,0.0003500101351855,0.7431258458708004,False,False,"C0 low activity, weak night-persistence",C0 outer arrival-oriented
E01000160,3,2,748.7814099999999,925.5336052269322,990.912282572124,949.2840017425079,509,4,11928.865549565344,6.580398789402324,-0.0698173989732223,0.0141875392707353,0.0,0.0196547364404995,0.8564428529874817,False,True,C3 moderate activity with destination characteristics,C4 inner–middle ring mixed
E01000161,2,5,1132.46133,1121.1708479996487,1440.6710146159205,1423.838345995898,509,4,11967.290536691788,7.000184649601118,-0.2857995213826175,0.0487195858481226,0.0166829210806762,0.0728493258559676,0.7742012984151373,False,True,"C2 moderate activity and persistence, transitional",C4 inner–middle ring mixed
E01000162,2,5,2737.3454199999996,1674.914883092129,1767.7509272671075,1804.5677379438785,509,4,11879.23223866568,7.863690768705297,-0.21017261337076,0.0478571241078838,0.0107568672045748,0.0685715858941561,0.7917928657019953,False,False,"C2 moderate activity and persistence, transitional",C4 inner–middle ring mixed
E01000164,1,7,3036.6690999999996,1624.606066590635,1750.8282829278032,1714.90419508076,509,4,11068.978450215023,7.983448217816402,-0.2951826380699842,0.052882871228437,0.0134440117890406,0.0775265230972714,0.7389455802729077,False,False,"C1 relatively high activity, stronger night-persistence",C4 inner–middle ring mixed
E01000167,0,5,99.6601,1256.9332090201176,1375.9894514234156,1345.3031594624383,550,4,16488.00680555561,4.605297577873401,-0.3316557041043405,0.010390784054658,0.0,0.0148941656049037,0.857557358330381,False,False,"C0 low activity, weak night-persistence",C4 inner–middle ring mixed
E01000170,0,1,479.61152,1432.998487905583,1432.998487905583,1432.998487905583,550,4,15382.569096220566,6.147026231000637,-0.260902296592767,0.0285983870497352,0.0,0.0401607434346208,0.7171190361635466,False,False,"C0 low activity, weak night-persistence",C4 inner–middle ring mixed
E01000171,3,3,1963.2738100000001,1363.531038128135,1453.276568985036,1507.0299583133456,550,4,16058.964715327664,7.55828424340624,-0.0693033272587644,0.0327928779467938,0.0,0.0470190098477167,0.6580185738128208,False,False,C3 moderate activity with destination characteristics,C4 inner–middle ring mixed
E01000172,3,2,138.08132,725.4968476425641,921.8673686811342,791.3900185085395,550,4,15352.620829348432,4.898996891456293,-0.3025684175616503,0.0288316320346326,0.0,0.0389460736449934,0.5492543450376164,True,True,C3 moderate activity with destination characteristics,C4 inner–middle ring mixed
E01000173,3,3,128.67479,920.562429354696,1104.8320419602749,1056.5750577017598,550,4,15371.793005506728,4.807170914745512,0.1005791577518421,0.0398816524857418,0.0,0.0554586127344833,0.743732304834725,False,True,C3 moderate activity with destination characteristics,C4 inner–middle ring mixed
E01000174,3,3,808.55397,1407.9453406790465,1475.9275197016284,1432.3041228553175,550,4,15293.28953029367,6.663603262140964,-0.2460954270988452,0.0339113328866725,0.0,0.0488887166587495,0.7444165853299145,False,False,C3 moderate activity with destination characteristics,C4 inner–middle ring mixed
E01000175,0,3,138.18180999999998,1538.4038489098057,1621.2549443944315,1637.4298541796459,550,4,14673.943875540952,4.867846786289052,-0.3537848278925526,0.0489272330625219,0.0,0.0702704146595553,0.5954523830221304,False,False,"C0 low activity, weak night-persistence",C4 inner–middle ring mixed
E01000176,0,1,297.07122,1023.4385143268063,1023.4385143268063,1023.4385143268064,578,4,10651.336488910676,5.659090466562056,-0.3938044669934781,0.0256298988004341,0.0086941164532535,0.0383703462352337,0.7985786237866689,False,True,"C0 low activity, weak night-persistence",C4 inner–middle ring mixed
E01000178,2,3,460.39984000000004,683.2448388288368,837.484246609727,903.2131731129391,565,4,10141.542423124929,6.113727532786071,0.0187009237939295,0.0576427013849703,0.0204895564614025,0.0849789188997132,0.8389135486489493,True,True,"C2 moderate activity and persistence, transitional",C4 inner–middle ring mixed
E01000180,2,2,81.14881,404.0466529823575,458.13553812225484,453.99953404306706,565,4,9599.670768679809,4.395751639404144,-0.0799958105285312,0.0864851220707873,0.0508407842301103,0.116612551106802,0.8250853470969416,True,True,"C2 moderate activity and persistence, transitional",C4 inner–middle ring mixed
E01000181,2,2,422.30197999999996,324.27101132578554,377.8520794270836,392.745701705912,565,4,9609.789484976247,6.026486047240536,0.0003611555904502,0.0465056847583798,0.0111614379040208,0.0689442863883464,0.8011317156892718,True,True,"C2 moderate activity and persistence, transitional",C4 inner–middle ring mixed
E01000182,1,3,1786.49415,237.68372427713416,328.64309405214516,253.2606871438566,565,4,9435.439190049145,7.467292103800055,0.0799911910707731,0.0802587822518762,0.0274452557949947,0.1247761558584166,0.7849345166499674,True,True,"C1 relatively high activity, stronger night-persistence",C4 inner–middle ring mixed
E01000183,2,2,543.0269,734.1614902637172,923.368741538899,966.4028965579613,565,4,9963.533641960872,6.266932391148257,-0.189745458238116,0.0720094010044903,0.0366646021069918,0.1039718549688837,0.7503732511054629,True,True,"C2 moderate activity and persistence, transitional",C4 inner–middle ring mixed
E01000184,2,2,460.3043,1325.3688165966687,1355.657764890461,1342.7961144838214,578,4,10757.787834581002,6.079280006986302,-0.432983306850022,0.0648554047930222,0.0068670860619444,0.0993122896878386,0.79167620494634,False,False,"C2 moderate activity and persistence, transitional",C4 inner–middle ring mixed
E01000185,2,1,544.66455,1238.2150406073401,1238.2150406073401,1238.2150406073401,565,4,10472.202442657419,6.27538186676279,-0.4592899309115975,0.0475795564280031,0.0095191432401502,0.0718025279167536,0.7033708500516948,False,False,"C2 moderate activity and persistence, transitional",C4 inner–middle ring mixed
E01000186,2,4,665.03004,898.3036420810449,1091.518066980795,1100.570526475512,568,4,16385.859695197105,6.46718859601012,-0.3006256259418107,0.0556817233362559,0.0247081884252043,0.0803047072123559,0.6663695108878797,False,True,"C2 moderate activity and persistence, transitional",C4 inner–middle ring mixed
E01000188,0,4,774.62766,740.1170128169099,1081.9894981339721,1400.8792440274126,568,4,17010.849580581045,6.631258550018928,-0.7870341273673119,0.0289857718690725,0.0,0.0432448402031154,0.5982572992422908,True,True,"C0 low activity, weak night-persistence",C4 inner–middle ring mixed
E01000191,2,3,466.57572,809.5755663161183,945.020772867375,816.8208471163229,568,4,16337.131440022145,6.084134608501072,-0.1424374134215457,0.0335970081117325,0.0127685490869401,0.0470837379778527,0.664589180574145,False,True,"C2 moderate activity and persistence, transitional",C4 inner–middle ring mixed
E01000192,2,4,308.11357000000004,283.536654025641,441.74318423059856,475.77687020353153,568,4,15965.793045485576,5.718475632910443,-0.0439176393367937,0.0250828753934585,0.0026274674154395,0.0348875995227957,0.7057315946624927,True,True,"C2 moderate activity and persistence, transitional",C4 inner–middle ring mixed
E01000193,1,4,14042.692790000001,61.94177407895596,212.18792562989773,80.07073504677702,568,4,15600.20229807725,9.501839128364658,0.0293407360128598,0.0382222372213242,0.0080399663530715,0.0567029198816178,0.8104336413812491,True,True,"C1 relatively high activity, stronger night-persistence",C4 inner–middle ring mixed
E01000194,1,4,3120.1911,257.6434815322204,496.8833468580715,474.15894550800084,568,4,15397.096119894673,8.001933193663838,-0.2124206909479209,0.0467795285176052,0.0128568648821876,0.0666235839702642,0.7374541504215891,True,True,"C1 relatively high activity, stronger night-persistence",C4 inner–middle ring mixed
E01000196,1,7,3200.616,133.77922561774233,428.60285390017464,311.96863699923324,578,4,11263.825948263275,8.0452255130882,-0.0619412775273768,0.0671792824916466,0.0173029594575219,0.0993819242924266,0.7007997348053927,True,True,"C1 relatively high activity, stronger night-persistence",C4 inner–middle ring mixed
E01000197,2,2,373.81559,609.8479730292892,716.8192117868616,816.7968722037282,578,4,10523.557584565353,5.907588848735543,-0.1488421158578219,0.0879847244229035,0.0297391988871217,0.1310219136042287,0.8073130840072301,True,True,"C2 moderate activity and persistence, transitional",C4 inner–middle ring mixed
E01000198,0,2,343.29256,1231.87215934556,1343.1161912975301,1351.8790862415922,643,0,11605.910856715123,5.837721234295513,-0.2382613827659927,0.0260768783711568,0.0,0.0361431798740643,0.9143465861038584,False,False,"C0 low activity, weak night-persistence",C0 outer arrival-oriented
E01000200,0,2,374.78258,714.1193008227737,884.3011708761799,926.7542759235967,578,4,11187.1958664344,5.912885734084297,-0.2560033894142847,0.0234102846509254,0.0,0.0302723574161112,0.7984523287742231,True,True,"C0 low activity, weak night-persistence",C4 inner–middle ring mixed
E01000201,2,3,550.2303999999999,1092.1109081997142,1318.996294818866,1248.8740778691267,578,4,10837.416281816762,6.294334571483449,-0.2409844376103848,0.0499002951736499,0.0118102762761718,0.0722854683799452,0.6127595510581251,False,True,"C2 moderate activity and persistence, transitional",C4 inner–middle ring mixed
E01000202,2,1,394.36934,846.6075445023422,846.6075445023422,846.6075445023422,578,4,10867.42642027081,5.924397177794186,-0.1939462308935933,0.0646850923654576,0.0237597683202445,0.0982371269295316,0.70810065309796,False,True,"C2 moderate activity and persistence, transitional",C4 inner–middle ring mixed
E01000203,2,2,1789.0785600000002,1013.1766842011177,1175.9385860702846,1335.2890500244619,578,4,10437.993120272844,7.430354008960228,-0.052192450872045,0.0599813230589094,0.0153513654796465,0.0913928930349164,0.6850955997082537,False,True,"C2 moderate activity and persistence, transitional",C4 inner–middle ring mixed
E01000205,2,3,290.77562,1488.8887036263793,1541.2352803636466,1540.5009929587409,565,4,9770.270346097408,5.641077471596571,-0.4443120012864798,0.0520027788250114,0.0200119209527216,0.0727634426869939,0.5187462844659326,False,False,"C2 moderate activity and persistence, transitional",C4 inner–middle ring mixed
E01000206,0,2,273.74607,947.5483268869465,1226.230157748211,1397.24260575567,584,4,8005.405295251615,5.606820003904021,0.1954847483948327,0.0041010108412426,0.0004510518436099,0.0050357799701241,0.8774959136242485,False,True,"C0 low activity, weak night-persistence",C4 inner–middle ring mixed
E01000208,1,6,4891.971119999999,62.83513178350625,325.27512271283393,84.15926936828728,565,4,9196.684566328746,8.476823225965447,0.2874589910135304,0.0423212571656722,0.0067830379761394,0.0639633329821499,0.710305511823759,True,True,"C1 relatively high activity, stronger night-persistence",C4 inner–middle ring mixed
E01000210,2,5,1206.2144599999997,925.8636648062151,1056.3644040322838,1057.7042769887778,565,4,9808.340193849994,7.0682205085811765,-0.1303595618269002,0.0344182607673054,0.0074365016975518,0.0491009357914824,0.665232553232947,False,True,"C2 moderate activity and persistence, transitional",C4 inner–middle ring mixed
E01000211,1,8,4185.06838,893.727211211807,1274.8496243787067,1233.44814233326,584,4,9878.962508434199,8.305357702286068,-0.244028105840101,0.0556711916454334,0.0132076068270439,0.0835875275153723,0.7012533890392487,False,True,"C1 relatively high activity, stronger night-persistence",C4 inner–middle ring mixed
E01000213,0,6,118.5148,900.1555975420307,1124.4043108496685,1103.8447516090826,584,4,8793.953525634937,4.78344021307525,-0.0710034527333294,0.0192811361956481,0.0,0.0236993170539459,0.580205791331032,False,True,"C0 low activity, weak night-persistence",C4 inner–middle ring mixed
E01000214,1,3,11681.54068,53.1093914524458,255.8066459049172,63.01486940833161,584,4,8513.062210327846,9.329636112694908,-0.145398319747716,0.0775988779672084,0.0201562053068803,0.1226554840565886,0.8058614174738955,True,True,"C1 relatively high activity, stronger night-persistence",C4 inner–middle ring mixed
E01000215,2,2,963.33649,413.83275536060836,444.443845254772,448.44630893562095,529,4,9969.605974292508,6.845799276271357,-0.1051702957418588,0.0539801272997276,0.0138253646534889,0.0799532874319204,0.7601861725672566,True,True,"C2 moderate activity and persistence, transitional",C4 inner–middle ring mixed
E01000218,1,4,1829.69961,306.0829041442338,486.92680789553594,560.1320753400993,529,4,9446.77369714272,7.485199522729286,-0.0863682469191812,0.0764918460901416,0.0164392281320069,0.1189474484501946,0.761620436929429,True,True,"C1 relatively high activity, stronger night-persistence",C4 inner–middle ring mixed
E01000219,2,3,773.4443999999999,50.82065534172254,129.88048479096008,85.18083908524316,529,4,9744.4288399359,6.620959213909871,-0.1337086121690653,0.046062146708769,0.0269386397760705,0.0645143469217031,0.7209685900080632,True,True,"C2 moderate activity and persistence, transitional",C4 inner–middle ring mixed
E01000221,1,9,2097.4364,225.91242685908756,533.602216219668,575.3555293736121,529,4,9706.413676230433,7.605732481184832,-0.0216106180714659,0.0527686690059335,0.0134739948890203,0.0759489575782901,0.7119332554299638,True,True,"C1 relatively high activity, stronger night-persistence",C4 inner–middle ring mixed
E01000222,2,4,1186.48898,618.218694160393,902.1009350311908,982.042159057004,529,4,8934.286862134384,7.047689849934386,-0.4206038410038355,0.0490360699553273,0.0063834748693641,0.0748445796544362,0.7468793960773419,True,True,"C2 moderate activity and persistence, transitional",C4 inner–middle ring mixed
E01000223,1,11,5097.783089999999,1072.083335104773,1366.0714941711324,1386.5943225416052,529,4,9472.326100270298,8.452715359637029,-0.1119116680357538,0.074209576041334,0.0256392330939031,0.1129306928436913,0.8561535119466066,False,True,"C1 relatively high activity, stronger night-persistence",C4 inner–middle ring mixed
E01000224,3,1,157.5044,1304.1781047883708,1304.1781047883708,1304.1781047883708,529,4,8828.942518784455,5.02215600841332,-0.0683192902126269,0.027688487515764,0.0,0.0397210690563649,0.8760132867195425,False,False,C3 moderate activity with destination characteristics,C4 inner–middle ring mixed
E01000226,0,4,533.4284299999999,686.8653923266587,719.8776418408828,726.6826202682595,532,0,14832.172223731704,6.208216274167522,-0.5047162417347076,0.0290464808718296,0.0,0.042549907578367,0.7160624717300599,True,True,"C0 low activity, weak night-persistence",C0 outer arrival-oriented
