stoparea_unit_code,lsoa,unit_easting,unit_northing,activity,dist_m,nearest_rail_nlc,nearest_rail_cluster,dist_centre_m
AREA::490G00016426,E01001121,534812.0,162042.0,7.989229999999999,4844.695972143144,5411,0,18951.205898306314
AREA::490G00016444,E01033788,551272.0,187784.0,2770.8391,699.3648904541892,6886,4,22491.266149330055
AREA::490G00016448,E01001074,530910.0,160491.0,42.65231,5750.757129500428,5411,0,19909.28115226665
AREA::490G00016452,E01000124,528644.0,192852.0,70.27807,794.4463931602899,509,4,12548.224615458555
AREA::490G00016453,E01000123,528520.0,193023.0,43.09612,986.524410040489,509,4,12732.335213934637
AREA::490G00016454,E01000123,528354.0,193299.0,130.32996,1282.21966776613,509,4,13026.784868109246
AREA::490G00016455,E01000121,528267.0,193586.0,159.61935,1538.8477806485134,509,4,13322.699200987763
AREA::490G00016456,E01000304,524806.0,191074.0,15.28028,622.3867291371217,578,4,11902.614544712435
AREA::490G00016458,E01003830,513895.0,170840.0,85.09639,5141.792631165782,611,4,18748.279974440324
AREA::490G00016459,E01003419,523518.0,167189.0,10.51318,2574.4526769296835,647,4,14713.501282835436
AREA::490G00016460,E01003420,523707.0,166432.0,62.10861,2926.2681306318977,647,4,15316.838120186556
AREA::490G00016465,E01002368,550487.0,182997.0,1535.29213,2042.4122050664323,555,0,20619.618449428206
AREA::490G00016470,E01000762,540165.0,167529.0,60.14017,6038.880194208195,5378,0,16364.934005366475
AREA::490G00016486,E01000705,534593.0,168980.0,23.131639999999997,872.1856326366634,5376,0,12278.732915085335
AREA::490G00016488,E01000769,537483.0,166875.0,1.9712999999999994,3666.822799706131,5376,0,15423.995494034612
AREA::490G00016493,E01003419,523462.0,167059.0,28.97641,2693.755610694978,647,4,14854.860080121925
AREA::490G00016494,E01032739,532038.0,180930.0,124.41694,316.17226436356106,639,1,2077.839502945307
AREA::490G00016497,E01003326,536093.0,171359.0,28.83035,771.0991433589784,5437,0,10867.748846932376
AREA::490G00016498,E01000804,536173.0,171137.0,8.922809999999998,937.0801578425904,5437,0,11096.794897626973
AREA::490G00016499,E01002370,550716.0,182091.0,61.612739999999995,2969.4134533954903,555,0,20752.571503310137
AREA::490G00016500,E01002368,550593.0,182498.0,642.33063,2549.8646818224142,555,0,20667.708387724073
AREA::490G00016502,E01000465,548985.0,179416.0,6.577819999999999,1672.0766197223447,5131,4,18975.55337796503
AREA::490G00016503,E01004436,539413.0,187635.0,19.800639999999998,266.2777008207499,633,4,11856.903347839181
AREA::490G00016504,E01004448,536232.0,188259.0,72.4439,504.9673256756322,6973,0,10023.875897076938
AREA::490G00016511,E01004422,535959.0,187488.0,47.13174,1322.465122413442,6973,0,9252.841401429077
AREA::490G00016573,E01035709,529792.0,183375.0,727.16499,600.7587448613472,648,3,3003.7643050013094
AREA::490G00016576,E01033708,533221.0,182045.0,75.28453999999999,451.164049986255,1024,1,3595.255901879587
AREA::490G00016588,E01000686,545887.0,163907.0,19.99046,12576.290395466862,5376,0,22862.858198396803
AREA::490G00016589,E01000755,544691.0,166288.0,7.89006,10648.9059062422,5378,0,20333.231371329053
AREA::490G00016590,E01000755,544794.0,166324.0,5.6282499999999995,10729.355991857106,5378,0,20382.75862095217
AREA::490G00016592,E01003320,538680.0,173674.0,69.33461,2296.4119355589783,940,3,10942.447852286068
AREA::490G00016593,E01001369,512787.0,179159.0,5.60544,656.1379428138567,3187,0,17290.23692723729
AREA::490G000166,E01000212,525080.0,187920.0,7.601999999999999,473.2946683203194,584,4,9021.010863534086
AREA::490G00016602,E01001060,536789.0,161884.0,16.307209999999998,6256.039726736076,5411,0,19691.851969786894
AREA::490G00016604,E01001282,515578.0,181745.0,101.1982,1241.8918028556272,3191,4,14520.207712012938
AREA::490G00016612,E01001923,525852.0,176773.0,33.50974,460.11496148000117,9586,2,5523.295031048043
AREA::490G00016613,E01035486,526098.0,176636.0,38.409349999999996,205.66666666662843,9586,2,5432.966132786031
AREA::490G00016614,E01033792,550927.0,174830.0,44.15237,5538.544233119554,5131,4,21617.841011534892
AREA::490G00016615,E01000658,542242.0,158960.0,0.07531,12348.160351343839,5411,0,24655.5167254714
AREA::490G00016617,E01033743,546305.0,180671.0,445.47557,1633.2000795983326,1335,0,16273.584147322925
AREA::490G00016618,E01000911,529039.0,186099.0,42.98377,263.31974340703186,733,3,5803.925309650358
AREA::490G00016619,E01004322,534874.0,181748.0,850.79977,251.16813447892915,763,2,5029.342800008764
AREA::490G00016621,E01001321,512655.0,184498.0,52.0656,558.9318932073426,657,4,17859.992441207807
AREA::490G00016623,E01002202,518211.0,190034.0,190.01192,656.258644677088,679,0,15263.149674952414
AREA::490G00016628,E01004196,523601.0,165869.0,15.26287,3428.00220865638,647,4,15873.929349723086
AREA::490G00016629,E01003727,546049.0,192491.0,20.20049,1083.8056648595343,587,0,20078.155418264894
AREA::490G00016641,E01001849,536708.0,184915.0,84.07397,479.2434141435853,6978,3,8068.421902701915
AREA::490G00016642,E01034174,540870.0,175500.0,725.5494199999999,2801.6516160610627,940,3,11884.572226209912
AREA::490G00016643,E01000161,527988.0,192125.0,217.37169,1417.120581038877,509,4,11920.891409622018
AREA::490G00016645,E01000389,547634.0,175438.0,2.8500599999999996,3632.6808129656524,5131,4,18280.95317536807
AREA::490G00016647,E01002786,530342.0,186061.0,76.08931,832.6973227349654,609,4,5688.3445746543875
AREA::490G00016650,E01032569,535727.0,167733.0,30.91724,1721.2619724428657,5376,0,13870.189364244456
AREA::490G00016651,E01000831,539507.0,168615.0,12.62772,4967.616933701712,5378,0,15105.51174240714
AREA::490G00016652,E01001116,532638.0,167380.0,198.10734,1361.1047213568836,5411,0,13259.216304141055
AREA::490G00016654,E01002639,514460.0,176520.0,9.85513,377.8140155598182,612,4,16045.460323717734
AREA::490G00016665,E01003249,536552.0,178861.0,207.47819,956.2464379018622,1083,4,6692.886074034131
AREA::490G00016669,E01002472,508903.0,191138.0,10.233369999999999,430.76273390154284,661,4,23711.43627028949
AREA::490G00016670,E01001261,514287.0,181625.0,23.979309999999998,1573.6728535499365,3191,4,15796.061059643951
AREA::490G00016685,E01002341,551308.0,191632.0,22.46895,2828.9620446375734,6877,0,24065.91109848119
AREA::490G00016686,E01004564,529131.0,176915.0,169.99318,348.80102705812976,832,2,3581.698619370424
AREA::490G00016687,E01004564,529238.0,176768.0,46.08284,524.5152389366767,832,2,3699.646604744837
AREA::490G00016688,E01035499,529430.0,176588.0,11.83887,339.60712595586097,5372,2,3840.7896323542636
AREA::490G00016689,E01003089,529549.0,176482.0,38.54091,277.35897317375543,5372,2,3929.0489943496505
AREA::490G00016690,E01003089,529694.0,176630.0,52.56693,482.2955525401411,5372,2,3766.377702780219
AREA::490G00016693,E01033939,519008.0,182875.0,260.21703,537.6359280486726,595,4,11304.543865189786
AREA::490G00016694,E01001278,519023.0,182608.0,32.45081,390.2203202329897,671,4,11233.950774326902
AREA::490G00016698,E01000913,528300.0,187409.0,167.09487,806.716091007637,604,4,7238.752654981382
AREA::490G00016699,E01001522,530542.0,195821.0,25.870739999999998,1157.343509423035,664,4,15448.354734404567
AREA::490G000167,E01000212,525260.0,188040.0,3.0043899999999994,559.737812784209,584,4,9025.040553925506
AREA::490G00016700,E01002741,532405.0,186253.0,732.8104,1108.9625891931755,510,4,6332.615968144602
AREA::490G00016701,E01000735,547016.0,170156.0,35.93312,8909.979155730693,5131,4,19822.68773400822
AREA::490G00016709,E01001586,540202.0,177476.0,31.195349999999998,1975.5022146279664,879,2,10574.840377045886
AREA::490G00016715,E01001419,529374.0,195704.0,45.940129999999996,231.78866323402374,664,4,15337.207340321118
AREA::490G00016716,E01001978,533638.0,190629.0,33.292339999999996,520.2444137134007,6958,4,10863.255497317552
AREA::490G00016717,E01004430,538192.0,186141.0,386.62695,187.14255195403155,632,4,9986.519113284668
AREA::490G00016718,E01001276,518902.0,182873.0,42.73046,444.3242436878193,595,4,11407.518923937843
AREA::490G00016719,E01034595,515789.0,188292.0,85.33431999999999,510.2791653218716,598,4,16294.291822598489
AREA::490G00016724,E01000785,542631.0,171372.0,179.30955,6404.742834632584,940,3,15486.978078372811
AREA::490G00016726,E01001514,533891.0,195646.0,147.82333,317.1139385142192,6913,0,15744.734802466506
AREA::490G00016727,E01001398,533622.0,195271.0,109.6806,145.55497243309827,6913,0,15316.195480601571
AREA::490G00016728,E01001488,534153.0,194398.0,35.33217,846.0851021026194,6941,0,14609.669743016097
AREA::490G00016729,E01004277,537683.0,180247.0,2155.93297,107.41743152532159,852,2,7650.173658159663
AREA::490G00016734,E01000568,516627.0,187643.0,269.78465,320.93772544212396,660,0,15247.435620457625
AREA::490G00016744,E01004106,526901.0,162628.0,1.4038399999999998,6099.917818229955,647,4,18027.33197120417
AREA::490G00016747,E01034476,546407.0,182555.0,660.6999,642.0377714745449,1335,0,16516.70079041211
AREA::490G00016748,E01034597,515738.0,188095.0,82.45363,395.86671287389663,598,4,16244.427105933899
AREA::490G00016749,E01000682,545041.0,164540.0,0.39551000000000003,11567.209218783584,5376,0,21820.800397785595
AREA::490G00016752,E01001796,535603.0,185824.0,132.80306,919.3410683745179,6979,4,7787.169575654559
AREA::490G00016756,E01003623,543182.0,183598.0,109.65268,987.606813336543,566,4,13535.841052553771
AREA::490G00016757,E01003623,543173.0,183635.0,138.87403,955.9034607891953,566,4,13535.946106571198
AREA::490G00016762,E01001729,535712.0,185210.0,1062.79977,302.8481467666593,6979,4,7453.785950776961
AREA::490G00016764,E01000568,516459.0,187749.0,158.10592,282.8198069658198,660,0,15445.648222072132
AREA::490G00016768,E01001988,530285.0,188266.0,11.1722,833.2646638373668,7406,2,7888.993978955745
AREA::490G00016769,E01002061,531234.0,187987.0,49.10825,636.9081566442685,7401,2,7700.080259321977
AREA::490G00016772,E01002424,510186.0,182842.0,85.00408999999999,2747.6583625975927,710,0,19999.9906249978
AREA::490G00016775,E01000828,539323.0,168916.0,13.97551,4686.752073664661,5378,0,14755.736037216171
AREA::490G00016776,E01000764,540065.0,166791.0,13.40683,6153.960901547737,5376,0,16891.094132707924
AREA::490G00016777,E01000723,548001.0,166824.0,8.352269999999999,12252.901923852785,5131,4,22507.895014860896
AREA::490G00016786,E01001522,530842.0,195699.0,35.031169999999996,1470.7864265092596,664,4,15339.295550969739
AREA::490G00016787,E01000403,551607.0,177953.0,80.91091999999999,4397.204781322851,5131,4,21709.203416984234
AREA::490G00016790,E01002294,555869.0,190357.0,16.84669,1116.3938597108101,6879,0,27694.18352289881
AREA::490G00016791,E01001399,533347.0,194689.0,36.494839999999996,788.9114335589262,6913,0,14686.552794989027
AREA::490G00016792,E01033938,520333.0,183009.0,23.63159,676.654088388639,596,4,10050.660923541298
AREA::490G00016801,E01003388,528070.0,169463.0,161.9223,1569.4381683692352,552,4,11093.242086964477
AREA::490G00016802,E01001224,516464.0,181365.0,35.145199999999996,657.1651238463587,3188,4,13605.629570144853
AREA::490G00016803,E01003090,530143.0,175718.0,100.95643,107.10196637535557,548,3,4664.273791277695
AREA::490G00016804,E01003096,530445.0,175842.0,74.47256,417.82213297226394,548,3,4557.5697471349795
AREA::490G00016807,E01002646,512886.0,174975.0,42.38064,1207.2499014299071,611,4,17979.953837538073
AREA::490G00016809,E01002368,550716.0,182929.0,136.52716,2143.2318818094436,555,0,20838.364331204117
AREA::490G00016810,E01003159,530045.0,174375.0,168.4936,1104.379384653173,547,3,6006.010073251626
AREA::490G00016813,E01003212,536512.0,176267.0,305.20565,517.9285665031424,5404,4,7673.9481363897685
AREA::490G00016814,E01003090,530045.0,175761.0,734.58348,18.556880165066016,548,3,4620.013095219536
AREA::490G00016815,E01003412,528912.0,169447.0,82.20515,2315.2304181515565,552,4,10991.416651187417
AREA::490G00016816,E01003411,529220.0,169497.0,205.82792,2583.3976105768634,552,4,10914.396547679584
AREA::490G00016817,E01000752,545187.0,164112.0,0.0,11848.739951760495,5376,0,22232.718457264735
AREA::490G00016818,E01000749,543281.0,162201.0,0.4568899999999999,11011.747489739242,5376,0,22494.341710750283
AREA::490G00016820,E01002087,532149.0,189378.0,33.53594,687.3250495683836,735,4,9242.252647488058
AREA::490G00016821,E01002086,532895.0,189981.0,288.03616999999997,906.0034492208073,6958,4,10017.251169856929
AREA::490G00016825,E01001979,533849.0,190230.0,433.85141,116.02262710350942,6958,4,10562.055955163274
AREA::490G00016827,E01002055,533696.0,188299.0,48.01645,308.6907837950463,7404,2,8723.816137448106
AREA::490G00016872,E01034206,544390.0,181768.0,1537.76774,999.7524693642922,894,4,14422.8466330333
AREA::490G00016875,E01001407,533234.0,198324.0,4.12435,1750.0420709228679,6959,0,18226.114478955737
AREA::490G00016SB,E01003701,544556.0,189662.0,365.62739,295.2483180547646,515,0,17234.42615812897
AREA::490G00017195,E01002960,520152.0,169153.0,448.05758,4893.912292034642,767,0,14957.33626017681
AREA::490G00017309,E01003739,545046.0,185824.0,98.13929,1326.104539619709,6893,4,15968.293365291107
AREA::490G00017350,E01003676,542127.0,188699.0,0.2747699999999999,449.271612937367,684,4,14677.526119888187
AREA::490G00017351,E01003623,543213.0,183466.0,46.23959,1103.245675245892,566,4,13535.260100936368
AREA::490G00017352,E01033569,518435.0,169612.0,0.0,5560.997275316654,686,0,15827.449636628133
AREA::490G00017357,E01003623,543229.0,183404.0,59.52435,1160.0041306602168,566,4,13536.859089168358
AREA::490G00017360,E01003431,530275.0,168225.0,23.047179999999997,2844.873206752807,5411,0,12158.38875015929
AREA::490G00017361,E01003939,532608.0,179739.0,487.78114,168.4981055090637,525,2,2652.8550657734772
AREA::490G00017362,E01003938,532868.0,179612.0,300.46952,450.18309048700104,525,2,2936.480376232744
AREA::490G00017363,E01003941,533273.0,179411.0,488.69263,899.9243880242806,525,2,3381.1271789153393
AREA::490G00017366,E01003976,533527.0,179381.0,303.37055,933.4026341119652,787,4,3633.3247859226676
AREA::490G00017367,E01004028,533956.0,179467.0,196.95781,506.29048437333023,787,4,4027.093244512722
AREA::490G00017652,E01002443,509786.0,175616.0,244.6901,309.51627070734975,779,3,20801.123262939433
AREA::490G00017817,E01001530,529564.0,192424.0,53.679399999999994,221.52113308786124,509,4,12052.167813302302
AREA::490G00017847,E01032780,537930.0,180254.0,308.74084,277.29839198151166,852,2,7897.021273872827
AREA::490G00017848,E01002405,509165.0,180545.0,26.90548,1246.6800912824428,3186,4,20869.644390837137
AREA::490G00017849,E01033918,521628.0,190020.0,401.45763999999997,314.84855143064897,551,4,12789.49400875578
AREA::490G00017851,E01001026,528827.0,158979.0,3.90155,7868.268841524164,5411,0,21436.00832711165
AREA::490G00017854,E01001347,516637.0,183016.0,314.57691,395.340679274007,673,4,13653.674743452768
AREA::490G00018008,E01003754,545274.0,187780.0,724.3776799999999,700.5668160191369,650,4,16941.157014796834
AREA::490G00018012,E01001924,525663.0,176545.0,174.04536,649.9959828935316,9586,2,5815.542708982542
AREA::490G00018182,E01003000,518921.0,165719.0,130.42499999999998,7338.934440676896,647,4,18397.636070973902
AREA::490G00018185,E01001068,532814.0,159775.0,2.5386699999999998,6360.040688745631,5411,0,20792.682270452748
AREA::490G00018188,E01001073,531390.0,161105.0,11.413879999999999,5057.603045168729,5411,0,19323.636096759845
AREA::490G00018189,E01001029,530654.0,161372.0,0.32687,4966.939707959016,5411,0,19019.108312431475
AREA::490G00018190,E01001030,530129.0,160538.0,0.99297,5926.422028720196,5411,0,19843.227408866733
AREA::490G00018208,E01002998,518955.0,165730.0,184.47868,7303.347453486893,647,4,18368.343474576035
AREA::490G00018216,E01004138,526368.0,164685.0,36.23804,3979.1078166035218,647,4,16118.435780186612
AREA::490G00018231,E01003853,521992.0,176076.0,23.72606,2534.368235392675,678,4,9121.775539882572
AREA::490G00018237,E01002921,518510.0,167396.0,28.831149999999997,7097.72010395788,767,0,17361.24422384525
AREA::490G00018247,E01002353,551639.0,189501.0,11.6878,1057.940570164506,6886,4,23451.0218327475
AREA::490G00018248,E01003975,533737.0,179419.0,255.21749,722.743134292591,787,4,3825.9185825106106
AREA::490G00018249,E01003953,533635.0,175133.0,495.12153,1283.0003897115541,5421,0,6364.644923324474
AREA::490G00018251,E01034615,507607.0,179393.0,371.75903,1647.9429601779304,3174,4,22448.752147948002
AREA::490G00018254,E01004703,526284.0,181857.0,13.598749999999999,250.43562637326923,746,4,4030.021836169129
AREA::490G00018275,E01033083,513888.0,175907.0,801.60372,326.7068087760866,611,4,16754.40216778862
AREA::490G00018281,E01002412,506567.0,182233.0,47.312329999999996,2130.4201961999825,740,4,23539.965866585277
AREA::490G00018316,E01001774,534064.0,183555.0,33.988099999999996,626.8053924464913,1022,4,5129.831966058928
AREA::490G00018318,E01001770,534625.0,186170.0,96.2429,376.2352987161093,6926,0,7388.491185621054
AREA::490G00018347,E01002277,555097.0,191865.0,154.45436999999998,1273.434430977897,6879,0,27568.754505780635
AREA::490G00018376,E01003727,546134.0,192249.0,2.4027,1207.0930193573008,587,0,20001.485544828913
AREA::490G00018377,E01003724,545678.0,192478.0,9.298259999999999,715.2558532312753,587,0,19775.54411387965
AREA::490G00018379,E01003724,545316.0,192382.0,8.56255,390.9019344815446,587,0,19430.993927228734
AREA::490G00018380,E01003724,546011.0,192568.0,2.56805,1043.7312114628814,587,0,20094.46436210729
AREA::490G00018381,E01003720,546220.0,192033.0,290.14744,1259.315546952485,592,0,19943.813577147175
AREA::490G00018502,E01002965,518140.0,168156.0,142.91762,7005.753599540824,686,0,17056.314402590026
AREA::490G00018503,E01002990,518416.0,167666.0,155.63006,7061.630035999328,767,0,17223.505711672056
AREA::490G00018533,E01003867,515417.0,174386.0,0.84014,2156.9702803583386,612,4,15798.630130489162
AREA::490G00018536,E01001106,534977.0,159543.0,92.46313,7135.028000120252,5411,0,21416.24367156855
AREA::490G00018537,E01002766,530066.0,184872.0,70.52003,501.97832093968026,534,4,4491.114004342353
