lsoa,alightings,boardings,total_activity,exact_direction_zero
E01000745,594.14276,391.3738,985.51656,False
E01000747,81.41789,61.206649999999996,142.62454,False
E01000748,23.21297,17.2672,40.48017,False
E01000749,57.5509,14.39884,71.94973999999999,False
E01000751,510.0115,342.22038,852.23188,False
E01000752,252.86323000000002,118.24761,371.11084,False
E01000753,104.42638,51.51364,155.94002,False
E01000754,344.88495,663.77977,1008.66472,False
E01000755,165.19699,94.42044,259.61743,False
E01000756,789.92867,1136.34375,1926.27242,False
E01000757,163.63588,97.0265,260.66238,False
E01000758,1.9641399999999996,4.36723,6.33137,False
E01000759,7.752169999999999,4.4867799999999995,12.238949999999999,False
E01000760,406.69291999999996,245.96593,652.6588499999999,False
E01000761,121.79921,44.69375,166.49296,False
E01000762,183.20991,104.93903,288.14894000000004,False
E01000763,238.44022999999999,143.80937,382.2496,False
E01000764,3.2030199999999995,9.87873,13.08175,False
E01000765,519.76752,711.56967,1231.33719,False
E01000766,115.02835,41.25772,156.28607,False
E01000767,373.36421,413.80679,787.171,False
E01000768,36.19763999999999,19.19661,55.39424999999999,False
E01000769,120.01253,186.75083,306.76336000000003,False
E01000770,232.46018999999998,228.78927,461.24946,False
E01000771,268.25734,213.33388,481.59122,False
E01000772,93.63669999999999,50.90983,144.54653,False
E01000773,61.278999999999996,41.50735,102.78635,False
E01000774,114.59953,59.95683,174.55635999999998,False
E01000775,346.69118,404.55156,751.2427399999999,False
E01000777,102.68909,92.86766,195.55675,False
E01000778,428.30996,266.31166,694.62162,False
E01000779,311.00592,215.96792,526.97384,False
E01000780,268.87021,101.49583,370.36604,False
E01000781,715.3215,326.87293,1042.19443,False
E01000782,150.36931,64.48303,214.85234000000003,False
E01000784,169.34234,50.83711,220.17945,False
E01000785,122.33477,47.11446,169.44923,False
E01000786,0.7732699999999998,26.69868,27.47195,False
E01000787,232.21159,47.8139,280.02549,False
E01000788,448.43959,470.94433000000004,919.38392,False
E01000789,154.26131,84.63043,238.89174000000003,False
E01000790,3936.1193200000002,4906.7427,8842.86202,False
E01000791,93.64201,63.22427999999999,156.86629,False
E01000792,318.98148000000003,19.45685,338.43833,False
E01000794,78.96534,61.8364,140.80174,False
E01000795,104.98269,40.79129,145.77398,False
E01000797,168.57394,154.86244,323.43638,False
E01000798,212.15427,165.17184,377.32610999999997,False
E01000799,2699.57096,2461.98739,5161.558349999999,False
E01000800,193.38097,0.0,193.38097,True
E01000801,455.0189,344.83638,799.85528,False
E01000802,251.10188,261.00473,512.10661,False
E01000803,52.111239999999995,28.70789,80.81913,False
E01000804,20.85832,23.794929999999997,44.65325,False
E01000805,126.36595999999999,184.18066,310.54661999999996,False
E01000806,1308.00379,1117.11977,2425.12356,False
E01000807,556.67582,997.61709,1554.2929100000001,False
E01000808,36.94621,18.39845,55.344660000000005,False
E01000809,73.64889,88.77062,162.41951,False
E01000810,1.2269099999999997,0.7776,2.00451,False
E01000813,226.46334,113.03862,339.50196,False
E01000815,26.05202,8.73669,34.788709999999995,False
E01000816,84.85998,28.759919999999997,113.61989999999999,False
E01000818,17.956879999999998,14.42386,32.380739999999996,False
E01000819,862.20087,392.23506,1254.43593,False
E01000820,117.85334999999999,87.63152,205.48487,False
E01000824,661.21821,318.87871,980.09692,False
E01000825,25.02236,18.89688,43.91924,False
E01000826,24.503359999999997,26.57463,51.07799,False
E01000827,503.35014,196.57995,699.9300900000001,False
E01000828,184.14654,143.35273,327.49927,False
E01000830,19.310969999999998,25.45772,44.76868999999999,False
E01000831,50.087799999999994,23.38685,73.47465,False
E01000832,192.07473,182.80746,374.88219,False
E01000834,86.31237999999999,40.98202,127.2944,False
E01000835,608.56266,583.60491,1192.16757,False
E01000837,4.663949999999999,7.63341,12.297359999999998,False
E01000838,157.90335,93.63349,251.53683999999998,False
E01000840,35.695269999999994,30.04459,65.73986,False
E01000841,47.10564,45.24572,92.35136,False
E01000843,61.85749,55.44265,117.30014,False
E01000844,37.55542,3.7773299999999996,41.33275,False
E01000846,269.05112,234.25705,503.30817,False
E01000847,39.35792,90.57972,129.93764,False
E01000848,115.91229,435.80349,551.71578,False
E01000849,798.44323,396.24408,1194.68731,False
E01000850,2716.0286300000002,1587.24687,4303.2755,False
E01000855,4382.59202,5497.38287,9879.974890000001,False
E01000856,1910.12993,2330.95468,4241.08461,False
E01000858,751.01124,1070.72968,1821.74092,False
E01000861,2387.37082,2790.66233,5178.03315,False
E01000862,142.55631,166.14624,308.70255,False
E01000863,8820.4326,9825.54072,18645.97332,False
E01000867,872.5516,707.928,1580.4796000000001,False
E01000868,80.2807,207.45234,287.73303999999996,False
E01000869,1291.88824,582.52247,1874.41071,False
E01000871,691.7124,353.79996,1045.51236,False
E01000872,1433.132,1075.9228699999999,2509.05487,False
E01000873,52.4347,50.20629,102.64099,False
E01000874,148.50902,152.7966,301.30562,False
E01000875,899.62831,484.42408,1384.05239,False
E01000876,1922.2859,2827.21141,4749.49731,False
E01000877,346.47392,423.0806,769.55452,False
E01000879,69.13444,90.49405,159.62849,False
E01000880,243.50609,220.54772,464.05381,False
E01000881,630.71125,678.86343,1309.57468,False
E01000882,37.0443,24.12122,61.16552,False
E01000883,985.45564,829.97932,1815.43496,False
E01000884,395.27221000000003,358.12247,753.3946800000001,False
E01000886,252.45902999999998,201.21752,453.67655,False
E01000887,587.4184200000001,590.82912,1178.24754,False
E01000888,894.9915,289.21493,1184.20643,False
E01000890,447.14531999999997,185.01423,632.15955,False
E01000895,361.23124,580.39788,941.6291200000001,False
E01000896,56.55396,133.90429,190.45825,False
E01000898,1253.84409,1434.22545,2688.06954,False
E01000899,227.44566999999998,407.66604,635.11171,False
E01000900,472.43672000000004,289.29870999999997,761.73543,False
E01000902,45.87332,47.105470000000004,92.97879,False
E01000903,25.37769,210.02779,235.40548,False
E01000904,795.36825,1186.0900100000001,1981.45826,False
E01000905,620.90031,252.7172,873.61751,False
E01000906,708.06894,513.30849,1221.37743,False
E01000907,34.55175,4.29488,38.84663,False
E01000908,69.51566,59.76081,129.27647,False
E01000909,874.35455,573.60917,1447.96372,False
E01000911,87.53766,28.44434,115.982,False
E01000912,1183.52442,642.04149,1825.5659099999998,False
E01000913,250.18571,85.32818999999999,335.5139,False
E01000914,11249.47704,12789.63323,24039.110269999997,False
E01000916,632.75969,391.20751,1023.9672,False
E01000917,168.84721,216.57869,385.42589999999996,False
E01000918,1483.4690600000001,2314.16407,3797.63313,False
E01000919,5860.05951,7749.27609,13609.3356,False
E01000920,330.07704,381.35515,711.43219,False
E01000921,659.28619,376.69983,1035.98602,False
E01000922,616.47187,687.37506,1303.84693,False
E01000924,371.14444000000003,117.49089000000001,488.63533000000007,False
E01000925,18.472459999999998,17.54901,36.021469999999994,False
E01000926,1472.05898,837.35575,2309.41473,False
E01000927,1077.8407,930.55384,2008.39454,False
E01000928,808.51994,887.04791,1695.56785,False
E01000929,925.8688500000001,541.7161600000001,1467.5850100000002,False
E01000930,3033.8888899999997,1972.78354,5006.67243,False
E01000931,2361.46659,2577.52781,4938.9944,False
E01000932,290.09405,162.62713,452.72118,False
E01000933,2339.08379,1919.6932199999999,4258.77701,False
E01000934,183.332,181.50934,364.84134,False
E01000935,431.85559,257.21953,689.07512,False
E01000938,395.78123999999997,434.72168999999997,830.5029299999999,False
E01000939,4233.30322,6499.00338,10732.3066,False
E01000942,1094.18623,962.1927900000001,2056.3790200000003,False
E01000946,2277.8101,2503.58255,4781.39265,False
E01000947,3193.69704,2539.07427,5732.77131,False
E01000948,55.51195,153.60441,209.11636,False
E01000952,116.44689,20.99205,137.43894,False
E01000954,219.40686,265.38812,484.79498,False
E01000956,2572.46127,3408.09916,5980.5604299999995,False
E01000958,90.29205,66.19512,156.48717,False
E01000959,88.89098,178.84365,267.73463,False
E01000960,1409.60791,2190.14983,3599.75774,False
E01000963,2233.69973,1945.62817,4179.3279,False
E01000964,13.26686,18.2271,31.49396,False
E01000965,52.43289,13.935189999999999,66.36807999999999,False
E01000969,989.62831,1080.75489,2070.3832,False
E01000970,23.9382,25.646569999999997,49.58476999999999,False
E01000972,789.8345400000001,962.7337,1752.56824,False
E01000973,1913.17773,1793.44354,3706.62127,False
E01000974,1368.82657,1892.74945,3261.57602,False
E01000975,529.36459,2234.90722,2764.27181,False
E01000976,1041.53502,575.11781,1616.65283,False
E01000977,259.79949,195.91135,455.71083999999996,False
E01000978,357.89254,259.08047,616.9730099999999,False
E01000979,325.33849,154.49735,479.83583999999996,False
E01000980,276.36003999999997,87.55252,363.91256,False
E01000981,137.10355,72.14165,209.2452,False
E01000982,48.24519,59.87365,108.11884,False
E01000983,262.5936,181.79214,444.38573999999994,False
E01000984,298.88939,98.60656999999999,397.49595999999997,False
E01000985,81.30194,79.06272,160.36466000000001,False
E01000989,42.20891,16.54276,58.751670000000004,False
E01000991,56.20641,14.83603,71.04244,False
E01000992,621.6834699999999,407.93401,1029.61748,False
E01000993,207.95257999999998,168.27889,376.23146999999994,False
E01000994,140.13976,50.85642,190.99617999999998,False
E01000995,893.77518,374.46266,1268.23784,False
E01000997,502.44068,251.84986999999998,754.2905499999999,False
E01000998,301.68596,122.81575,424.50171,False
E01001000,743.11695,626.8801,1369.99705,False
E01001003,335.14145,136.49436,471.63581,False
E01001004,331.29795,99.86261,431.16056000000003,False
E01001006,520.46318,212.61004,733.07322,False
E01001008,297.48113,180.97296,478.45409,False
E01001010,349.50794,668.1771,1017.6850400000001,False
E01001011,2310.36478,1624.9305200000001,3935.2952999999998,False
E01001013,3448.45933,4760.88493,8209.34426,False
E01001015,68.856,118.42083,187.27683,False
E01001016,247.35571,68.8868,316.24251,False
E01001018,475.61751,230.31151,705.92902,False
E01001019,108.58774,43.22978,151.81752,False
E01001020,209.96747,127.21943,337.1869,False
E01001021,151.58275,50.341089999999994,201.92383999999998,False
E01001022,81.61492,30.34451,111.95943,False
E01001023,1522.26206,1400.30798,2922.57004,False
E01001024,54.81113,32.22416,87.03529,False
E01001025,56.85105,61.46351,118.31456,False
E01001026,118.65785,40.73512,159.39297,False
E01001027,85.60588,48.56184,134.16772,False
E01001028,55.72636,30.7132,86.43956,False
E01001029,352.1536,177.0536,529.2072,False
E01001030,9.2614,1.9181699999999997,11.17957,False
E01001031,35.59663,32.51578,68.11241,False
E01001032,54.2271,57.10259,111.32969,False
E01001033,403.04343,250.08016,653.12359,False
E01001034,234.21542,230.78114,464.99656,False
E01001035,546.45678,161.26403,707.72081,False
E01001036,275.40887,63.288869999999996,338.69773999999995,False
E01001037,371.23082999999997,261.07579,632.30662,False
E01001038,315.59006999999997,306.84108,622.4311499999999,False
E01001039,117.57942999999999,27.75301,145.33244,False
E01001040,428.19925,248.36233,676.56158,False
E01001041,1212.10846,740.88109,1952.9895499999998,False
E01001042,569.34824,970.50731,1539.85555,False
E01001044,251.17054,250.62143,501.79197,False
E01001047,83.51746,40.98094,124.4984,False
E01001049,553.9275,188.45609,742.38359,False
E01001050,359.90551999999997,297.82322,657.72874,False
E01001051,360.95594,109.28171,470.23765000000003,False
E01001052,294.9826,128.33514,423.31773999999996,False
E01001053,414.75217,221.17013,635.9223,False
E01001054,333.81798,211.13595999999998,544.95394,False
E01001055,486.31579,197.31533,683.63112,False
E01001058,151.03498,39.264669999999995,190.29964999999999,False
E01001059,146.89527999999999,39.1359,186.03117999999998,False
E01001060,281.79216,57.85579,339.64795000000004,False
E01001061,211.10719,176.96313,388.07032000000004,False
E01001062,691.16431,545.97249,1237.1368,False
E01001063,708.97382,490.01887,1198.99269,False
E01001064,608.39569,319.80093,928.1966199999999,False
E01001065,1475.08033,1445.60789,2920.68822,False
E01001066,440.56415,121.69672,562.26087,False
E01001067,50.05983,10.11132,60.17115,False
E01001068,105.4974,44.139759999999995,149.63716,False
E01001069,11.14555,5.40327,16.54882,False
E01001070,252.96279,67.12031,320.0831,False
E01001071,107.29258,40.24751,147.54009,False
E01001073,9.77984,2.9771400000000003,12.75698,False
E01001074,611.94192,476.10615,1088.04807,False
E01001075,342.40908,211.25075,553.65983,False
E01001076,441.66678,309.43269,751.09947,False
E01001077,105.18285,27.84854,133.03139,False
E01001078,131.62742,264.88643,396.51385000000005,False
E01001079,474.13478,182.93756,657.0723399999999,False
E01001080,226.65012,190.0911,416.74122,False
E01001081,272.44477,94.0012,366.44597,False
E01001082,30.68731,5.69614,36.383449999999996,False
E01001083,221.76792,119.21539,340.98331,False
E01001084,999.61877,774.5234800000001,1774.14225,False
E01001085,988.5003800000001,961.09865,1949.59903,False
E01001087,1297.67131,1113.9521,2411.62341,False
E01001089,925.27253,754.86554,1680.13807,False
E01001091,437.60882,281.77932,719.38814,False
E01001092,340.0549,454.98403,795.0389299999999,False
E01001093,278.70979,310.56257,589.2723599999999,False
E01001094,233.30379,165.77707,399.08086000000003,False
E01001095,619.92096,484.59042,1104.51138,False
E01001096,1.89713,1.67484,3.5719700000000003,False
E01001097,3867.2047000000002,3915.47677,7782.68147,False
E01001099,153.71982,70.79245,224.51227,False
E01001101,6.817609999999999,6.86377,13.681379999999999,False
E01001102,244.98883999999998,208.10108,453.08992,False
E01001103,102.55136999999999,41.63978,144.19115,False
E01001104,131.72769,67.99207,199.71976,False
E01001105,188.9996,62.06475,251.06435,False
E01001106,112.55496000000001,112.19368,224.74864000000002,False
E01001107,68.74361999999999,38.28908,107.03269999999999,False
E01001108,92.63235,41.849669999999996,134.48202,False
E01001109,264.78194,205.52669,470.30863,False
E01001110,704.52696,443.99088,1148.51784,False
E01001111,1066.94895,594.65042,1661.59937,False
E01001112,735.7240899999999,664.24302,1399.96711,False
E01001114,658.6782900000001,416.48641,1075.1647,False
E01001115,112.38558,64.81032,177.1959,False
E01001116,864.34691,299.50351,1163.85042,False
E01001118,1177.17067,1060.13301,2237.30368,False
E01001119,220.28142,59.32928,279.6107,False
E01001120,119.04409,51.036049999999996,170.08014,False
E01001121,33.81523,31.51515,65.33037999999999,False
E01001122,277.70864,106.11462999999999,383.82327,False
E01001123,76.21179,21.480079999999997,97.69187,False
E01001124,51.454409999999996,29.445159999999998,80.89957,False
E01001125,986.23921,815.95357,1802.1927799999999,False
E01001127,600.22059,167.89923,768.11982,False
E01001129,107.72005,45.78093,153.50098,False
E01001130,263.45126,97.51657,360.96783,False
E01001132,91.30022,51.41523,142.71545,False
E01001133,206.90340999999998,160.71836,367.62176999999997,False
E01001134,319.48324,92.61163,412.09487,False
E01001135,724.00194,422.84869,1146.85063,False
E01001136,2346.9958699999997,1791.98625,4138.98212,False
E01001137,637.96045,372.76922,1010.72967,False
E01001138,121.30893,79.72306,201.03199,False
E01001139,860.57878,449.04236000000003,1309.6211400000002,False
E01001140,119.05444,56.69596,175.7504,False
E01001142,394.17346999999995,305.17595,699.34942,False
E01001143,173.24841,115.11764,288.36605,False
E01001144,46.08769,37.36078,83.44847,False
E01001145,871.85694,1290.5715500000001,2162.4284900000002,False
E01001147,487.0723,219.46617,706.53847,False
E01001148,149.60335,97.52621,247.12956000000003,False
E01001149,202.8248,60.77944,263.60424,False
E01001150,370.83429,117.6117,488.44599,False
E01001151,445.24787000000003,231.79888,677.04675,False
E01001152,1035.6874,563.26992,1598.95732,False
E01001154,318.98838,190.40789,509.39627,False
