lsoa21cd,cluster,lnc_grp,total_activity,log_total_activity,direction_balance,post_midnight_share,deep_night_share,post_midnight_persistence,weekend_ratio,volume_band,tot_boardings,tot_alightings,imd_score,imd_decile,income_score,employment_score,population_2022,n_source_lsoa11,imd_decile_int,distance_to_centre_km
E01003751,1,5,1314.56442,7.182021069254752,-0.3692510101558964,0.2037105264114785,0.185343994020468,0.3615001844147567,0.7395349013952811,high,414.58009,899.98433,23.692,4,0.325,0.138,2194,1,4,17.568764333968346
E01003752,1,5,307.4665,5.731613247497749,-0.3184748907604567,0.0810392026448409,0.0610432356045292,0.1111108534645475,0.7750860600615626,low,104.77306999999998,202.6934300000001,9.968,8,0.149,0.065,2937,1,8,15.820236798985992
E01003754,1,4,724.3776799999999,6.58669245714465,-0.3021344059082549,0.0462228488321175,0.0308535735115416,0.0681863539317101,0.7821972227361317,medium,252.75913,471.61855,14.167,6,0.213,0.094,1701,1,6,16.89372514029853
E01003755,1,4,1945.54428,7.573810915314756,-0.1045806369413499,0.068807120648007,0.0515420137340693,0.1012342532168613,0.7470207458379586,high,871.0390100000001,1074.50527,14.561,6,0.262,0.09,2336,1,6,16.16221199016531
E01003756,1,4,583.40887,6.370600857721661,-0.0889509101909951,0.0778542499705223,0.0606413817465613,0.1152143707699725,0.7723169372250898,medium,265.75706,317.65181000000007,20.049,5,0.31,0.133,2502,1,5,16.218886037633997
E01003759,0,6,53.06273,3.9901450390183086,0.1240993443043733,0.160316289795116,0.1145546035795745,0.2589839528235541,1.125126793795312,low,29.82389000000001,23.23884,4.112,10,0.074,0.043,1539,1,10,14.01627555772586
E01003760,1,5,406.14604,6.009171941720686,-0.0221735019255635,0.0846376342854407,0.0457783116634597,0.1326382865544996,0.7792506513485603,medium,198.57018000000005,207.57586,14.613,6,0.187,0.081,1916,1,6,15.238134501047849
E01003761,2,6,21.87063,3.129853554660088,-0.5114242250909096,0.0474229594666454,0.0297787489432174,0.076649240506142,0.8538027949310923,low,5.34273,16.527899999999995,40.837,2,0.534,0.227,1817,1,2,15.564796431725494
E01003762,1,5,510.1301,6.236624156624755,-0.5941581569093844,0.1148052036137448,0.0543230050530247,0.179302780210622,0.7328144781928204,medium,103.51607,406.61403000000007,13.424,7,0.169,0.082,1675,1,7,14.864927707927748
E01003763,1,5,783.73491,6.665345966483343,0.029052106406744,0.1302952167844609,0.0742354197288468,0.2161552397196467,0.6299915227737434,medium,403.25203,380.48288000000014,9.05,8,0.129,0.068,1963,1,8,15.439262677733614
E01003764,1,5,1845.63475,7.521120207530358,0.0595915795365253,0.0954626748331434,0.0623165065568905,0.150346822767952,0.6803645060178015,high,977.8095199999998,867.8252299999999,16.125,6,0.196,0.097,2103,1,6,14.458538349652692
E01003765,0,4,159.58227,5.078806396912694,0.3079391589053094,0.1292548978028699,0.0925610971695038,0.1949877421254003,0.838907279934195,low,104.36195,55.22031999999998,12.475,7,0.17,0.074,1932,1,7,14.547319360028673
E01003767,1,4,2317.68953,7.74875744730949,-0.0796895216590981,0.180426996190469,0.087461572128688,0.33706485879804,0.9032834874921812,high,1066.49698,1251.19255,29.801,3,0.372,0.134,2273,1,3,17.130557453861893
E01003769,1,4,3656.55075,8.2045490083961,-0.1310815746232976,0.0883882877873361,0.0488931187403866,0.1394164782599248,0.8058335555403962,high,1588.6221600000003,2067.9285899999995,38.271,2,0.427,0.137,1931,1,2,17.632453323540094
E01003770,1,4,1957.46362,7.579915577492972,-0.0904842052696744,0.0492294308897551,0.0385475005660641,0.066460962482608,0.6966597393401067,high,890.1720400000004,1067.29158,21.384,5,0.281,0.105,2789,1,5,18.310352187254665
E01003771,1,5,250.57868,5.52775578355699,-0.0665306401965243,0.0199171374037088,0.016524709923446,0.0263671304379984,0.7327361909008655,low,116.95376,133.62492,26.46,4,0.332,0.135,1855,1,4,17.75732117090566
E01003773,1,5,892.23724,6.794852211886852,0.0302239121962674,0.1113787292716004,0.0663488446189491,0.1735856497766707,0.724711914401234,medium,459.60207,432.63517,20.961,5,0.286,0.114,1880,1,5,18.10299646405386
E01003774,2,6,94.40033,4.558082037567755,-0.2004907186235471,0.1336468844971199,0.0934378089568119,0.2111120593294646,0.7950015583862583,low,37.73697,56.66336,6.394,9,0.084,0.056,1958,1,9,13.598860971583502
E01003775,2,5,79.48424,4.388061388860302,-0.4248220779364564,0.0375689570662058,0.0,0.0526065907365652,1.2118587925362805,low,22.85879,56.625450000000015,6.651,9,0.104,0.064,1666,1,9,13.467165299943854
E01003776,0,5,123.57838,4.824935076049044,0.0484497369200017,0.0814347946623025,0.0651384166065294,0.1166890105764264,0.993011820536612,low,64.78286,58.79552,23.914,4,0.313,0.15,1672,1,4,13.122617845750183
E01003777,0,5,180.04392,5.198739653764308,0.1686769539343511,0.0801459443895689,0.0570509684525864,0.111663832339926,0.7925867699258566,low,105.20659,74.83733,8.023,9,0.092,0.047,1750,1,9,13.406432438939992
E01003778,1,4,1557.42535,7.351431199439748,0.1689565602614597,0.0585073628087535,0.0387141829943887,0.0873136935570914,0.941808433084875,high,910.28129,647.1440599999997,10.253,8,0.12,0.057,1982,1,8,12.9244134396347
E01003779,0,6,207.02555,5.337660908695989,-0.0067804674350581,0.1033362307212805,0.0684507298736798,0.1413415169944205,0.937931864610488,low,102.81091,104.21464,12.21,7,0.152,0.088,1639,1,7,12.627289797553193
E01003781,1,4,1731.75825,7.457469782004477,-0.0280907742174752,0.0708943583782551,0.0412073740662127,0.1072479947873227,0.8851230819266066,high,841.5559099999998,890.2023399999999,33.621,2,0.534,0.152,2072,1,2,15.071778052749764
E01003782,2,4,125.24657,4.838236899469572,0.0975965249986487,0.0691365040974774,0.0498578124734274,0.1027427784929905,0.7887218266375241,low,68.73509999999999,56.51147,26.635,3,0.41,0.125,1755,1,3,15.4350061691561
E01003783,1,2,4690.81418,8.45357460540856,-0.0927734852204271,0.0864309316980874,0.0471534282775618,0.1373638759334204,0.8867437876147349,high,2127.8155,2562.9986800000006,48.72,1,0.595,0.216,2614,1,1,14.881980335618076
E01003787,2,4,27.54493,3.3514793371448675,0.3949703266626563,0.0700913017386502,0.0039281276082386,0.1097572692175845,0.950751738325751,low,19.21218,8.332749999999999,15.475,6,0.265,0.1,1639,1,6,15.54366012793337
E01003788,1,4,1362.1853999999998,7.217579445923801,-0.1443628451751133,0.1019535666730828,0.0617422562303193,0.16809633018112,0.8506948230293179,high,582.76822,779.41718,41.972,2,0.568,0.18,1971,1,2,14.72090017955009
E01003789,1,6,1892.88424,7.54638515255398,0.0024292769218681,0.1199688207029501,0.0831449470993535,0.1945318669279784,0.9244228890838738,high,948.74129,944.14295,7.344,9,0.072,0.046,1420,1,9,12.84987027449854
E01003791,1,7,346.63932,5.851165505520862,-0.2950285039792947,0.1010973596417163,0.0697646475881616,0.1509007587253937,0.7583691294990125,low,122.18541999999998,224.45390000000003,5.442,10,0.076,0.055,1542,1,10,12.143890084046028
E01003792,1,7,595.64289,6.391318760210681,-0.3102763973225635,0.0737237877547736,0.0298711028012103,0.1118699903698117,0.7942346389690847,medium,205.41448,390.22841,7.618,9,0.11,0.069,1434,1,9,12.62233360108748
E01003793,1,6,940.93173,6.847932798489313,-0.3576866623469058,0.0600886846487789,0.0335464614420006,0.0880288331840194,0.6785480992485152,medium,302.1865,638.7452300000001,24.865,4,0.292,0.144,1594,1,4,12.425322407104598
E01003796,0,6,77.05461,4.357408709919304,0.0632256785155359,0.2727343633301109,0.2222212272568766,0.4583462193935169,0.6741780102797288,low,40.96322,36.09139,8.047,9,0.125,0.068,1598,1,9,13.331038408444895
E01003797,2,6,117.89468,4.778238059213799,-0.2909318724135813,0.0490448763252082,0.0137554977035435,0.0744549823389078,0.7506285779509855,low,41.79768,76.097,5.04,10,0.039,0.025,1402,1,10,8.767193916529957
E01003798,0,5,207.72295,5.341007774496319,0.4756452284160223,0.0673655462720898,0.0429359394327877,0.0999794159164478,0.8229551106026226,low,153.26269,54.46026000000001,12.076,7,0.12,0.105,1408,1,7,9.114128351565299
E01003799,1,7,1607.07017,7.382790086846501,0.0587243492921034,0.0351147890449612,0.0174261152517067,0.0533130892232858,0.7606873061218971,high,850.7221599999997,756.3480099999998,7.985,9,0.052,0.038,1557,1,9,8.230441914986978
E01003800,1,6,303.64821,5.719157701082297,-0.0600142842929981,0.0421651094205363,0.0261530604774518,0.0567266560512277,0.6204796323166755,low,142.71249,160.93572000000006,14.282,6,0.182,0.11,1461,1,6,8.279355315870527
E01003801,1,5,2037.16474,7.619805044666895,0.1222099985885284,0.0330328120640847,0.0142348723353615,0.0463346419712744,0.6938882389681928,high,1143.0633200000002,894.10142,4.713,10,0.037,0.024,1243,1,10,8.032424289290578
E01003804,1,3,831.57898,6.724528088225513,-0.105924586982706,0.0532846320862992,0.0183922157339763,0.0812753610747551,0.9411736885221894,medium,371.7471599999999,459.83182,8.037,9,0.093,0.055,1899,1,9,11.34167090161991
E01003807,1,3,1439.70821,7.272890084169918,-0.1747169379550874,0.047981000261157,0.0169659447868259,0.0706706251589493,0.7747131849711527,high,594.0833999999998,845.6248100000003,10.122,8,0.098,0.071,1936,1,8,10.877892686653096
E01003808,1,2,431.48852,6.069555782667051,0.09299417745807,0.0573658599306419,0.0279276955039267,0.0898358311069491,0.9237039989494338,medium,235.80722,195.6813,9.451,8,0.073,0.052,1862,1,8,10.51124503220614
E01003809,1,6,959.72772,6.867691038960079,-0.3349577315532784,0.0538802192771924,0.0216794300783559,0.0811554119372815,0.7808842338315357,medium,319.12975000000006,640.5979699999998,7.887,9,0.046,0.033,1682,1,9,10.501270851326112
E01003810,0,5,126.56188,4.848601580195685,-0.1681236087833082,0.0666795562771349,0.0008583943285292,0.0950258404697665,0.8402693926878039,low,52.64192000000001,73.91995999999999,6.236,9,0.099,0.054,1603,1,9,17.78711596477753
E01003811,0,5,66.59902,4.213593485902415,0.1393029507040794,0.1713366052533506,0.1211026828923308,0.2601959692923219,0.7028244757071032,low,37.93823,28.66079,5.009,10,0.103,0.045,1810,1,10,17.168111254126305
E01003812,1,4,1542.43364,7.341764849820701,-0.2375925488762031,0.0987235535137835,0.0511538895119014,0.1488107063435461,0.6968799609122927,high,587.9814499999997,954.45219,8.823,8,0.123,0.066,1879,1,8,17.376034254976446
E01003814,1,5,892.46222,6.795104050549397,-0.147235005645393,0.0835807817164518,0.0440213368359727,0.1275144519144769,0.7889968305945264,medium,380.5302700000001,511.9319499999999,6.511,9,0.104,0.061,1816,1,9,17.800275678154158
E01003815,1,6,1796.89943,7.494374279095656,-0.0463120242628158,0.0612013439171718,0.0234315673415289,0.0921334134959258,0.93037752028197,high,856.8406899999998,940.0587399999998,9.486,8,0.146,0.084,2045,1,8,18.399564507547645
E01003816,1,7,1122.30715,7.024032425801306,-0.1043240702868193,0.0440109643781562,0.023583543952295,0.0604211935478776,0.7446992762268988,medium,502.61175,619.6954,8.741,8,0.123,0.075,1740,1,8,13.547995710714485
E01003817,1,7,1203.92589,7.0941733419587365,-0.1756263668355865,0.0766396509672202,0.0471481845115898,0.1113375359379358,0.7568767238097068,high,496.24238,707.6835100000002,10.999,8,0.137,0.092,1964,1,8,13.958531669982863
E01003818,2,7,283.28978,5.649994070068497,-0.3408531010190343,0.0326047413358858,0.0081624547133327,0.0494700572093557,0.687999356201056,low,93.36479,189.92498999999995,4.831,10,0.106,0.063,1634,1,10,15.774676154645475
E01003820,2,5,301.23935,5.711219253142099,-0.4047184738647192,0.0559731655243579,0.0243883808672406,0.0820818414568766,0.6980404892743646,low,89.66111,211.57824,12.505,7,0.202,0.127,2012,1,7,15.531616621649507
E01003821,1,6,666.02625,6.502829400463562,0.4963600308546397,0.0552659748771163,0.0140326601241317,0.0793962521721563,1.049792377890947,medium,498.30752999999993,167.71872000000002,5.198,10,0.044,0.026,1747,1,10,13.507799783621497
E01003822,0,6,193.73987,5.271664667993645,-0.4289015472137975,0.0758260548022459,0.0199140734429108,0.1140530668454184,0.8734456921457769,low,55.32227,138.41759999999996,1.965,10,0.034,0.022,1467,1,10,19.240600909613267
E01003823,1,7,1647.55377,7.4076536795109345,0.035119418287635,0.0759483679855863,0.0446022347422384,0.1155717334466948,1.083920005526763,high,852.7074500000001,794.8463200000001,7.77,9,0.061,0.044,1689,1,9,18.40383504872431
E01003824,1,6,267.35742,5.592319748697064,-0.146577416852691,0.0905714530010051,0.0574929246399819,0.141073087487167,0.8196097400142348,low,114.08443,153.27298999999996,3.336,10,0.046,0.04,1589,1,10,19.541687173717207
E01003825,0,7,65.34545,4.194875182692053,-0.1557227014275669,0.0576309444651463,0.0201062200964259,0.0825049616856432,0.9327961928601216,low,27.58484,37.76061000000001,2.396,10,0.062,0.033,1750,1,10,20.128414758947653
E01003826,2,7,19.67059,3.0287119170695718,0.3810953306433615,0.0002729963869919,0.0,0.0003068424144212,1.1098995623037815,low,13.583479999999998,6.08711,22.278,4,0.303,0.187,1797,1,4,20.55735969598345
E01003827,1,5,819.72971,6.710193834784624,-0.1380565430524654,0.0834928991411083,0.0570066930964354,0.1284388052469508,0.8503311131731499,medium,353.28032999999994,466.44938,9.406,8,0.154,0.081,1948,1,8,19.925395814066455
E01003828,1,5,670.6066,6.50967275243324,-0.390761140734374,0.0895727241575015,0.0386319490443428,0.1357778628642694,0.8594080061410743,medium,204.2798,466.3268,4.038,10,0.068,0.063,1546,1,10,19.70215960606091
E01003829,1,5,593.65323,6.387978428925088,-0.1203152722676165,0.124196258479045,0.1041303017925127,0.1750152851575298,0.6772691573460007,medium,261.11384,332.53939,26.97,3,0.32,0.214,1670,1,3,19.167213709717473
E01003830,1,5,477.25841,6.170151193110861,-0.1690683879200787,0.0765019101496818,0.0437890031104952,0.1082364923236986,0.7621910965696564,medium,198.28455,278.97386,8.149,9,0.132,0.082,1897,1,9,18.931314418179284
E01003831,2,6,134.12789,4.906221663334732,0.0774242404022012,0.0720798634795492,0.0556087179183986,0.0983924987413329,0.482534808269743,low,72.25632,61.87157,6.324,9,0.11,0.065,1728,1,9,19.56650044966097
E01003832,2,6,35.20944,3.589319858316894,0.6916707564789443,0.1388491268250787,0.1388491268250787,0.1864802576119023,0.915994517709664,low,29.78139,5.428049999999999,33.359,3,0.393,0.26,1502,1,3,20.01489185859329
E01003833,1,6,723.69267,6.585747661533933,-0.5354855259208305,0.084592662794277,0.0320686265897925,0.1310761030559535,0.8140041432675206,medium,168.08285999999995,555.60981,14.483,6,0.213,0.12,1445,1,6,19.802038682214526
E01003834,1,5,1387.78783,7.236186580906861,0.0095991114146028,0.0612179240684074,0.0253747505481439,0.0906131525015669,1.1103949456873934,high,700.5546799999998,687.2331500000001,10.908,8,0.133,0.088,1552,1,8,16.96202139522982
E01003836,1,3,358.55559,5.884868796639439,-0.0663413726167259,0.0826720620922406,0.0352946944712255,0.1292207641613695,0.7967785636568563,medium,167.38425999999995,191.17133,14.057,7,0.19,0.124,1347,1,7,16.468095591021786
E01003838,1,5,795.70326,6.6804822882569495,-0.1578049083272575,0.0691880035781178,0.0379631597839626,0.1043575874992571,0.7428867944857852,medium,335.06868999999983,460.6345700000001,5.739,9,0.106,0.062,1748,1,9,16.65063243956311
E01003839,1,5,331.80808,5.807565987498481,-0.1210625732803131,0.0765000659417335,0.0518934921657121,0.1147500919959458,0.7437916142747515,low,145.81926999999996,185.98881,10.663,8,0.162,0.097,2284,1,8,16.628154253935914
E01003840,0,5,458.0465,6.1291515121188604,-0.2765430147375867,0.1884922818971436,0.1251885780155508,0.3290738097500463,0.7602788279188025,medium,165.68846999999994,292.3580300000001,16.169,6,0.267,0.106,1854,1,6,18.046661430392586
E01003841,1,6,1183.5721,7.07713689131158,-0.2448785502801223,0.1382164888814124,0.0836247745278889,0.2346846785585643,0.8138686074667061,medium,446.87034,736.7017600000003,32.774,3,0.433,0.192,2178,1,3,18.472533636307794
E01003842,2,6,21.98244,3.134730446070324,0.0962541010006168,0.0,0.0,0.0,0.400973582845531,low,12.04917,9.93327,17.734,5,0.238,0.145,1697,1,5,17.993727510914987
E01003843,1,5,237.46201,5.4742100104291005,-0.224422298118339,0.1719295225370997,0.1064806955857907,0.2922885694131416,0.8366112660077066,low,92.08512,145.37688999999995,19.863,5,0.298,0.147,2185,1,5,18.95204902707581
E01003844,1,6,422.32003,6.048128465093895,-0.0925148399899478,0.0522553950377395,0.0161752687884588,0.0798664464079985,0.7406476408190201,medium,191.62458,230.69545,7.808,9,0.107,0.072,1445,1,9,17.53836475856076
E01003845,1,6,421.85966,6.047040350947778,-0.1695393676655407,0.0741861167763706,0.0490792838547302,0.1044723779598381,0.7112229749998508,medium,175.16891999999996,246.69074,6.36,9,0.108,0.059,1742,1,9,18.4270449354989
E01003846,2,6,12.8046,2.6250018699532798,0.5826437374068695,0.0001764990706464,0.0001624416225418,0.000223190257844,0.9465205603253504,low,10.132560000000002,2.6720400000000004,7.22,9,0.021,0.025,1717,1,9,11.334893159532253
E01003847,1,7,1249.11403,7.130990050135691,0.0731102427854405,0.0490501815915076,0.0236938736489894,0.0695141035608198,0.9285430024583108,high,670.2185300000001,578.8955,7.512,9,0.089,0.044,1700,1,9,12.197290817272004
E01003848,0,5,425.93419,6.056629879570783,-0.3517734277213107,0.1228527580751383,0.0892447023330059,0.1969645133546514,0.8244355757812982,medium,138.05093,287.88326,9.527,8,0.109,0.062,1893,1,8,11.830536461947467
E01003849,2,3,56.80385,4.057055382456591,0.2116766733240793,0.020046528536358,0.0138800451025766,0.0464554430079197,0.8292331920728783,low,34.41395000000001,22.3899,9.565,8,0.079,0.051,1544,1,8,11.841865020898958
E01003851,2,6,154.94459,5.049500751846116,0.1734136700093884,0.019373377282808,0.0102795457395446,0.0272263885362918,1.3021867295804357,low,90.90705,64.03754000000002,8.749,8,0.03,0.024,1578,1,8,11.28236543095072
E01003852,1,5,1560.60232,7.353467701313462,-0.0430489684264982,0.0412661888135601,0.0191604931101217,0.0587749682072685,0.7538690592738841,high,746.7099999999998,813.8923200000002,9.978,8,0.129,0.061,1387,1,8,9.05846093493081
E01003853,2,6,267.21448,5.591786958950224,-0.075605558501171,0.0366905266511006,0.0198109398861918,0.0554899805512492,1.0579186075947449,low,123.50579000000002,143.70869,12.119,7,0.135,0.107,1429,1,7,9.153054306576678
E01003854,1,6,945.28049,6.852539026161209,-0.1180636553706931,0.0674643776896315,0.0324245452267823,0.1037771050828792,0.9784199101368648,medium,416.8386100000001,528.44188,14.513,6,0.174,0.104,1434,1,6,9.568409825267342
E01003855,1,4,1064.81836,6.971498196210836,-0.4589025681337801,0.075186203588751,0.0290745925906085,0.1206115638642679,0.8855734982147776,medium,288.08523999999994,776.7331199999999,18.891,5,0.275,0.148,1941,1,5,10.725414804781082
E01003856,1,6,994.3623,6.903106791485789,-0.1949497079686146,0.0669159319495519,0.0317844512005332,0.1065013241623214,0.8887310647985198,medium,400.25583,594.1064700000001,7.124,9,0.112,0.05,1665,1,9,10.180350235822822
