MSOA11CD,hour,od_origin,od_destination
E02000366,22,61.0,89.0
E02000366,23,19.0,29.0
E02000367,0,110.0,75.0
E02000367,1,42.0,41.0
E02000367,2,31.0,18.0
E02000367,3,11.0,0.0
E02000367,4,10.0,83.0
E02000367,5,201.0,115.0
E02000367,18,582.0,582.0
E02000367,19,333.0,423.0
E02000367,20,290.0,262.0
E02000367,21,285.0,281.0
E02000367,22,117.0,245.0
E02000367,23,143.0,184.0
E02000368,0,47.0,118.0
E02000368,3,22.0,0.0
E02000368,5,11.0,0.0
E02000368,18,338.0,335.0
E02000368,19,193.0,387.0
E02000368,20,193.0,350.0
E02000368,21,99.0,141.0
E02000368,22,70.0,92.0
E02000368,23,44.0,127.0
E02000369,0,21.0,37.0
E02000369,1,0.0,11.0
E02000369,2,0.0,16.0
E02000369,3,10.0,0.0
E02000369,5,30.0,0.0
E02000369,18,345.0,360.0
E02000369,19,270.0,265.0
E02000369,20,128.0,134.0
E02000369,21,101.0,155.0
E02000369,22,67.0,100.0
E02000369,23,42.0,48.0
E02000370,0,17.0,61.0
E02000370,1,18.0,18.0
E02000370,2,13.0,13.0
E02000370,3,131.0,26.0
E02000370,4,11.0,11.0
E02000370,5,23.0,44.0
E02000370,18,262.0,259.0
E02000370,19,222.0,284.0
E02000370,20,131.0,175.0
E02000370,21,100.0,86.0
E02000370,22,106.0,104.0
E02000370,23,42.0,60.0
E02000371,0,389.0,274.0
E02000371,1,252.0,190.0
E02000371,2,179.0,150.0
E02000371,3,200.0,195.0
E02000371,4,150.0,131.0
E02000371,5,217.0,159.0
E02000371,18,1944.0,1559.0
E02000371,19,1153.0,1070.0
E02000371,20,751.0,806.0
E02000371,21,796.0,687.0
E02000371,22,619.0,544.0
E02000371,23,586.0,527.0
E02000372,0,87.0,62.0
E02000372,1,67.0,57.0
E02000372,2,38.0,38.0
E02000372,3,75.0,60.0
E02000372,4,109.0,146.0
E02000372,5,261.0,419.0
E02000372,18,917.0,868.0
E02000372,19,573.0,470.0
E02000372,20,419.0,366.0
E02000372,21,265.0,287.0
E02000372,22,198.0,195.0
E02000372,23,110.0,99.0
E02000373,3,25.0,0.0
E02000373,4,57.0,0.0
E02000373,5,234.0,0.0
E02000373,18,151.0,352.0
E02000373,19,153.0,219.0
E02000373,20,122.0,212.0
E02000373,21,78.0,97.0
E02000373,22,24.0,52.0
E02000373,23,10.0,10.0
E02000374,4,0.0,21.0
E02000374,5,72.0,50.0
E02000374,18,191.0,251.0
E02000374,19,136.0,150.0
E02000374,20,84.0,123.0
E02000374,21,58.0,81.0
E02000374,22,22.0,99.0
E02000374,23,14.0,14.0
E02000375,0,170.0,106.0
E02000375,1,50.0,39.0
E02000375,2,39.0,39.0
E02000375,3,31.0,59.0
E02000375,4,46.0,69.0
E02000375,5,134.0,338.0
E02000375,18,3367.0,2972.0
E02000375,19,2475.0,2077.0
E02000375,20,1878.0,1446.0
E02000375,21,1359.0,813.0
E02000375,22,914.0,609.0
E02000375,23,370.0,268.0
E02000376,0,47.0,87.0
E02000376,1,34.0,88.0
E02000376,2,50.0,60.0
E02000376,4,10.0,0.0
E02000376,5,15.0,30.0
E02000376,18,496.0,389.0
E02000376,19,312.0,411.0
E02000376,20,207.0,280.0
E02000376,21,139.0,165.0
E02000376,22,134.0,120.0
E02000376,23,97.0,96.0
E02000377,0,30.0,43.0
E02000377,1,0.0,10.0
E02000377,4,10.0,0.0
E02000377,5,50.0,12.0
E02000377,18,305.0,388.0
E02000377,19,211.0,275.0
E02000377,20,134.0,172.0
E02000377,21,76.0,184.0
E02000377,22,58.0,97.0
E02000377,23,33.0,86.0
E02000378,0,11.0,0.0
E02000378,1,10.0,0.0
E02000378,5,70.0,0.0
E02000378,18,226.0,299.0
E02000378,19,268.0,229.0
E02000378,20,145.0,130.0
E02000378,21,95.0,91.0
E02000378,22,69.0,48.0
E02000378,23,30.0,29.0
E02000379,0,22.0,0.0
E02000379,18,190.0,239.0
E02000379,19,96.0,198.0
E02000379,20,37.0,147.0
E02000379,21,36.0,20.0
E02000379,22,20.0,0.0
E02000379,23,10.0,0.0
E02000380,4,23.0,0.0
E02000380,18,140.0,48.0
E02000380,19,84.0,55.0
E02000380,20,51.0,40.0
E02000380,21,33.0,59.0
E02000380,22,23.0,26.0
E02000381,0,0.0,27.0
E02000381,1,10.0,10.0
E02000381,2,10.0,10.0
E02000381,3,12.0,12.0
E02000381,4,0.0,12.0
E02000381,5,22.0,0.0
E02000381,18,215.0,129.0
E02000381,19,90.0,212.0
E02000381,20,80.0,118.0
E02000381,21,62.0,76.0
E02000381,22,95.0,100.0
E02000381,23,0.0,13.0
E02000382,0,12.0,12.0
E02000382,1,18.0,18.0
E02000382,2,12.0,12.0
E02000382,5,14.0,24.0
E02000382,18,373.0,420.0
E02000382,19,167.0,228.0
E02000382,20,107.0,167.0
E02000382,21,60.0,129.0
E02000382,22,68.0,65.0
E02000382,23,15.0,42.0
E02000383,0,13.0,0.0
E02000383,5,43.0,115.0
E02000383,18,450.0,397.0
E02000383,19,251.0,383.0
E02000383,20,156.0,320.0
E02000383,21,150.0,199.0
E02000383,22,149.0,114.0
E02000383,23,34.0,21.0
E02000384,0,249.0,141.0
E02000384,1,132.0,60.0
E02000384,2,68.0,76.0
E02000384,3,55.0,35.0
E02000384,4,30.0,164.0
E02000384,5,185.0,210.0
E02000384,18,2449.0,2112.0
E02000384,19,1710.0,1285.0
E02000384,20,1134.0,791.0
E02000384,21,879.0,536.0
E02000384,22,541.0,388.0
E02000384,23,414.0,213.0
E02000385,0,11.0,0.0
E02000385,5,23.0,146.0
E02000385,18,198.0,268.0
E02000385,19,125.0,213.0
E02000385,20,99.0,64.0
E02000385,21,34.0,25.0
E02000385,22,11.0,45.0
E02000386,0,21.0,21.0
E02000386,5,32.0,32.0
E02000386,18,143.0,209.0
E02000386,19,96.0,128.0
E02000386,20,46.0,101.0
E02000386,21,55.0,103.0
E02000386,22,41.0,100.0
E02000386,23,63.0,54.0
E02000387,4,0.0,40.0
E02000387,5,18.0,149.0
E02000387,18,253.0,257.0
E02000387,19,240.0,158.0
E02000387,20,185.0,81.0
E02000387,21,57.0,28.0
E02000387,22,0.0,43.0
E02000387,23,0.0,12.0
E02000388,0,47.0,54.0
E02000388,5,0.0,24.0
E02000388,18,350.0,411.0
E02000388,19,353.0,189.0
E02000388,20,158.0,85.0
E02000388,21,64.0,91.0
E02000388,22,55.0,53.0
E02000388,23,26.0,48.0
E02000389,0,0.0,12.0
E02000389,5,18.0,0.0
E02000389,18,228.0,209.0
E02000389,19,138.0,172.0
E02000389,20,59.0,93.0
E02000389,21,43.0,60.0
E02000389,22,29.0,29.0
E02000389,23,0.0,10.0
E02000390,4,10.0,0.0
E02000390,18,147.0,243.0
E02000390,19,71.0,162.0
E02000390,20,12.0,90.0
E02000390,21,0.0,35.0
E02000390,22,0.0,10.0
E02000391,0,10.0,11.0
E02000391,1,14.0,10.0
E02000391,2,11.0,0.0
E02000391,3,10.0,0.0
E02000391,5,79.0,0.0
E02000391,18,511.0,429.0
E02000391,19,317.0,306.0
E02000391,20,192.0,107.0
E02000391,21,159.0,95.0
E02000391,22,127.0,46.0
E02000391,23,19.0,30.0
E02000392,0,70.0,0.0
E02000392,4,0.0,38.0
E02000392,18,403.0,330.0
E02000392,19,266.0,268.0
E02000392,20,164.0,98.0
E02000392,21,156.0,162.0
E02000392,22,45.0,52.0
E02000392,23,85.0,14.0
E02000393,5,33.0,0.0
E02000393,18,81.0,130.0
E02000393,19,14.0,102.0
E02000393,20,0.0,26.0
E02000394,18,649.0,508.0
E02000394,19,220.0,280.0
E02000394,20,123.0,213.0
E02000394,21,122.0,134.0
E02000394,22,120.0,104.0
E02000394,23,23.0,26.0
E02000395,0,80.0,40.0
E02000395,1,29.0,26.0
E02000395,2,29.0,25.0
E02000395,3,17.0,29.0
E02000395,5,0.0,41.0
E02000395,18,527.0,451.0
E02000395,19,258.0,217.0
E02000395,20,101.0,92.0
E02000395,21,141.0,155.0
E02000395,22,140.0,75.0
E02000395,23,181.0,52.0
E02000396,0,0.0,14.0
E02000396,4,18.0,0.0
E02000396,5,10.0,10.0
E02000396,18,254.0,297.0
E02000396,19,253.0,165.0
E02000396,20,76.0,100.0
E02000396,21,56.0,100.0
E02000396,22,78.0,40.0
E02000396,23,10.0,0.0
E02000397,0,10.0,96.0
E02000397,1,15.0,15.0
E02000397,4,44.0,65.0
E02000397,5,0.0,11.0
E02000397,18,112.0,148.0
E02000397,19,121.0,132.0
E02000397,20,73.0,62.0
E02000397,21,25.0,42.0
E02000397,22,12.0,83.0
E02000397,23,0.0,40.0
E02000398,2,0.0,19.0
E02000398,4,54.0,21.0
E02000398,5,26.0,0.0
E02000398,18,115.0,234.0
E02000398,19,260.0,242.0
E02000398,20,75.0,149.0
E02000398,21,59.0,45.0
E02000398,22,15.0,19.0
E02000398,23,11.0,16.0
E02000400,0,46.0,20.0
E02000400,3,0.0,14.0
E02000400,5,0.0,37.0
E02000400,18,390.0,310.0
E02000400,19,330.0,199.0
E02000400,20,171.0,151.0
E02000400,21,108.0,95.0
E02000400,22,77.0,90.0
E02000400,23,78.0,48.0
E02000401,0,34.0,0.0
E02000401,1,16.0,0.0
E02000401,5,47.0,20.0
E02000401,18,196.0,355.0
E02000401,19,169.0,262.0
E02000401,20,108.0,177.0
E02000401,21,130.0,54.0
E02000401,22,63.0,107.0
E02000401,23,27.0,75.0
E02000402,0,10.0,17.0
E02000402,4,0.0,13.0
E02000402,5,174.0,0.0
E02000402,18,182.0,493.0
E02000402,19,115.0,292.0
E02000402,20,86.0,219.0
E02000402,21,29.0,108.0
E02000402,22,22.0,93.0
E02000402,23,40.0,61.0
E02000403,0,32.0,46.0
E02000403,1,20.0,20.0
E02000403,3,11.0,0.0
E02000403,4,18.0,37.0
E02000403,5,57.0,43.0
E02000403,18,399.0,253.0
E02000403,19,340.0,242.0
E02000403,20,167.0,108.0
E02000403,21,64.0,50.0
E02000403,22,105.0,51.0
E02000403,23,53.0,15.0
E02000404,0,10.0,61.0
E02000404,5,30.0,30.0
E02000404,18,173.0,250.0
E02000404,19,101.0,171.0
E02000404,20,118.0,110.0
E02000404,21,56.0,79.0
E02000404,22,21.0,70.0
E02000404,23,14.0,55.0
E02000405,0,16.0,16.0
E02000405,18,256.0,330.0
E02000405,19,204.0,241.0
E02000405,20,140.0,176.0
E02000405,21,111.0,69.0
E02000405,22,59.0,33.0
E02000405,23,39.0,36.0
E02000406,0,10.0,10.0
E02000406,18,135.0,174.0
E02000406,19,68.0,166.0
E02000406,20,98.0,231.0
E02000406,21,57.0,90.0
E02000406,22,59.0,41.0
E02000406,23,33.0,20.0
E02000407,0,35.0,18.0
E02000407,1,29.0,10.0
E02000407,2,10.0,10.0
E02000407,3,11.0,11.0
E02000407,5,131.0,21.0
E02000407,18,459.0,621.0
E02000407,19,300.0,409.0
E02000407,20,192.0,233.0
E02000407,21,150.0,175.0
E02000407,22,135.0,180.0
E02000407,23,101.0,49.0
E02000408,0,35.0,46.0
E02000408,1,14.0,14.0
E02000408,4,31.0,0.0
E02000408,5,63.0,40.0
E02000408,18,626.0,648.0
E02000408,19,437.0,486.0
E02000408,20,300.0,314.0
E02000408,21,193.0,222.0
E02000408,22,195.0,267.0
E02000408,23,89.0,137.0
E02000409,0,11.0,64.0
E02000409,5,10.0,10.0
E02000409,18,222.0,332.0
E02000409,19,224.0,171.0
E02000409,20,129.0,156.0
E02000409,21,55.0,114.0
E02000409,22,120.0,96.0
E02000409,23,22.0,189.0
E02000410,0,11.0,0.0
E02000410,1,23.0,12.0
E02000410,2,13.0,13.0
E02000410,5,10.0,47.0
E02000410,18,375.0,336.0
E02000410,19,169.0,201.0
E02000410,20,69.0,133.0
E02000410,21,96.0,136.0
E02000410,22,60.0,35.0
E02000410,23,21.0,32.0
E02000411,0,23.0,46.0
E02000411,1,17.0,17.0
E02000411,2,11.0,11.0
E02000411,3,10.0,10.0
E02000411,4,14.0,14.0
E02000411,5,153.0,46.0
E02000411,18,912.0,740.0
E02000411,19,556.0,486.0
E02000411,20,362.0,370.0
E02000411,21,235.0,234.0
E02000411,22,182.0,136.0
E02000411,23,79.0,138.0
E02000412,0,106.0,45.0
E02000412,1,24.0,28.0
E02000412,2,12.0,0.0
E02000412,4,65.0,54.0
E02000412,5,81.0,80.0
E02000412,18,1833.0,1200.0
E02000412,19,1393.0,790.0
E02000412,20,690.0,578.0
E02000412,21,518.0,326.0
E02000412,22,455.0,171.0
E02000412,23,233.0,62.0
E02000413,5,0.0,13.0
E02000413,18,222.0,228.0
E02000413,19,91.0,149.0
E02000413,20,181.0,140.0
E02000413,21,58.0,38.0
E02000413,22,14.0,66.0
E02000413,23,15.0,31.0
E02000414,4,14.0,0.0
E02000414,5,12.0,0.0
E02000414,18,207.0,345.0
E02000414,19,199.0,357.0
E02000414,20,161.0,157.0
E02000414,21,42.0,119.0
E02000414,22,35.0,95.0
E02000414,23,0.0,56.0
E02000415,0,11.0,36.0
E02000415,4,46.0,0.0
E02000415,5,55.0,74.0
E02000415,18,579.0,470.0
E02000415,19,477.0,378.0
E02000415,20,260.0,165.0
E02000415,21,85.0,151.0
E02000415,22,99.0,89.0
E02000415,23,92.0,38.0
E02000416,0,0.0,19.0
E02000416,4,68.0,17.0
E02000416,18,194.0,291.0
E02000416,19,199.0,282.0
E02000416,20,71.0,103.0
E02000416,21,121.0,57.0
E02000416,22,14.0,75.0
E02000416,23,10.0,79.0
E02000417,0,24.0,0.0
E02000417,1,21.0,0.0
E02000417,5,10.0,0.0
E02000417,18,450.0,451.0
E02000417,19,288.0,378.0
E02000417,20,227.0,238.0
E02000417,21,150.0,127.0
E02000417,22,44.0,27.0
E02000418,18,187.0,195.0
E02000418,19,71.0,132.0
E02000418,20,63.0,68.0
E02000418,21,43.0,30.0
E02000418,22,38.0,0.0
E02000419,0,11.0,21.0
E02000419,3,13.0,0.0
E02000419,5,0.0,14.0
E02000419,18,319.0,316.0
E02000419,19,284.0,199.0
E02000419,20,221.0,129.0
E02000419,21,90.0,93.0
E02000419,22,34.0,37.0
E02000419,23,0.0,11.0
E02000420,0,39.0,71.0
E02000420,1,18.0,49.0
E02000420,2,10.0,10.0
E02000420,5,72.0,63.0
E02000420,18,846.0,612.0
E02000420,19,575.0,396.0
E02000420,20,307.0,263.0
E02000420,21,226.0,184.0
E02000420,22,198.0,233.0
E02000420,23,157.0,178.0
E02000421,0,45.0,27.0
E02000421,1,12.0,0.0
E02000421,3,12.0,0.0
E02000421,4,75.0,33.0
E02000421,5,39.0,110.0
E02000421,18,966.0,719.0
E02000421,19,730.0,424.0
E02000421,20,446.0,303.0
E02000421,21,317.0,193.0
E02000421,22,153.0,98.0
E02000421,23,55.0,55.0
E02000422,5,26.0,0.0
E02000422,18,199.0,233.0
E02000422,19,124.0,171.0
E02000422,20,114.0,112.0
E02000422,21,40.0,79.0
E02000422,22,0.0,11.0
E02000422,23,12.0,0.0
E02000423,0,26.0,63.0
E02000423,1,0.0,11.0
E02000423,5,10.0,0.0
E02000423,18,210.0,303.0
E02000423,19,152.0,191.0
E02000423,20,107.0,111.0
E02000423,21,95.0,79.0
E02000423,22,74.0,72.0
E02000423,23,23.0,79.0
E02000424,0,0.0,21.0
E02000424,18,175.0,261.0
E02000424,19,211.0,220.0
E02000424,20,79.0,58.0
E02000424,21,71.0,60.0
E02000424,22,55.0,68.0
E02000424,23,12.0,0.0
E02000425,2,0.0,13.0
E02000425,3,0.0,24.0
E02000425,4,51.0,0.0
E02000425,5,52.0,0.0
E02000425,18,172.0,122.0
E02000425,19,51.0,139.0
E02000425,20,62.0,49.0
E02000425,21,29.0,83.0
E02000425,22,17.0,44.0
E02000425,23,0.0,23.0
E02000426,5,11.0,0.0
E02000426,18,300.0,260.0
E02000426,19,188.0,131.0
E02000426,20,100.0,100.0
E02000426,21,51.0,55.0
E02000426,22,44.0,44.0
E02000426,23,17.0,30.0
E02000427,0,24.0,10.0
E02000427,18,348.0,342.0
E02000427,19,227.0,245.0
E02000427,20,106.0,104.0
E02000427,21,66.0,29.0
E02000427,22,28.0,16.0
E02000427,23,41.0,14.0
E02000428,0,11.0,34.0
E02000428,3,16.0,0.0
E02000428,5,279.0,0.0
E02000428,18,162.0,356.0
E02000428,19,62.0,197.0
E02000428,20,38.0,81.0
E02000428,21,39.0,68.0
E02000428,22,14.0,40.0
E02000428,23,15.0,36.0
E02000429,18,69.0,190.0
E02000429,19,104.0,90.0
E02000429,20,59.0,60.0
E02000429,21,14.0,24.0
E02000429,22,13.0,13.0
E02000430,0,11.0,0.0
E02000430,5,0.0,68.0
E02000430,18,371.0,480.0
E02000430,19,337.0,300.0
E02000430,20,157.0,164.0
E02000430,21,117.0,99.0
E02000430,22,76.0,75.0
E02000430,23,48.0,35.0
E02000431,18,115.0,110.0
E02000431,19,89.0,76.0
E02000431,20,28.0,42.0
E02000431,21,10.0,10.0
E02000431,22,0.0,14.0
E02000432,18,163.0,127.0
E02000432,19,103.0,103.0
E02000432,20,35.0,53.0
E02000432,21,0.0,10.0
E02000432,22,11.0,11.0
E02000432,23,0.0,32.0
E02000433,0,22.0,12.0
E02000433,5,11.0,12.0
E02000433,18,501.0,602.0
E02000433,19,475.0,435.0
E02000433,20,183.0,201.0
E02000433,21,110.0,77.0
E02000433,22,55.0,57.0
E02000433,23,37.0,27.0
E02000434,0,17.0,0.0
E02000434,3,12.0,13.0
E02000434,5,17.0,25.0
E02000434,18,453.0,339.0
E02000434,19,244.0,244.0
E02000434,20,138.0,103.0
E02000434,21,83.0,60.0
E02000434,22,55.0,89.0
E02000434,23,37.0,28.0
E02000435,0,0.0,10.0
E02000435,5,14.0,14.0
E02000435,18,76.0,144.0
E02000435,19,50.0,131.0
E02000435,20,69.0,62.0
E02000435,21,73.0,39.0
E02000435,22,0.0,24.0
E02000435,23,0.0,19.0
E02000436,18,86.0,203.0
E02000436,19,76.0,82.0
E02000436,20,40.0,56.0
E02000436,21,12.0,25.0
E02000436,22,0.0,19.0
E02000437,0,28.0,0.0
E02000437,18,226.0,364.0
E02000437,19,218.0,237.0
E02000437,20,156.0,238.0
E02000437,21,133.0,154.0
E02000437,22,91.0,46.0
E02000437,23,91.0,13.0
E02000438,18,312.0,421.0
E02000438,19,209.0,267.0
E02000438,20,154.0,139.0
E02000438,21,87.0,60.0
E02000438,22,61.0,47.0
E02000438,23,14.0,14.0
E02000439,0,0.0,17.0
E02000439,5,91.0,66.0
E02000439,18,359.0,483.0
E02000439,19,169.0,205.0
E02000439,20,168.0,171.0
E02000439,21,120.0,181.0
E02000439,22,39.0,128.0
E02000439,23,16.0,53.0
E02000440,0,30.0,20.0
E02000440,1,13.0,13.0
E02000440,5,26.0,0.0
E02000440,18,475.0,692.0
E02000440,19,389.0,535.0
E02000440,20,214.0,331.0
E02000440,21,126.0,212.0
E02000440,22,92.0,150.0
E02000440,23,41.0,54.0
E02000441,0,11.0,0.0
E02000441,18,235.0,243.0
E02000441,19,127.0,177.0
E02000441,20,97.0,154.0
E02000441,21,30.0,112.0
E02000441,22,52.0,33.0
E02000441,23,0.0,12.0
E02000442,0,0.0,41.0
E02000442,2,0.0,14.0
E02000442,3,0.0,13.0
E02000442,5,37.0,32.0
E02000442,18,231.0,412.0
E02000442,19,248.0,294.0
E02000442,20,142.0,159.0
E02000442,21,85.0,106.0
E02000442,22,63.0,55.0
E02000442,23,24.0,25.0
E02000443,0,32.0,32.0
E02000443,1,19.0,19.0
E02000443,2,16.0,16.0
E02000443,4,22.0,0.0
E02000443,18,158.0,330.0
E02000443,19,145.0,185.0
E02000443,20,146.0,214.0
E02000443,21,108.0,103.0
E02000443,22,92.0,117.0
E02000443,23,60.0,73.0
E02000444,0,11.0,27.0
E02000444,1,11.0,10.0
E02000444,3,0.0,24.0
E02000444,5,11.0,10.0
E02000444,18,396.0,610.0
E02000444,19,332.0,422.0
E02000444,20,229.0,289.0
E02000444,21,102.0,157.0
E02000444,22,68.0,82.0
E02000444,23,29.0,90.0
E02000445,0,20.0,10.0
E02000445,1,10.0,0.0
E02000445,2,43.0,0.0
E02000445,3,16.0,0.0
E02000445,5,148.0,42.0
E02000445,18,667.0,709.0
E02000445,19,482.0,499.0
E02000445,20,391.0,510.0
E02000445,21,295.0,277.0
E02000445,22,127.0,84.0
E02000445,23,49.0,65.0
E02000447,3,23.0,0.0
E02000447,4,10.0,0.0
E02000447,5,0.0,26.0
E02000447,18,184.0,314.0
E02000447,19,166.0,196.0
E02000447,20,16.0,157.0
E02000447,21,11.0,130.0
E02000447,22,38.0,77.0
E02000448,18,441.0,410.0
E02000448,19,298.0,241.0
E02000448,20,156.0,130.0
E02000448,21,95.0,53.0
E02000448,22,95.0,71.0
E02000448,23,30.0,18.0
E02000449,0,0.0,11.0
E02000449,1,0.0,11.0
E02000449,5,21.0,0.0
E02000449,18,389.0,423.0
E02000449,19,270.0,384.0
E02000449,20,155.0,299.0
E02000449,21,107.0,112.0
E02000449,22,26.0,47.0
E02000449,23,0.0,10.0
E02000451,5,29.0,78.0
E02000451,18,293.0,266.0
E02000451,19,138.0,195.0
E02000451,20,211.0,136.0
E02000451,21,92.0,87.0
E02000451,22,38.0,50.0
E02000451,23,26.0,26.0
E02000452,0,0.0,30.0
E02000452,3,14.0,0.0
E02000452,5,12.0,0.0
E02000452,18,759.0,459.0
E02000452,19,354.0,355.0
E02000452,20,192.0,216.0
E02000452,21,171.0,119.0
E02000452,22,124.0,114.0
E02000452,23,22.0,22.0
E02000453,0,13.0,41.0
E02000453,1,13.0,13.0
E02000453,2,11.0,11.0
E02000453,3,14.0,14.0
E02000453,4,23.0,23.0
E02000453,5,50.0,34.0
E02000453,18,286.0,339.0
E02000453,19,171.0,183.0
E02000453,20,100.0,138.0
E02000453,21,111.0,75.0
E02000453,22,15.0,56.0
E02000453,23,0.0,94.0
E02000454,18,100.0,224.0
E02000454,19,124.0,200.0
E02000454,20,32.0,49.0
E02000454,21,42.0,68.0
E02000454,22,0.0,14.0
E02000455,0,100.0,39.0
E02000455,1,23.0,33.0
E02000455,2,24.0,25.0
E02000455,3,13.0,0.0
E02000455,4,12.0,35.0
E02000455,5,73.0,205.0
E02000455,18,2796.0,1747.0
E02000455,19,1516.0,970.0
E02000455,20,863.0,491.0
E02000455,21,607.0,309.0
E02000455,22,340.0,157.0
E02000455,23,158.0,90.0
E02000456,5,12.0,0.0
E02000456,18,186.0,97.0
E02000456,19,45.0,56.0
E02000456,20,38.0,26.0
E02000456,21,11.0,13.0
E02000456,23,0.0,31.0
E02000457,0,18.0,13.0
E02000457,18,388.0,340.0
E02000457,19,242.0,208.0
E02000457,20,95.0,74.0
E02000457,21,65.0,15.0
E02000457,22,0.0,15.0
E02000459,0,23.0,13.0
E02000459,3,10.0,0.0
E02000459,4,63.0,0.0
E02000459,5,29.0,53.0
E02000459,18,267.0,454.0
E02000459,19,386.0,284.0
E02000459,20,251.0,202.0
E02000459,21,71.0,102.0
E02000459,22,51.0,110.0
E02000459,23,22.0,35.0
E02000460,5,39.0,16.0
E02000460,18,288.0,245.0
E02000460,19,179.0,274.0
E02000460,20,219.0,276.0
E02000460,21,70.0,124.0
E02000460,22,10.0,27.0
E02000460,23,0.0,28.0
E02000461,0,13.0,14.0
E02000461,2,0.0,21.0
E02000461,3,0.0,12.0
E02000461,4,0.0,16.0
E02000461,5,166.0,78.0
E02000461,18,324.0,466.0
E02000461,19,217.0,213.0
E02000461,20,146.0,179.0
E02000461,21,54.0,113.0
E02000461,22,55.0,80.0
E02000461,23,74.0,110.0
E02000462,0,0.0,13.0
E02000462,3,31.0,0.0
E02000462,4,25.0,0.0
E02000462,5,148.0,11.0
E02000462,18,518.0,633.0
E02000462,19,487.0,399.0
E02000462,20,317.0,205.0
E02000462,21,174.0,109.0
E02000462,22,93.0,93.0
E02000462,23,34.0,95.0
E02000463,5,156.0,15.0
E02000463,18,302.0,382.0
E02000463,19,161.0,263.0
E02000463,20,170.0,249.0
E02000463,21,75.0,119.0
E02000463,22,16.0,61.0
E02000464,0,0.0,28.0
E02000464,5,37.0,10.0
E02000464,18,265.0,158.0
E02000464,19,93.0,161.0
E02000464,20,60.0,116.0
E02000464,21,24.0,57.0
E02000464,22,0.0,27.0
E02000464,23,0.0,92.0
E02000465,0,0.0,39.0
E02000465,3,17.0,0.0
E02000465,4,55.0,16.0
E02000465,5,217.0,48.0
E02000465,18,235.0,463.0
E02000465,19,185.0,379.0
E02000465,20,202.0,276.0
E02000465,21,77.0,134.0
E02000465,22,17.0,59.0
E02000465,23,0.0,36.0
E02000466,0,0.0,48.0
E02000466,5,11.0,18.0
E02000466,18,123.0,229.0
E02000466,19,104.0,124.0
E02000466,20,45.0,68.0
E02000466,21,55.0,38.0
E02000466,22,12.0,33.0
E02000466,23,0.0,20.0
E02000467,0,29.0,19.0
E02000467,1,0.0,17.0
E02000467,3,0.0,10.0
E02000467,4,52.0,22.0
E02000467,5,89.0,0.0
E02000467,18,353.0,594.0
E02000467,19,313.0,373.0
E02000467,20,163.0,308.0
E02000467,21,162.0,210.0
E02000467,22,40.0,132.0
E02000467,23,0.0,50.0
E02000468,0,0.0,13.0
E02000468,5,34.0,0.0
E02000468,18,361.0,381.0
E02000468,19,286.0,353.0
E02000468,20,152.0,164.0
E02000468,21,118.0,98.0
E02000468,22,36.0,34.0
E02000468,23,0.0,13.0
E02000469,5,17.0,17.0
E02000469,18,195.0,347.0
E02000469,19,171.0,198.0
E02000469,20,210.0,133.0
E02000469,21,128.0,149.0
E02000469,22,15.0,61.0
E02000469,23,0.0,31.0
E02000470,0,41.0,13.0
E02000470,5,49.0,210.0
E02000470,18,548.0,425.0
E02000470,19,500.0,389.0
E02000470,20,325.0,249.0
E02000470,21,237.0,154.0
E02000470,22,105.0,48.0
E02000470,23,87.0,45.0
E02000471,5,10.0,0.0
E02000471,18,75.0,142.0
E02000471,19,76.0,111.0
E02000471,20,32.0,176.0
E02000471,21,11.0,46.0
E02000471,22,0.0,21.0
E02000471,23,0.0,28.0
E02000472,0,0.0,20.0
E02000472,3,0.0,17.0
E02000472,4,0.0,41.0
E02000472,5,47.0,58.0
E02000472,18,164.0,279.0
E02000472,19,154.0,236.0
E02000472,20,118.0,139.0
E02000472,21,62.0,116.0
E02000472,22,37.0,73.0
E02000472,23,0.0,25.0
E02000473,4,0.0,10.0
E02000473,5,38.0,97.0
E02000473,18,310.0,349.0
E02000473,19,155.0,246.0
E02000473,20,123.0,199.0
E02000473,21,53.0,77.0
E02000473,22,0.0,26.0
E02000473,23,0.0,66.0
E02000474,5,31.0,0.0
E02000474,18,182.0,427.0
E02000474,19,146.0,230.0
E02000474,20,102.0,189.0
E02000474,21,56.0,73.0
E02000474,22,24.0,39.0
E02000474,23,54.0,23.0
E02000475,0,11.0,11.0
E02000475,5,0.0,71.0
E02000475,18,315.0,346.0
E02000475,19,230.0,227.0
E02000475,20,225.0,167.0
E02000475,21,141.0,86.0
E02000475,22,62.0,49.0
E02000475,23,35.0,24.0
E02000476,0,248.0,111.0
E02000476,1,61.0,44.0
E02000476,2,27.0,38.0
E02000476,3,30.0,33.0
E02000476,4,29.0,87.0
E02000476,5,202.0,453.0
E02000476,18,3314.0,2152.0
E02000476,19,1887.0,1253.0
E02000476,20,1528.0,1029.0
E02000476,21,1112.0,662.0
E02000476,22,804.0,381.0
E02000476,23,527.0,211.0
E02000477,0,0.0,11.0
E02000477,5,16.0,0.0
E02000477,18,174.0,251.0
E02000477,19,154.0,226.0
E02000477,20,65.0,206.0
E02000477,21,50.0,94.0
E02000477,22,16.0,47.0
E02000477,23,0.0,14.0
E02000478,18,97.0,44.0
E02000478,19,11.0,19.0
E02000478,22,0.0,16.0
E02000479,0,17.0,0.0
