K,cluster,day_type,direction,hour_bin,mean_share
11,3,Saturday,boardings,1620,0.0010470375266697573
11,3,Saturday,boardings,1680,0.00492288159871193
11,3,Saturday,boardings,1740,0.013708198380977992
11,3,Sunday,boardings,1080,0.06362482034894958
11,3,Sunday,boardings,1140,0.053259096264573744
11,3,Sunday,boardings,1200,0.039169417064498536
11,3,Sunday,boardings,1260,0.02619955754367204
11,3,Sunday,boardings,1320,0.017043706520998885
11,3,Sunday,boardings,1380,0.009258047479505885
11,3,Sunday,boardings,1440,0.004205431152303645
11,3,Sunday,boardings,1500,0.0011757601045691013
11,3,Sunday,boardings,1560,0.0006492027877552219
11,3,Sunday,boardings,1620,0.001105659416035004
11,3,Sunday,boardings,1680,0.008956606083679292
11,3,Sunday,boardings,1740,0.06096811765048461
11,3,Weekday,alightings,1080,0.1288978083228543
11,3,Weekday,alightings,1140,0.09161758668827374
11,3,Weekday,alightings,1200,0.06035757919864345
11,3,Weekday,alightings,1260,0.044741837973296505
11,3,Weekday,alightings,1320,0.036124466466439346
11,3,Weekday,alightings,1380,0.027122263136168404
11,3,Weekday,alightings,1440,0.01282450224117535
11,3,Weekday,alightings,1500,0.002794882280985886
11,3,Weekday,alightings,1560,0.0007936718849429177
11,3,Weekday,alightings,1620,0.0006046152273864256
11,3,Weekday,alightings,1680,0.0008941525194884739
11,3,Weekday,alightings,1740,0.006398403779276039
11,3,Saturday,alightings,1080,0.08420472588665112
11,3,Saturday,alightings,1140,0.07130692122805067
11,3,Saturday,alightings,1200,0.056633180429537994
11,3,Saturday,alightings,1260,0.04358672137852708
11,3,Saturday,alightings,1320,0.038066044707985656
11,3,Saturday,alightings,1380,0.032831628100159625
11,3,Saturday,alightings,1440,0.008660370320647575
11,3,Saturday,alightings,1500,0.0015770266814318116
11,3,Saturday,alightings,1560,0.0005034443739780116
11,3,Saturday,alightings,1620,0.00041364773141085436
11,3,Saturday,alightings,1680,0.0006632956212475255
11,3,Saturday,alightings,1740,0.0022194900676646857
11,3,Sunday,alightings,1080,0.057410676514222554
11,3,Sunday,alightings,1140,0.04947722171484019
11,3,Sunday,alightings,1200,0.04028839575369334
11,3,Sunday,alightings,1260,0.03162830333031299
11,3,Sunday,alightings,1320,0.02491394933056442
11,3,Sunday,alightings,1380,0.01813295917688799
11,3,Sunday,alightings,1440,0.01282450224117535
11,3,Sunday,alightings,1500,0.002794882280985886
11,3,Sunday,alightings,1560,0.0007936718849429177
11,3,Sunday,alightings,1620,0.0006046152273864256
11,3,Sunday,alightings,1680,0.0008941525194884739
11,3,Sunday,alightings,1740,0.006398403779276039
11,4,Weekday,boardings,1080,0.11890639168633035
11,4,Weekday,boardings,1140,0.0791901486666716
11,4,Weekday,boardings,1200,0.047703295382097076
11,4,Weekday,boardings,1260,0.03342849644350469
11,4,Weekday,boardings,1320,0.025620962532762147
11,4,Weekday,boardings,1380,0.015951116969328015
11,4,Weekday,boardings,1440,0.006493711988449996
11,4,Weekday,boardings,1500,0.0019916259361778136
11,4,Weekday,boardings,1560,0.0010344049678714668
11,4,Weekday,boardings,1620,0.0011825654934354971
11,4,Weekday,boardings,1680,0.0042252460796109335
11,4,Weekday,boardings,1740,0.02234751435191229
11,4,Saturday,boardings,1080,0.12235878862000105
11,4,Saturday,boardings,1140,0.09438556109834532
11,4,Saturday,boardings,1200,0.05700612343520226
11,4,Saturday,boardings,1260,0.04399664754211853
11,4,Saturday,boardings,1320,0.036492112873819774
11,4,Saturday,boardings,1380,0.03244367059160061
11,4,Saturday,boardings,1440,0.003795484353353873
11,4,Saturday,boardings,1500,0.0011572506749847043
11,4,Saturday,boardings,1560,0.0007031415582615573
11,4,Saturday,boardings,1620,0.0012619080455355432
11,4,Saturday,boardings,1680,0.0025576054595213417
11,4,Saturday,boardings,1740,0.005359865578337145
11,4,Sunday,boardings,1080,0.06812376860597284
11,4,Sunday,boardings,1140,0.050702571603118786
11,4,Sunday,boardings,1200,0.03371421844679939
11,4,Sunday,boardings,1260,0.02474343260340373
11,4,Sunday,boardings,1320,0.01629604947974718
11,4,Sunday,boardings,1380,0.009551250114266486
11,4,Sunday,boardings,1440,0.006493711988449996
11,4,Sunday,boardings,1500,0.0019916259361778136
11,4,Sunday,boardings,1560,0.0010344049678714668
11,4,Sunday,boardings,1620,0.0011825654934354971
11,4,Sunday,boardings,1680,0.0042252460796109335
11,4,Sunday,boardings,1740,0.02234751435191229
11,4,Weekday,alightings,1080,0.11555971427431173
11,4,Weekday,alightings,1140,0.08604894434503843
11,4,Weekday,alightings,1200,0.056069030006165255
11,4,Weekday,alightings,1260,0.041979520662222984
11,4,Weekday,alightings,1320,0.03467088135136159
11,4,Weekday,alightings,1380,0.02597510336311435
11,4,Weekday,alightings,1440,0.013025594090824415
11,4,Weekday,alightings,1500,0.0033907543235999786
11,4,Weekday,alightings,1560,0.001416376787104176
11,4,Weekday,alightings,1620,0.0014460634515192042
11,4,Weekday,alightings,1680,0.001404943509853553
11,4,Weekday,alightings,1740,0.006992627937185403
11,4,Saturday,alightings,1080,0.0946918014644312
11,4,Saturday,alightings,1140,0.07839835573163687
11,4,Saturday,alightings,1200,0.05686724867597026
11,4,Saturday,alightings,1260,0.044108775536851205
11,4,Saturday,alightings,1320,0.042106734257278663
11,4,Saturday,alightings,1380,0.03688458510696284
11,4,Saturday,alightings,1440,0.008786214160347102
11,4,Saturday,alightings,1500,0.002194396430455096
11,4,Saturday,alightings,1560,0.0006450372509842143
11,4,Saturday,alightings,1620,0.001077495775424395
11,4,Saturday,alightings,1680,0.001125923400635487
11,4,Saturday,alightings,1740,0.003169523339721348
11,4,Sunday,alightings,1080,0.06038279703680791
11,4,Sunday,alightings,1140,0.04883002270441846
11,4,Sunday,alightings,1200,0.03547031648978195
11,4,Sunday,alightings,1260,0.029049961504043587
11,4,Sunday,alightings,1320,0.023811718912372458
11,4,Sunday,alightings,1380,0.01674317801948913
11,4,Sunday,alightings,1440,0.013025594090824415
11,4,Sunday,alightings,1500,0.0033907543235999786
11,4,Sunday,alightings,1560,0.001416376787104176
11,4,Sunday,alightings,1620,0.0014460634515192042
11,4,Sunday,alightings,1680,0.001404943509853553
11,4,Sunday,alightings,1740,0.006992627937185403
11,5,Weekday,boardings,1080,0.11587342662294782
11,5,Weekday,boardings,1140,0.0869306376910439
11,5,Weekday,boardings,1200,0.08801066734128993
11,5,Weekday,boardings,1260,0.033840084127534344
11,5,Weekday,boardings,1320,0.0222701490930686
11,5,Weekday,boardings,1380,0.010996082962258019
11,5,Weekday,boardings,1440,0.0033253928256468277
11,5,Weekday,boardings,1500,0.0009952109217236309
11,5,Weekday,boardings,1560,0.0007466909509957254
11,5,Weekday,boardings,1620,0.0012023008705471414
11,5,Weekday,boardings,1680,0.0034885688804395408
11,5,Weekday,boardings,1740,0.021042382221971682
11,5,Saturday,boardings,1080,0.08714451515017671
11,5,Saturday,boardings,1140,0.07818128069921934
11,5,Saturday,boardings,1200,0.09673866940240136
11,5,Saturday,boardings,1260,0.036638900621548655
11,5,Saturday,boardings,1320,0.02402730020847485
11,5,Saturday,boardings,1380,0.014778607668474917
11,5,Saturday,boardings,1440,0.0021264508753714223
11,5,Saturday,boardings,1500,0.0007866809422660734
11,5,Saturday,boardings,1560,0.0007098428401569434
11,5,Saturday,boardings,1620,0.001175294011675668
11,5,Saturday,boardings,1680,0.002408520312231788
11,5,Saturday,boardings,1740,0.0051703806083533725
11,5,Sunday,boardings,1080,0.05281923722788943
11,5,Sunday,boardings,1140,0.05857117189888543
11,5,Sunday,boardings,1200,0.07507710315099202
11,5,Sunday,boardings,1260,0.0249123590421904
11,5,Sunday,boardings,1320,0.012727384751913635
11,5,Sunday,boardings,1380,0.006484159406986267
11,5,Sunday,boardings,1440,0.0033253928256468277
11,5,Sunday,boardings,1500,0.0009952109217236309
11,5,Sunday,boardings,1560,0.0007466909509957254
11,5,Sunday,boardings,1620,0.0012023008705471414
11,5,Sunday,boardings,1680,0.0034885688804395408
11,5,Sunday,boardings,1740,0.021042382221971682
11,5,Weekday,alightings,1080,0.11896777368723892
11,5,Weekday,alightings,1140,0.10196202950697657
11,5,Weekday,alightings,1200,0.05766537433486711
11,5,Weekday,alightings,1260,0.03925290300339413
11,5,Weekday,alightings,1320,0.03134156692875632
11,5,Weekday,alightings,1380,0.02269544096858309
11,5,Weekday,alightings,1440,0.009187995850420261
11,5,Weekday,alightings,1500,0.0023288382274462426
11,5,Weekday,alightings,1560,0.0012703215806743923
11,5,Weekday,alightings,1620,0.0008962826215047545
11,5,Weekday,alightings,1680,0.0017022398069140663
11,5,Weekday,alightings,1740,0.008285100312419023
11,5,Saturday,alightings,1080,0.09643069292153049
11,5,Saturday,alightings,1140,0.09070074872481665
11,5,Saturday,alightings,1200,0.05785643805471464
11,5,Saturday,alightings,1260,0.03698745377470863
11,5,Saturday,alightings,1320,0.030653077890089527
11,5,Saturday,alightings,1380,0.02700954548212068
11,5,Saturday,alightings,1440,0.006467466654462446
11,5,Saturday,alightings,1500,0.001188942203471245
11,5,Saturday,alightings,1560,0.0008466739527070845
11,5,Saturday,alightings,1620,0.0006141270201590552
11,5,Saturday,alightings,1680,0.001187599275466304
11,5,Saturday,alightings,1740,0.003214666000204483
11,5,Sunday,alightings,1080,0.06267838352585103
11,5,Sunday,alightings,1140,0.06539384405255018
11,5,Sunday,alightings,1200,0.0383057902304511
11,5,Sunday,alightings,1260,0.027593920160996245
11,5,Sunday,alightings,1320,0.019782656882443617
11,5,Sunday,alightings,1380,0.013861327964682913
11,5,Sunday,alightings,1440,0.009187995850420261
11,5,Sunday,alightings,1500,0.0023288382274462426
11,5,Sunday,alightings,1560,0.0012703215806743923
11,5,Sunday,alightings,1620,0.0008962826215047545
11,5,Sunday,alightings,1680,0.0017022398069140663
11,5,Sunday,alightings,1740,0.008285100312419023
11,6,Weekday,boardings,1080,0.09489008111894594
11,6,Weekday,boardings,1140,0.06769778822529404
11,6,Weekday,boardings,1200,0.04236158423436854
11,6,Weekday,boardings,1260,0.027842114125043886
11,6,Weekday,boardings,1320,0.020375015690715318
11,6,Weekday,boardings,1380,0.012099300906995967
11,6,Weekday,boardings,1440,0.006092459171340352
11,6,Weekday,boardings,1500,0.003213692677054223
11,6,Weekday,boardings,1560,0.003905514706976747
11,6,Weekday,boardings,1620,0.008745069146573942
11,6,Weekday,boardings,1680,0.019790178840085798
11,6,Weekday,boardings,1740,0.05778305240575145
11,6,Saturday,boardings,1080,0.08674124281988285
11,6,Saturday,boardings,1140,0.06825999610168926
11,6,Saturday,boardings,1200,0.04979511977121666
11,6,Saturday,boardings,1260,0.03438937490940027
11,6,Saturday,boardings,1320,0.02474642176234173
11,6,Saturday,boardings,1380,0.017019501720390174
11,6,Saturday,boardings,1440,0.005174655643786182
11,6,Saturday,boardings,1500,0.0027209332607743943
11,6,Saturday,boardings,1560,0.00394584712797244
11,6,Saturday,boardings,1620,0.0101698109914443
11,6,Saturday,boardings,1680,0.017994107528933028
11,6,Saturday,boardings,1740,0.02423842907511434
11,6,Sunday,boardings,1080,0.05605225688921255
11,6,Sunday,boardings,1140,0.0478658998618059
11,6,Sunday,boardings,1200,0.03581882366243049
11,6,Sunday,boardings,1260,0.023662247426506057
11,6,Sunday,boardings,1320,0.017341476036502587
11,6,Sunday,boardings,1380,0.009738037213668078
11,6,Sunday,boardings,1440,0.006092459171340352
11,6,Sunday,boardings,1500,0.003213692677054223
11,6,Sunday,boardings,1560,0.003905514706976747
11,6,Sunday,boardings,1620,0.008745069146573942
11,6,Sunday,boardings,1680,0.019790178840085798
11,6,Sunday,boardings,1740,0.05778305240575145
11,6,Weekday,alightings,1080,0.11107489769198467
11,6,Weekday,alightings,1140,0.08054796579995352
11,6,Weekday,alightings,1200,0.05682369017587582
11,6,Weekday,alightings,1260,0.04157913707764932
11,6,Weekday,alightings,1320,0.03500640804042892
11,6,Weekday,alightings,1380,0.02691650452409809
11,6,Weekday,alightings,1440,0.014154295983489997
11,6,Weekday,alightings,1500,0.006118171498968327
11,6,Weekday,alightings,1560,0.003531412609890965
11,6,Weekday,alightings,1620,0.0038117940935761736
11,6,Weekday,alightings,1680,0.003910922259688787
11,6,Weekday,alightings,1740,0.009111428535664039
11,6,Saturday,alightings,1080,0.0818889143289383
11,6,Saturday,alightings,1140,0.0673804443501267
11,6,Saturday,alightings,1200,0.05392558482182123
11,6,Saturday,alightings,1260,0.043469291076085166
11,6,Saturday,alightings,1320,0.03778033097859199
11,6,Saturday,alightings,1380,0.03038339052121772
11,6,Saturday,alightings,1440,0.012621750332626884
11,6,Saturday,alightings,1500,0.004105009676079537
11,6,Saturday,alightings,1560,0.0026600901959408646
11,6,Saturday,alightings,1620,0.00317220300875283
11,6,Saturday,alightings,1680,0.0033421329918786945
11,6,Saturday,alightings,1740,0.0058673979004344136
11,6,Sunday,alightings,1080,0.05374386535270624
11,6,Sunday,alightings,1140,0.047022403970735586
11,6,Sunday,alightings,1200,0.04109204149486677
11,6,Sunday,alightings,1260,0.0317871890416423
11,6,Sunday,alightings,1320,0.02596552425361718
11,6,Sunday,alightings,1380,0.020567782431390718
11,6,Sunday,alightings,1440,0.014154295983489997
11,6,Sunday,alightings,1500,0.006118171498968327
11,6,Sunday,alightings,1560,0.003531412609890965
11,6,Sunday,alightings,1620,0.0038117940935761736
11,6,Sunday,alightings,1680,0.003910922259688787
11,6,Sunday,alightings,1740,0.009111428535664039
11,7,Weekday,boardings,1080,0.15722356265316179
11,7,Weekday,boardings,1140,0.09677441305031925
11,7,Weekday,boardings,1200,0.06264681191052764
11,7,Weekday,boardings,1260,0.0421394405225378
11,7,Weekday,boardings,1320,0.029757367539820834
11,7,Weekday,boardings,1380,0.018038724181420218
11,7,Weekday,boardings,1440,0.00690456954118487
11,7,Weekday,boardings,1500,0.0021964043499518296
11,7,Weekday,boardings,1560,0.0015962917120890322
11,7,Weekday,boardings,1620,0.0021320825702983628
11,7,Weekday,boardings,1680,0.0031593970555291594
11,7,Weekday,boardings,1740,0.017768245526176268
11,7,Saturday,boardings,1080,0.09512161161062853
11,7,Saturday,boardings,1140,0.07606665817972479
11,7,Saturday,boardings,1200,0.04993000761914547
11,7,Saturday,boardings,1260,0.033107688981135
11,7,Saturday,boardings,1320,0.02876902348795869
11,7,Saturday,boardings,1380,0.021350187032298577
11,7,Saturday,boardings,1440,0.0048847665844568835
11,7,Saturday,boardings,1500,0.0014753384620309095
11,7,Saturday,boardings,1560,0.001562924079723514
11,7,Saturday,boardings,1620,0.0021665828623515238
11,7,Saturday,boardings,1680,0.0031446240392217655
11,7,Saturday,boardings,1740,0.007367235982948802
11,7,Sunday,boardings,1080,0.060840122214847935
11,7,Sunday,boardings,1140,0.04948312214347305
11,7,Sunday,boardings,1200,0.039296466513353966
11,7,Sunday,boardings,1260,0.022656003074166726
11,7,Sunday,boardings,1320,0.01740414626944077
11,7,Sunday,boardings,1380,0.01127918949484656
11,7,Sunday,boardings,1440,0.00690456954118487
11,7,Sunday,boardings,1500,0.0021964043499518296
11,7,Sunday,boardings,1560,0.0015962917120890322
11,7,Sunday,boardings,1620,0.0021320825702983628
11,7,Sunday,boardings,1680,0.0031593970555291594
11,7,Sunday,boardings,1740,0.017768245526176268
11,7,Weekday,alightings,1080,0.12107787904261863
11,7,Weekday,alightings,1140,0.08623546653539109
11,7,Weekday,alightings,1200,0.0543446958848349
11,7,Weekday,alightings,1260,0.0416154033764995
11,7,Weekday,alightings,1320,0.03395552073557694
11,7,Weekday,alightings,1380,0.02405832938091911
11,7,Weekday,alightings,1440,0.010895162282005552
11,7,Weekday,alightings,1500,0.003517619340951978
11,7,Weekday,alightings,1560,0.002298107675771641
11,7,Weekday,alightings,1620,0.0020684196632938016
11,7,Weekday,alightings,1680,0.0038120598159144194
11,7,Weekday,alightings,1740,0.022651589517125335
11,7,Saturday,alightings,1080,0.08934236809882931
11,7,Saturday,alightings,1140,0.0673835322248898
11,7,Saturday,alightings,1200,0.0502686348061221
11,7,Saturday,alightings,1260,0.042572183937034366
11,7,Saturday,alightings,1320,0.034014546792426346
11,7,Saturday,alightings,1380,0.028120736871203037
11,7,Saturday,alightings,1440,0.008955705197198256
11,7,Saturday,alightings,1500,0.0028168463960913763
11,7,Saturday,alightings,1560,0.0018706728723269209
11,7,Saturday,alightings,1620,0.0012155506109827743
11,7,Saturday,alightings,1680,0.003321086566986065
11,7,Saturday,alightings,1740,0.004393584469177195
11,7,Sunday,alightings,1080,0.058624318076229844
11,7,Sunday,alightings,1140,0.04999649535006113
11,7,Sunday,alightings,1200,0.038070592841798166
11,7,Sunday,alightings,1260,0.03020116607544732
11,7,Sunday,alightings,1320,0.02222450856053211
11,7,Sunday,alightings,1380,0.014834258706698224
11,7,Sunday,alightings,1440,0.010895162282005552
11,7,Sunday,alightings,1500,0.003517619340951978
11,7,Sunday,alightings,1560,0.002298107675771641
11,7,Sunday,alightings,1620,0.0020684196632938016
11,7,Sunday,alightings,1680,0.0038120598159144194
11,7,Sunday,alightings,1740,0.022651589517125335
11,8,Weekday,boardings,1080,0.09278328551322657
11,8,Weekday,boardings,1140,0.0654143601196685
11,8,Weekday,boardings,1200,0.04779561861964994
11,8,Weekday,boardings,1260,0.03877657028615816
11,8,Weekday,boardings,1320,0.03872990419187238
11,8,Weekday,boardings,1380,0.029452776936049863
11,8,Weekday,boardings,1440,0.012517684901323035
11,8,Weekday,boardings,1500,0.007268875257526691
11,8,Weekday,boardings,1560,0.00556019591625678
11,8,Weekday,boardings,1620,0.006539931850449547
11,8,Weekday,boardings,1680,0.011437113237221477
11,8,Weekday,boardings,1740,0.028067204989030328
11,8,Saturday,boardings,1080,0.07475039121467258
11,8,Saturday,boardings,1140,0.06093903575393513
11,8,Saturday,boardings,1200,0.045800318225651136
11,8,Saturday,boardings,1260,0.035712514425328856
11,8,Saturday,boardings,1320,0.0366595284289212
11,8,Saturday,boardings,1380,0.030801965386856457
11,8,Saturday,boardings,1440,0.012400835498209124
11,8,Saturday,boardings,1500,0.005635235832266983
11,8,Saturday,boardings,1560,0.0045445525038611745
11,8,Saturday,boardings,1620,0.00534623582621328
11,8,Saturday,boardings,1680,0.009271134433521011
11,8,Saturday,boardings,1740,0.015740324482727497
11,8,Sunday,boardings,1080,0.05129692538093653
11,8,Sunday,boardings,1140,0.0466017131126465
11,8,Sunday,boardings,1200,0.033551939637214756
11,8,Sunday,boardings,1260,0.026266009498274356
11,8,Sunday,boardings,1320,0.02690639650367135
11,8,Sunday,boardings,1380,0.022040415884851016
11,8,Sunday,boardings,1440,0.012517684901323035
11,8,Sunday,boardings,1500,0.007268875257526691
11,8,Sunday,boardings,1560,0.00556019591625678
11,8,Sunday,boardings,1620,0.006539931850449547
11,8,Sunday,boardings,1680,0.011437113237221477
11,8,Sunday,boardings,1740,0.028067204989030328
11,8,Weekday,alightings,1080,0.08733816184188259
11,8,Weekday,alightings,1140,0.060129367887660747
11,8,Weekday,alightings,1200,0.04195451235176819
11,8,Weekday,alightings,1260,0.03425445893506753
11,8,Weekday,alightings,1320,0.027825755981305423
11,8,Weekday,alightings,1380,0.01906837852652953
11,8,Weekday,alightings,1440,0.010223721298757997
11,8,Weekday,alightings,1500,0.006860342523464807
11,8,Weekday,alightings,1560,0.005599057260080409
11,8,Weekday,alightings,1620,0.008227522866812498
11,8,Weekday,alightings,1680,0.01553254062954054
11,8,Weekday,alightings,1740,0.056351463452443185
11,8,Saturday,alightings,1080,0.07443661689691754
11,8,Saturday,alightings,1140,0.057671289117932456
11,8,Saturday,alightings,1200,0.04360533853026347
11,8,Saturday,alightings,1260,0.03510454490244148
11,8,Saturday,alightings,1320,0.027951154900688727
11,8,Saturday,alightings,1380,0.022464630793552938
11,8,Saturday,alightings,1440,0.01114931842144836
11,8,Saturday,alightings,1500,0.006073527335869145
11,8,Saturday,alightings,1560,0.005233558102644033
11,8,Saturday,alightings,1620,0.007998246133481044
11,8,Saturday,alightings,1680,0.01579346846208393
11,8,Saturday,alightings,1740,0.031151572516268187
11,8,Sunday,alightings,1080,0.048001536163690746
11,8,Sunday,alightings,1140,0.04005753130079444
11,8,Sunday,alightings,1200,0.03238260247163916
11,8,Sunday,alightings,1260,0.02697394173883775
11,8,Sunday,alightings,1320,0.021879658971298708
11,8,Sunday,alightings,1380,0.01591153165373503
11,8,Sunday,alightings,1440,0.010223721298757997
11,8,Sunday,alightings,1500,0.006860342523464807
11,8,Sunday,alightings,1560,0.005599057260080409
11,8,Sunday,alightings,1620,0.008227522866812498
11,8,Sunday,alightings,1680,0.01553254062954054
11,8,Sunday,alightings,1740,0.056351463452443185
11,9,Weekday,boardings,1080,0.13413190700898878
11,9,Weekday,boardings,1140,0.09033563969818603
11,9,Weekday,boardings,1200,0.055072427837603855
11,9,Weekday,boardings,1260,0.03420758572938777
11,9,Weekday,boardings,1320,0.023505421688903527
11,9,Weekday,boardings,1380,0.013282938026021521
11,9,Weekday,boardings,1440,0.004374624618110891
11,9,Weekday,boardings,1500,0.0005487912423771384
11,9,Weekday,boardings,1560,0.00025647787725830123
11,9,Weekday,boardings,1620,0.0002973930638455943
11,9,Weekday,boardings,1680,0.0007553063203234552
11,9,Weekday,boardings,1740,0.03413804140111888
11,9,Saturday,boardings,1080,0.11520075623267194
11,9,Saturday,boardings,1140,0.09023834162867274
11,9,Saturday,boardings,1200,0.05677034030827621
11,9,Saturday,boardings,1260,0.03748663622133022
11,9,Saturday,boardings,1320,0.029533622325399963
11,9,Saturday,boardings,1380,0.020884697344128067
11,9,Saturday,boardings,1440,0.00270721777642317
11,9,Saturday,boardings,1500,0.000336676559013303
11,9,Saturday,boardings,1560,0.00019364885517099471
11,9,Saturday,boardings,1620,0.0002684037089936081
11,9,Saturday,boardings,1680,0.00051392346573405
11,9,Saturday,boardings,1740,0.00198591061057094
11,9,Sunday,boardings,1080,0.06510880623618016
11,9,Sunday,boardings,1140,0.05456209523207115
11,9,Sunday,boardings,1200,0.03967850204498231
11,9,Sunday,boardings,1260,0.026168356725808133
11,9,Sunday,boardings,1320,0.017872119065624824
11,9,Sunday,boardings,1380,0.009212756623788187
11,9,Sunday,boardings,1440,0.004374624618110891
11,9,Sunday,boardings,1500,0.0005487912423771384
11,9,Sunday,boardings,1560,0.00025647787725830123
11,9,Sunday,boardings,1620,0.0002973930638455943
11,9,Sunday,boardings,1680,0.0007553063203234552
11,9,Sunday,boardings,1740,0.03413804140111888
11,9,Weekday,alightings,1080,0.13597627373488014
11,9,Weekday,alightings,1140,0.0951686487410495
11,9,Weekday,alightings,1200,0.05959100168175614
11,9,Weekday,alightings,1260,0.04354041073804437
11,9,Weekday,alightings,1320,0.03516588802073414
11,9,Weekday,alightings,1380,0.024880783183505693
11,9,Weekday,alightings,1440,0.010559037858733342
11,9,Weekday,alightings,1500,0.0010838387625397385
11,9,Weekday,alightings,1560,0.00019858301670607942
11,9,Weekday,alightings,1620,0.0001874907926752746
11,9,Weekday,alightings,1680,0.0003735382160258886
11,9,Weekday,alightings,1740,0.005566545219778001
11,9,Saturday,alightings,1080,0.09638063918727693
11,9,Saturday,alightings,1140,0.07919031178380577
11,9,Saturday,alightings,1200,0.05814630758021399
11,9,Saturday,alightings,1260,0.044703429829626315
11,9,Saturday,alightings,1320,0.038246515756625826
11,9,Saturday,alightings,1380,0.03212175304727216
11,9,Saturday,alightings,1440,0.006188366879298657
11,9,Saturday,alightings,1500,0.0005586905425229964
11,9,Saturday,alightings,1560,0.00013977749797994482
11,9,Saturday,alightings,1620,0.0001421504666328553
11,9,Saturday,alightings,1680,0.0002909137269646086
11,9,Saturday,alightings,1740,0.000738215330690667
11,9,Sunday,alightings,1080,0.058643553233639026
11,9,Sunday,alightings,1140,0.04891003735089399
11,9,Sunday,alightings,1200,0.037585425181957996
11,9,Sunday,alightings,1260,0.02957658874154073
11,9,Sunday,alightings,1320,0.02243904587635469
11,9,Sunday,alightings,1380,0.015737204153816225
11,9,Sunday,alightings,1440,0.010559037858733342
11,9,Sunday,alightings,1500,0.0010838387625397385
11,9,Sunday,alightings,1560,0.00019858301670607942
11,9,Sunday,alightings,1620,0.0001874907926752746
11,9,Sunday,alightings,1680,0.0003735382160258886
11,9,Sunday,alightings,1740,0.005566545219778001
11,10,Weekday,boardings,1080,0.11862977785955309
11,10,Weekday,boardings,1140,0.08226487127478795
11,10,Weekday,boardings,1200,0.048334329612966076
11,10,Weekday,boardings,1260,0.03298394054842451
11,10,Weekday,boardings,1320,0.02195218521572538
11,10,Weekday,boardings,1380,0.014614350251918345
11,10,Weekday,boardings,1440,0.005418434735276219
11,10,Weekday,boardings,1500,0.002239074777628126
11,10,Weekday,boardings,1560,0.001266538339728338
11,10,Weekday,boardings,1620,0.002892751133816513
11,10,Weekday,boardings,1680,0.010409298073872782
11,10,Weekday,boardings,1740,0.047009457593743864
11,10,Saturday,boardings,1080,0.10210891461380293
11,10,Saturday,boardings,1140,0.07929265189424246
11,10,Saturday,boardings,1200,0.050306051758947215
11,10,Saturday,boardings,1260,0.0344326903548378
11,10,Saturday,boardings,1320,0.02887897652998731
11,10,Saturday,boardings,1380,0.017599846482074896
11,10,Saturday,boardings,1440,0.004226326527161761
11,10,Saturday,boardings,1500,0.0016178056154938873
11,10,Saturday,boardings,1560,0.0010997091275133277
11,10,Saturday,boardings,1620,0.003035833971249917
11,10,Saturday,boardings,1680,0.007911633030556838
11,10,Saturday,boardings,1740,0.011590420300498476
11,10,Sunday,boardings,1080,0.05710560887013077
11,10,Sunday,boardings,1140,0.05482426429796942
11,10,Sunday,boardings,1200,0.03727113222682881
11,10,Sunday,boardings,1260,0.02495407298139512
11,10,Sunday,boardings,1320,0.01706247534154326
11,10,Sunday,boardings,1380,0.009431022004258778
11,10,Sunday,boardings,1440,0.005418434735276219
11,10,Sunday,boardings,1500,0.002239074777628126
11,10,Sunday,boardings,1560,0.001266538339728338
11,10,Sunday,boardings,1620,0.002892751133816513
11,10,Sunday,boardings,1680,0.010409298073872782
11,10,Sunday,boardings,1740,0.047009457593743864
11,10,Weekday,alightings,1080,0.13333318490224041
11,10,Weekday,alightings,1140,0.09169241686267639
11,10,Weekday,alightings,1200,0.057453582078806416
11,10,Weekday,alightings,1260,0.04404295267183037
11,10,Weekday,alightings,1320,0.03452902010682374
11,10,Weekday,alightings,1380,0.026052671301557664
11,10,Weekday,alightings,1440,0.012762352323967737
11,10,Weekday,alightings,1500,0.003910883933350552
11,10,Weekday,alightings,1560,0.0015056325466234503
11,10,Weekday,alightings,1620,0.001143843753967889
11,10,Weekday,alightings,1680,0.001632797974666902
11,10,Weekday,alightings,1740,0.006885718724043319
11,10,Saturday,alightings,1080,0.09002254312529474
11,10,Saturday,alightings,1140,0.07034565479655766
11,10,Saturday,alightings,1200,0.05395063982074506
11,10,Saturday,alightings,1260,0.04227349569459703
11,10,Saturday,alightings,1320,0.037232509117086456
11,10,Saturday,alightings,1380,0.03045359572049814
11,10,Saturday,alightings,1440,0.007974018290510388
11,10,Saturday,alightings,1500,0.0035899472792549625
11,10,Saturday,alightings,1560,0.0012129596637122876
11,10,Saturday,alightings,1620,0.000635950033332337
11,10,Saturday,alightings,1680,0.0012566563985075602
11,10,Saturday,alightings,1740,0.0021668773000843382
11,10,Sunday,alightings,1080,0.058624101459608204
11,10,Sunday,alightings,1140,0.05017492974525125
11,10,Sunday,alightings,1200,0.03653998028895098
11,10,Sunday,alightings,1260,0.02973893739431951
11,10,Sunday,alightings,1320,0.023727914992403416
11,10,Sunday,alightings,1380,0.017293002442110985
11,10,Sunday,alightings,1440,0.012762352323967737
11,10,Sunday,alightings,1500,0.003910883933350552
11,10,Sunday,alightings,1560,0.0015056325466234503
11,10,Sunday,alightings,1620,0.001143843753967889
11,10,Sunday,alightings,1680,0.001632797974666902
