lsoa,tot_boardings,tot_alightings,total_activity
E01000741,390.08245000000005,323.92747,714.0099200000001
E01000742,16.86927,51.06036,67.92963
E01000743,459.248,869.05245,1328.30045
E01000744,165.96108999999998,318.81612,484.77720999999997
E01000745,314.47157,628.6812299999999,943.1527999999998
E01000747,38.909980000000004,52.26171,91.17169000000001
E01000749,9.41845,44.298939999999995,53.717389999999995
E01000751,254.28569000000002,398.77727999999996,653.06297
E01000752,78.85311999999999,124.288,203.14112
E01000753,48.37925,78.38785,126.7671
E01000754,335.06084000000004,213.36116,548.422
E01000755,74.01963,141.65122,215.67085
E01000756,530.1615200000001,392.01804,922.17956
E01000757,30.16272,41.08079000000001,71.24351000000001
E01000760,104.06698999999999,164.67046,268.73744999999997
E01000761,29.471490000000003,75.24831000000002,104.71980000000002
E01000762,61.685950000000005,101.82472999999999,163.51067999999998
E01000763,53.58670999999999,111.77741000000002,165.36412
E01000765,460.3159700000001,323.50728,783.8232500000001
E01000766,28.517160000000004,60.23643,88.75359
E01000767,259.98866,228.73792,488.72658
E01000769,106.77016,73.60986,180.38002
E01000770,146.38067000000004,141.06407000000002,287.44474
E01000771,138.84294999999997,215.42326999999997,354.26622
E01000772,22.832819999999998,31.1641,53.99692
