lsoa,direction,TV_alpha0_alpha5
E01001079,boardings,0.004409142893078206
E01001080,boardings,0.0031985239638232708
E01001081,boardings,0.011541983739607187
E01001083,boardings,0.007502679068830275
E01001084,boardings,0.0006958502633751414
E01001085,boardings,0.0003669043607261685
E01001087,boardings,0.00047282822050433463
E01001089,boardings,0.0005156207185740328
E01001091,boardings,0.002636020471812019
E01001092,boardings,0.0015822328993845246
E01001093,boardings,0.0017791505221460527
E01001094,boardings,0.007536367600620896
E01001095,boardings,0.0007297700283553761
E01001097,boardings,0.00014052468264344784
E01001099,boardings,0.01362327894094105
E01001102,boardings,0.0041994505014967725
E01001103,boardings,0.025681730943261996
E01001104,boardings,0.02061018634109827
E01001105,boardings,0.016340360501625996
E01001106,boardings,0.009184570418014687
E01001107,boardings,0.032392248819407915
E01001108,boardings,0.03697564948126879
E01001109,boardings,0.003083819731284321
E01001110,boardings,0.0012563679718525286
E01001111,boardings,0.0010900958083108264
E01001112,boardings,0.0005982663085519896
E01001114,boardings,0.0016704463129431637
E01001115,boardings,0.0171433372594944
E01001116,boardings,0.0025465927111287283
E01001118,boardings,0.0003633981431060447
E01001119,boardings,0.02303343909885681
E01001120,boardings,0.01843304850298887
E01001121,boardings,0.02863597547305615
E01001122,boardings,0.00978679255173841
E01001123,boardings,0.05052709982973254
E01001124,boardings,0.045013439909326665
E01001125,boardings,0.0007389741467207731
E01001127,boardings,0.004540663188472235
E01001129,boardings,0.030892858649308946
E01001130,boardings,0.01008344428624957
E01001132,boardings,0.0186118037782883
E01001133,boardings,0.003928633107101974
E01001134,boardings,0.009178669312509498
E01001135,boardings,0.0012247808971091886
E01001136,boardings,0.0001715115176734724
E01001137,boardings,0.0015237993677349872
E01001138,boardings,0.01642105859808573
E01001139,boardings,0.0023582223649385708
E01001140,boardings,0.019989931189839306
E01001142,boardings,0.001932994685552582
E01001143,boardings,0.006603833710236243
E01001144,boardings,0.021107047092947515
E01001145,boardings,0.000214911101243101
E01001147,boardings,0.0031915911237553212
E01001148,boardings,0.009342220892553769
E01001149,boardings,0.012497122524349626
E01001150,boardings,0.008267153561518626
E01001151,boardings,0.005046284864477179
E01001152,boardings,0.001103379453497759
E01001154,boardings,0.004055004796418663
E01001155,boardings,0.00012655133515692871
E01001156,boardings,0.00084814246560803
E01001157,boardings,0.001133482968191333
E01001158,boardings,0.005568656563152114
E01001159,boardings,0.001990746609913656
E01001162,boardings,0.026759005683000065
E01001163,boardings,0.010735423735474058
E01001164,boardings,0.000138964510994825
E01001165,boardings,0.0012744943930622804
E01001166,boardings,0.0023464505516648717
E01001167,boardings,0.0007265504378964921
E01001168,boardings,0.002095187588255275
E01001169,boardings,0.013879868603968715
E01001170,boardings,0.0002075666910179493
E01001171,boardings,0.0036042138952887123
E01001172,boardings,0.0007991396619843686
E01001173,boardings,0.006093288999197872
E01001175,boardings,0.006780768272769761
E01001176,boardings,0.0030090696237768787
E01001177,boardings,0.0028760035877649364
E01001178,boardings,0.00029032780017086517
E01001180,boardings,0.0014636526246531065
E01001181,boardings,0.0016475126600674248
E01001182,boardings,0.0011023143326168282
E01001183,boardings,0.00010606891675489527
E01001185,boardings,0.0027197000786556543
E01001186,boardings,0.0009399647276459193
E01001187,boardings,0.011533752453775173
E01001191,boardings,0.06684054034013631
E01001192,boardings,0.001541333415110299
E01001193,boardings,0.009531580838300146
E01001195,boardings,0.013894362489775679
E01001196,boardings,0.038873468362129716
E01001197,boardings,0.0061844878294553905
E01001199,boardings,0.0019303313256164563
E01001202,boardings,0.000933890330775847
E01001204,boardings,0.018920904834174985
E01001205,boardings,0.009734039446609668
E01001206,boardings,0.01199674781700822
E01001207,boardings,0.0025266635125007577
E01001208,boardings,0.0008138945291503927
E01001209,boardings,0.002348984157635261
E01001210,boardings,0.0023178324619066975
E01001211,boardings,0.009174380384885258
E01001212,boardings,0.0028653885260360467
E01001214,boardings,0.003208508708880968
E01001215,boardings,0.0003322085459609947
E01001216,boardings,0.0038347175288961045
E01001218,boardings,0.002604121994423798
E01001219,boardings,0.014573939098623557
E01001220,boardings,0.008566111659994442
E01001225,boardings,1.996456959888794e-05
E01001226,boardings,0.002914187404992645
E01001228,boardings,0.0019054179529725968
E01001229,boardings,0.010228209059743937
E01001230,boardings,0.005837451105500827
E01001233,boardings,0.0006081568177323319
E01001235,boardings,0.0015832459408327369
E01001237,boardings,0.039613732134129984
E01001239,boardings,0.021693103853164475
E01001240,boardings,0.0049920009987933
E01001241,boardings,0.0031615241028046994
E01001243,boardings,0.0005660900781900575
E01001244,boardings,0.00019524265941833416
E01001245,boardings,0.0008209264937921166
E01001246,boardings,0.0012338964746246457
E01001247,boardings,0.00013263364240412968
E01001248,boardings,0.0019016543693614316
E01001249,boardings,9.695612539272901e-05
E01001250,boardings,0.0008550678265674752
E01001251,boardings,0.0006716536164811948
E01001252,boardings,0.00010364228630267204
E01001253,boardings,0.005170800554289341
E01001254,boardings,0.008705311420205614
E01001257,boardings,0.0014451927654907982
E01001258,boardings,0.000988359545835346
E01001259,boardings,0.0019048694841759565
E01001260,boardings,0.005292444493951573
E01001261,boardings,5.4495757982822124e-05
E01001262,boardings,0.0264873369973855
E01001263,boardings,0.009868869427690954
E01001264,boardings,0.013082237312224621
E01001266,boardings,0.00701912760466242
E01001267,boardings,0.0016082877633116755
E01001268,boardings,0.010860851290141454
E01001269,boardings,0.0033571373552156673
E01001271,boardings,0.0016861641359081896
E01001272,boardings,0.00032767371351580726
E01001275,boardings,0.0038627163209061697
E01001276,boardings,0.004747653902253904
E01001277,boardings,0.0014402395163351095
E01001278,boardings,0.00010401687935158283
E01001280,boardings,0.01719981414275723
E01001281,boardings,0.01067211945971046
E01001282,boardings,0.026102412697582664
E01001283,boardings,0.0010111768120752995
E01001285,boardings,0.0016512803443379895
E01001286,boardings,0.010867585632939991
E01001289,boardings,0.0020741717527415467
E01001290,boardings,0.002949551236347011
E01001291,boardings,0.008783294177896738
E01001293,boardings,0.004840173885463634
E01001294,boardings,0.004046650726047433
E01001295,boardings,0.005346564666328475
E01001296,boardings,0.011752190876246713
E01001297,boardings,0.001159482020454362
E01001298,boardings,0.00025732438902181256
E01001299,boardings,0.023769967207932355
E01001301,boardings,0.0006649375941135661
E01001302,boardings,0.001533450130511903
E01001303,boardings,0.00036695919825879895
E01001308,boardings,0.010904588432383356
E01001309,boardings,0.07616135159475322
E01001310,boardings,0.10759411789825855
E01001311,boardings,0.08659451845203865
E01001312,boardings,0.0019475586292586776
E01001313,boardings,0.006365939685179298
E01001315,boardings,0.006069981196358243
E01001316,boardings,0.0014281190732088017
E01001317,boardings,0.006413269118573961
E01001318,boardings,0.00412173258790444
E01001321,boardings,0.001113913460527696
E01001322,boardings,8.247167286713108e-05
E01001323,boardings,0.0003728126166002286
E01001324,boardings,0.004321537062844558
E01001325,boardings,0.0174587299392735
E01001326,boardings,0.0017655337738506618
E01001327,boardings,0.0011695875518744183
E01001328,boardings,0.0001701320513877887
E01001329,boardings,0.004104605589261114
E01001330,boardings,0.000785623760395597
E01001331,boardings,0.004281198119125066
E01001333,boardings,0.0003204628194073371
E01001334,boardings,0.01576028641589037
E01001336,boardings,0.0023133192173165128
E01001337,boardings,0.00017610834889895542
E01001338,boardings,0.00013318497580799696
E01001339,boardings,0.0081006201966612
E01001341,boardings,0.001893617662707514
E01001342,boardings,0.005926990153457049
E01001343,boardings,0.014732249868232315
E01001344,boardings,0.0008383479276341714
E01001346,boardings,0.03805342860743285
E01001347,boardings,0.003770008891675662
E01001348,boardings,0.0015162750957331047
E01001349,boardings,0.002537660357167203
E01001350,boardings,0.06913885017556515
E01001351,boardings,0.0001456396364919975
E01001352,boardings,0.0002773546050315038
E01001353,boardings,0.0005092398764009712
E01001354,boardings,0.0012213429888035493
E01001355,boardings,5.0541418707878566e-05
E01001357,boardings,0.020001690639134186
E01001358,boardings,0.007030084461861
E01001359,boardings,0.0014682145488800235
E01001361,boardings,4.893930098908068e-05
E01001362,boardings,8.979153393469792e-05
E01001363,boardings,0.00032999430665048323
E01001367,boardings,0.00021469533543819793
E01001369,boardings,0.0019947329767712753
E01001370,boardings,0.0005814751448388394
E01001375,boardings,0.011077394307649922
E01001376,boardings,0.004465737058918181
E01001377,boardings,0.005034306158335238
E01001384,boardings,0.005417234366568408
E01001385,boardings,0.001165282828841421
E01001386,boardings,0.0029254819142585766
E01001387,boardings,0.010043416122267806
E01001388,boardings,0.00016599015976643335
E01001390,boardings,0.0053039889374285375
E01001393,boardings,0.0014943793320659803
E01001394,boardings,0.0005016061222424494
E01001395,boardings,0.008490101351383412
E01001396,boardings,0.0010250826629888334
E01001397,boardings,0.011941756422752423
E01001398,boardings,0.028421701170954466
E01001399,boardings,0.020300980754897203
E01001400,boardings,0.001531696418233967
E01001402,boardings,0.0008847993271121045
E01001403,boardings,0.008682201511378225
E01001404,boardings,0.019805439148593857
E01001406,boardings,0.007084893070991053
E01001407,boardings,0.0493063199195325
E01001408,boardings,0.006768051289056065
E01001409,boardings,0.004962126469153263
E01001411,boardings,0.0010434882933517845
E01001412,boardings,0.007665110401401729
E01001414,boardings,0.005990117990326999
E01001415,boardings,0.0008810586913146015
E01001417,boardings,0.04015920896875347
E01001418,boardings,0.013849313085807776
E01001419,boardings,0.00044541212647141126
E01001423,boardings,0.007512552484771103
E01001425,boardings,0.0016825035854702772
E01001426,boardings,0.005166126426124017
E01001427,boardings,0.0006112974268947483
E01001429,boardings,2.3011812302196075e-05
E01001430,boardings,0.0008035816348724873
E01001433,boardings,0.007065448102728595
E01001436,boardings,0.021023630682543183
E01001437,boardings,0.009616388859463795
E01001438,boardings,0.0054685730005539415
E01001439,boardings,0.0002603963415135503
E01001440,boardings,0.0035869142889890593
E01001441,boardings,0.0008371062710175413
E01001442,boardings,0.0084930751961202
E01001444,boardings,0.0013380400682134557
E01001445,boardings,0.003488714379864582
E01001446,boardings,0.00491968588401275
E01001447,boardings,0.0013696171127639712
E01001449,boardings,0.02249619556413857
E01001450,boardings,0.0002589293589570314
E01001451,boardings,0.0017215964623867749
E01001453,boardings,0.019017949141863714
E01001454,boardings,0.013651145486274373
E01001455,boardings,0.005111578328375449
E01001456,boardings,0.08290438875657195
E01001458,boardings,0.0004389615333466328
E01001461,boardings,0.0030810406285856785
E01001465,boardings,0.0007431591272744631
E01001468,boardings,0.003492286815589652
E01001469,boardings,0.012121636646550313
E01001470,boardings,0.004419071311503759
E01001471,boardings,0.023361224366608264
E01001473,boardings,0.062126592733977894
E01001474,boardings,0.0035035647298716126
E01001476,boardings,0.003623088234541446
E01001478,boardings,0.006619591928273574
E01001479,boardings,0.0007080047450601439
E01001480,boardings,0.004075025354407101
E01001481,boardings,0.014924101372474092
E01001483,boardings,0.012069485877948028
E01001485,boardings,0.0009588281036909843
E01001486,boardings,0.003820311232628915
E01001488,boardings,0.007492534455253232
E01001489,boardings,0.006988723917614392
E01001491,boardings,0.0006027135254295412
E01001492,boardings,0.0023586728291600224
E01001493,boardings,0.013766540466219859
E01001495,boardings,0.0180828659831882
E01001498,boardings,0.00031414126540313283
E01001499,boardings,0.000834737816553568
E01001500,boardings,0.0037064732351662993
E01001501,boardings,6.538502485174832e-05
E01001502,boardings,0.0003941878060101892
E01001504,boardings,0.01288446177967531
E01001505,boardings,0.00023066902479664954
E01001507,boardings,0.0001302263268289608
E01001509,boardings,0.010513074868413498
E01001511,boardings,0.00028740907051428183
E01001512,boardings,0.00020008724299464128
E01001513,boardings,0.0006226969479436126
E01001514,boardings,0.03825507981872425
E01001515,boardings,0.023556521921873564
E01001516,boardings,0.00175419910581049
E01001518,boardings,0.00124415321287603
E01001520,boardings,0.00935873685871931
E01001521,boardings,0.0038832288837210975
E01001522,boardings,0.030920291737473696
E01001523,boardings,0.004943911965791711
E01001524,boardings,0.005019556725705218
E01001526,boardings,0.083164664031082
E01001527,boardings,0.006167628438758706
E01001528,boardings,0.001565474957373631
E01001529,boardings,0.0022357274683626987
E01001530,boardings,0.0095528644273572
E01001532,boardings,0.0029613099567373565
E01001534,boardings,0.00015596416264635306
E01001535,boardings,0.016526101319041767
E01001536,boardings,0.0004361487875020407
E01001537,boardings,0.012597843331216161
E01001538,boardings,0.011772094784715453
E01001539,boardings,0.03461738263990315
E01001540,boardings,0.004741592388630923
E01001542,boardings,0.006767816575555974
E01001544,boardings,0.02384878043414058
