lsoa,cluster,area_km2,distance_centre_km,poi_count,shannon_group,shannon_category,group_richness,category_richness,poi_count_no_transport,shannon_group_no_transport,shannon_category_no_transport,group_richness_no_transport,category_richness_no_transport,log1p_poi_count,poi_density_km2,log1p_poi_count_no_transport,poi_density_km2_no_transport
E01004528,1,0.14731433173501568,9.449603936580207,54,1.9149158311352281,2.7633465244377775,9,20,50,1.7829328816543675,2.69923803042112,8,19,4.007333185232471,366.56311279430355,3.9318256327243257,339.41028962435513
E01004529,2,0.12942985773604015,9.841501296320152,75,1.5395412618651885,2.760062534729527,8,23,73,1.4553947902687439,2.709355002115667,7,22,4.330733340286331,579.464439750489,4.30406509320417,564.0120546904759
E01004536,1,0.1403806395218865,5.392514082673086,54,1.9445285517743802,2.5771436064223328,9,18,51,1.8317323022802094,2.5015600072015705,8,17,4.007333185232471,384.66842852344286,3.9512437185814275,363.2979602721405
E01004537,2,0.13326832961180124,5.81676674683513,57,1.8455632284715144,2.645005542496207,8,20,49,1.6750593611666602,2.5435093736024967,7,18,4.060443010546419,427.70851984140506,3.912023005428146,367.6792538987517
E01004538,1,0.12782344404926374,6.209663906083153,22,1.8572007905858021,1.9594435441528582,8,9,19,1.6892453099563893,1.807631656191928,7,8,3.1354942159291497,172.11240209989256,2.995732273553991,148.64252908627086
E01004540,1,0.1386212533755528,4.656723181313615,118,1.7988628856359072,2.8840105674615826,9,28,114,1.7087441699959707,2.812236151372763,8,26,4.77912349311153,851.2403194069693,4.74493212836325,822.3847153592754
E01004541,1,0.09182251675187618,5.422453017581376,28,1.908138889807703,2.362757489425371,8,13,26,1.7778064222841694,2.2673956834108897,7,12,3.367295829986474,304.93609836094896,3.295836866004329,283.15494847802404
E01004543,3,0.25520873056313503,7.489703842204011,112,1.8061798258753656,2.8819039055650384,9,27,108,1.7132927489526448,2.7903502845256427,8,24,4.727387818712341,438.8564597804493,4.6913478822291435,423.18301478829045
E01004545,1,0.18151297299116342,7.419377823209192,183,1.7882712246494006,2.814000672953304,8,31,168,1.6390736291496482,2.6616894741224315,7,28,5.214935757608986,1008.1924007101628,5.1298987149230735,925.5536793404774
E01004547,3,0.12009857364851877,7.845198371210114,15,1.5292482930376914,1.933809998920632,5,8,12,1.286057336874379,1.791759469228055,4,7,2.772588722239781,124.89740339380793,2.5649493574615367,99.91792271504634
E01004548,1,0.19455381940261418,7.945539441281641,118,1.8634174726516046,2.778065765751768,9,28,112,1.7514723793424984,2.660937316820848,8,25,4.77912349311153,606.5159777501364,4.727387818712341,575.676182271316
E01004549,0,0.11528121368336812,8.163135226507372,35,1.6596345986416583,2.703380067276385,7,17,31,1.472542244640247,2.6509645479375195,6,16,3.58351893845611,303.6054087366841,3.4657359027997265,268.9076477382059
E01004551,1,0.21643068039640312,5.778070006437587,203,1.875918317538312,2.738970857285345,9,31,190,1.7500501056436149,2.6178457627572373,8,27,5.318119993844216,937.9446556661736,5.25227342804663,877.8792343673547
E01004552,1,0.1363300230325655,5.817557836044543,218,1.647824162207391,2.27711424410566,9,19,213,1.5746862184575958,2.2187483680060587,8,18,5.389071729816501,1599.0608315816523,5.365976015021851,1562.385124435284
E01004553,3,0.24586993333504253,6.197966098801074,59,1.819384054174382,2.756120931492243,9,21,52,1.651057584912933,2.6333573664832604,8,19,4.0943445622221,239.96427379187418,3.970291913552122,211.49393622334674
E01004554,2,0.4137768119215469,5.72414795390497,32,1.7311375790626926,2.420841850558539,8,13,31,1.6434340961114335,2.355386892494243,7,12,3.4965075614664802,77.3363781585404,3.4657359027997265,74.91961634108601
E01004557,3,0.08813243511533853,6.376153709046194,74,1.6159545698955216,2.4203135424349407,8,16,71,1.5074074564943345,2.345753427873448,7,15,4.31748811353631,839.6454710817479,4.276666119016055,805.605789821677
E01004558,3,0.25834601477839403,6.547126470416713,74,1.7403632365060402,2.6476501873305667,8,20,69,1.6012550867205773,2.574287468764272,7,19,4.31748811353631,286.43755183712153,4.248495242049359,267.08366319947817
E01004559,3,0.1829395303837999,6.835101688830057,13,1.2658567518727373,1.6924088629865497,4,7,10,0.9433483923290392,1.4978661367769954,3,6,2.6390573296152584,71.06173265409895,2.3978952727983707,54.6628712723838
E01004560,2,0.7389871126747408,3.9927731242358386,123,1.9451073636453764,3.0512879345469246,9,31,118,1.8503178412431602,2.9748530267164144,8,29,4.820281565605037,166.44403926721446,4.77912349311153,159.67802141082362
E01004563,1,0.16296594700596717,4.215677950415527,71,2.0033613689820946,2.9647206865960047,9,26,64,1.8652855360343985,2.827263853421897,8,23,4.276666119016055,435.6738404827621,4.174387269895637,392.7200815619264
E01004564,1,0.4926151096934327,4.050497302715275,192,1.7490680128875133,3.256324981199519,9,34,167,1.5662204152118062,3.1265155422280424,8,30,5.262690188904886,389.7566197664677,5.123963979403259,339.00705990104217
E01004568,1,0.2730664592826341,10.138683901825878,32,1.6374816286432323,2.306668725404531,6,13,27,1.4270610433807247,2.1275045611092667,5,11,3.4965075614664802,117.18758899963905,3.332204510175204,98.87702821844545
E01004569,1,0.22822867420868376,10.345046437404337,91,1.898206542119835,2.639144080200983,8,22,82,1.7484704842873944,2.5324439855410192,7,20,4.5217885770490405,398.72290506666576,4.418840607796598,359.28877159853397
E01004570,2,0.10898498587050044,10.531526185625752,17,1.4520440731936837,1.8438614379613665,5,8,15,1.235144651532666,1.6792043316027068,4,7,2.8903717578961645,155.9847887689774,2.772588722239781,137.63363714909772
E01004571,1,0.1008794402153999,10.330243417876726,29,1.767975604541508,2.4322781560465367,7,15,22,1.6020008399711876,2.224300499627058,6,12,3.4011973816621555,287.47185688261743,3.1354942159291497,218.08209832474427
E01004572,1,0.7639100708020109,9.694816377937123,48,1.963954397243275,2.418724483077762,9,18,35,1.8923910383779394,2.4153482461068365,8,16,3.8918202981106265,62.834621292014056,3.58351893845611,45.81691135876025
E01004573,1,1.783171019234348,10.709791390511796,73,1.7099795431201832,2.565654546176394,8,20,49,1.6040296730553516,2.3587230727817823,7,16,4.30406509320417,40.938305531313816,3.912023005428146,27.479136589512013
E01004574,1,0.1763110905681894,10.475859968786793,29,1.6069711119297907,2.4312780168487045,6,14,24,1.3862943611198906,2.1625568362331324,5,11,3.4011973816621555,164.48199546916234,3.2188758248682006,136.12303073309988
E01004575,2,0.5502331052196981,9.954840872566917,47,1.9220937280439958,2.2273116032345115,8,13,39,1.7665616530817936,2.1343883231831846,7,12,3.871201010907891,85.4183427971564,3.6888794541139363,70.87905040615105
E01004579,1,0.11760980780343845,4.812746374240255,36,1.7402986973246517,2.5556571845041334,8,17,35,1.6594643848970565,2.498118828853095,7,16,3.6109179126442243,306.09692059157925,3.58351893845611,297.5942283529243
E01004582,1,0.16699497889684972,4.297732574181914,57,1.972195711024164,2.655186425278352,9,22,51,1.8281352420807238,2.4622293005215092,8,19,4.060443010546419,341.32762779177955,3.9512437185814275,305.3984038136975
E01004583,2,0.10784085856861164,4.553661798689166,47,1.6477120593349923,2.4491980672155904,7,15,41,1.4510375867955325,2.36981422997573,6,14,3.871201010907891,435.82739069252835,3.7376696182833684,380.1898514551843
E01004585,2,0.16214595403932403,5.147730792817079,54,1.6314342055186077,2.83514666346383,9,22,50,1.4767727259884176,2.776782180569258,8,21,4.007333185232471,333.0332867072575,3.9318256327243257,308.3641543585718
E01004586,2,0.07468236862554946,5.502885693423484,16,1.754105330999288,1.9273921261392741,6,7,12,1.5890269151739727,1.5890269151739729,5,5,2.833213344056216,214.24066074045578,2.5649493574615367,160.68049555534182
E01004588,2,0.11282941344905507,5.478810019063151,69,1.7532052240231013,2.64109830159444,8,21,66,1.6459221436383562,2.5452415352677185,7,19,4.248495242049359,611.5426633069842,4.204692619390966,584.9538518588545
E01004590,1,0.16412818361462458,4.702285472895591,38,1.8006873158028909,2.6028076021003765,7,17,35,1.655167512829743,2.4714826092417437,6,15,3.6635616461296463,231.52635435986159,3.58351893845611,213.24795796303042
E01004591,1,0.1176803546550094,5.0428357167001385,186,1.67504423260993,2.8721729040211987,8,30,179,1.5739261242663345,2.7911639798506505,7,28,5.231108616854587,1580.5526805665722,5.19295685089021,1521.0695151689056
E01004593,1,0.1880556900493209,8.299281323599217,106,1.7358677829975508,2.957303409155549,8,26,102,1.6369592688366321,2.8842419727020503,7,24,4.672828834461906,563.662816967674,4.634728988229636,542.3925219877617
E01004594,3,0.1676811634213462,8.613904578135305,73,1.7768397356208316,2.5906766223708564,8,20,66,1.6158234168730214,2.4435466895979983,7,18,4.30406509320417,435.3500328272826,4.204692619390966,393.604139268502
E01004595,2,0.1935399112519281,8.456771965307372,34,1.8378407875400375,2.556284554116297,8,16,31,1.68837964982115,2.4147520871988397,7,14,3.5553480614894135,175.67435977452058,3.4657359027997265,160.1736809708864
E01004597,2,0.14497931534305775,8.768996514136004,31,1.5829979456512404,2.4967594920374125,7,15,28,1.4006034331092485,2.4122680023225103,6,14,3.4657359027997265,213.8236059857653,3.367295829986474,193.1309989548848
E01004601,1,0.393590506379853,7.839454670028331,131,2.032009315492007,3.072350673479578,9,32,117,1.8945600339833608,2.925804297592942,8,28,4.882801922586371,332.8332311795455,4.770684624465665,297.26326754203683
E01004602,2,0.1529438665971779,7.759410874429905,62,1.7328856716565895,2.988021726107296,9,24,60,1.6433924644059799,2.940366387338377,8,23,4.143134726391533,405.37748508277883,4.110873864173311,392.30079201559244
E01004605,2,0.28630935790027634,8.118592308485452,62,2.019070715553613,2.868432975832148,9,22,54,1.8766800618414412,2.749185296893101,8,20,4.143134726391533,216.54898203360526,4.007333185232471,188.60717790023685
E01004606,2,0.10574819778898131,7.932736429559789,85,1.64070151398764,2.5317752943446736,8,20,81,1.522590504447156,2.4298982915073117,7,18,4.454347296253507,803.7962043534399,4.406719247264253,765.9705006191604
E01004607,2,0.17597876753489505,8.188515588409702,52,1.6171877023305818,2.717637185441688,7,19,49,1.4821248699669605,2.6109785560260024,6,17,3.970291913552122,295.4901930978057,3.912023005428146,278.4426819575477
E01004608,1,0.08567793242349482,7.822951492136672,69,1.7567903615639655,2.931965144167294,9,24,67,1.6741177013584672,2.8843723282186122,8,23,4.248495242049359,805.3415628535714,4.219507705176107,781.9983291476708
E01004609,1,0.20675424600784786,7.953994973426889,424,1.7448490163729404,2.8601536114883883,9,36,407,1.6424584551544679,2.7678462715829095,8,33,6.052089168924417,2050.743857438875,6.0112671744041615,1968.5206367396745
E01004612,2,0.06438777945886216,8.721862678738054,65,1.8069880303935049,2.7459903831232877,8,19,63,1.722584627875363,2.691396579104504,7,18,4.189654742026425,1009.5083344430132,4.1588830833596715,978.4465395370744
E01004613,1,0.14161632863366025,8.97556528002745,283,1.5892950023549748,2.4507262440991977,9,23,279,1.5367823591615133,2.410563869604578,8,22,5.648974238161206,1998.3571296504774,5.634789603169249,1970.1117991960537
E01004614,1,0.14416018153078233,9.365733082019828,49,1.8768819144225297,2.705119571497069,8,18,42,1.7112265288231412,2.6775037954101033,7,17,3.912023005428146,339.8996829754761,3.7612001156935624,291.3425854075509
E01004615,2,0.19159813337654288,9.181209155330581,55,1.7918229661747278,2.5995829156974546,8,19,50,1.6359055557080384,2.524441500183038,7,18,4.02535169073515,287.05916404681204,3.9318256327243257,260.9628764061928
E01004616,1,0.1069480034335701,9.366235603364858,25,1.651550134800023,2.2994504849627755,8,13,22,1.4598012994628562,2.1960516973750748,7,12,3.258096538021482,233.7584545515013,3.1354942159291497,205.70744000532113
E01004617,1,0.3801327193548395,9.685773412581076,136,1.884478881238137,2.6309576446220015,9,25,120,1.7252374339830463,2.521010677650568,8,23,4.919980925828125,357.76978164578657,4.795790545596741,315.6792190992235
E01004619,3,0.5289307708620163,7.179478473110518,64,1.8575543316478895,2.8215458183954745,9,22,58,1.7064001951294236,2.704268645854882,8,20,4.174387269895637,120.99882163349476,4.07753744390572,109.65518210535463
E01004621,3,0.5333987079046933,6.958566650388332,50,1.5481353943700524,2.10542623177873,6,13,30,1.4585395456013264,2.0537559922569972,5,11,3.9318256327243257,93.73850978456795,3.4339872044851463,56.24310587074077
E01004622,0,0.16254277338300085,7.142939380146944,21,1.5801820813494563,2.2685350920163803,6,11,19,1.398920393759419,2.159731616075493,5,10,3.091042453358316,129.1967619533446,2.995732273553991,116.89230843397846
E01004623,3,0.14232628680030465,7.675753023510925,14,0.9922819748525737,1.6731183626432504,3,7,12,0.6791932659915256,1.4735023850806488,2,6,2.70805020110221,98.36552554513797,2.5649493574615367,84.31330761011826
E01004625,0,0.19834985153466428,7.75960770693246,21,1.4610386471736971,2.4254797046832532,6,13,21,1.4610386471736971,2.4254797046832532,6,13,3.091042453358316,105.87353525863351,3.091042453358316,105.87353525863351
E01004626,0,0.5579135981528844,8.231959637613864,46,1.6648607588331443,2.199570665008239,8,16,34,1.475918479477405,2.0981132996944765,7,14,3.8501476017100584,82.45004271681988,3.5553480614894135,60.94133592112773
E01004628,3,0.1952578825306932,8.707448071169516,28,1.5519018493652719,2.3319344102341093,5,13,21,1.3194222729952845,2.0408990571162233,4,10,3.367295829986474,143.40010061103982,3.091042453358316,107.55007545827986
E01004629,3,0.256742181891402,8.881123782884492,42,1.7926603035822737,2.541107902204072,7,17,37,1.6205611111502929,2.4025283280266336,6,15,3.7612001156935624,163.5882334978572,3.6375861597263857,144.11344379573134
E01004630,3,0.13612550479091212,9.097660967078232,30,1.5170182883594412,2.0663244326934955,7,13,26,1.2973197936137182,1.9311345755376275,6,12,3.4339872044851463,220.38485768026942,3.295836866004329,191.00020998956683
E01004631,2,0.15291305683490483,9.385079763780057,36,1.7917594692280547,2.3580204657326553,7,14,28,1.622639918790515,2.0934737567911332,6,11,3.6109179126442243,235.4279009598769,3.367295829986474,183.1105896354598
E01004632,3,0.3039505954842361,9.378165486833517,31,1.9163458579141401,2.382649510301411,8,14,23,1.813261632874258,2.2461630270940383,7,12,3.4657359027997265,101.99025914264993,3.1780538303479458,75.67019226712736
E01004635,3,0.19348369025815937,9.448823551473247,34,1.4110592161034878,2.131538908239804,5,12,27,1.1366193309656731,1.8887831240226345,4,10,3.5553480614894135,175.72540587082477,3.332204510175204,139.54664583859613
E01004637,3,0.09650655863038184,9.787137991947978,9,1.7351264569629226,1.8891591637540215,6,7,7,1.5498260458782016,1.7478680974667573,5,6,2.302585092994046,93.25791042316428,2.0794415416798357,72.53393032912777
E01004639,2,0.287727753770103,8.955828225172707,49,1.7661678049881075,2.439281743702299,7,16,45,1.6152892738031226,2.3482355626252427,6,15,3.912023005428146,170.299873258495,3.828641396489095,156.39784278841378
E01004640,2,0.13071631035021442,8.627305132326706,35,1.9029282415301658,2.4019743049946296,8,13,33,1.7859500057860627,2.3152412852180695,7,12,3.58351893845611,267.7554155730696,3.5263605246161616,252.45510611175135
E01004641,3,0.16904923650632292,9.380049839799883,21,1.6609958145862924,2.2436185137418785,7,12,18,1.4593594123475306,2.139085894695714,6,11,3.091042453358316,124.22416352773377,2.9444389791664403,106.47785445234324
E01004642,2,0.23110669954193278,9.516441170308171,27,1.761300464886563,2.1788487967062995,8,13,21,1.5834783417800256,2.1203261969768294,7,12,3.332204510175204,116.82915317260644,3.091042453358316,90.86711913424946
E01004643,1,0.1893471624569375,9.000842533964503,24,1.6391454272967287,2.166649565640594,6,12,18,1.4357470435705602,2.139085894695714,5,11,3.2188758248682006,126.75130531970991,2.9444389791664403,95.06347898978244
E01004644,3,0.40701149542706283,9.776418544738174,36,1.5835139316822426,2.505787353844338,7,17,30,1.3595432673791255,2.3761591322003786,6,15,3.6109179126442243,88.44959025598642,3.4339872044851463,73.70799187998868
E01004646,2,0.18915279034041074,5.0174258363745485,25,2.0132449126396543,2.221460087475205,8,11,23,1.8852995009468119,2.111620343159367,7,10,3.258096538021482,132.16828551674283,3.1780538303479458,121.59482267540339
E01004647,2,0.21552728974987537,4.404815061156286,84,1.6688079124240538,2.7714293708919304,8,25,77,1.5076057411286108,2.6123753132865146,7,22,4.442651256490317,389.74182850572674,4.356708826689592,357.26334279691616
E01004648,1,0.24465280408844098,5.010248691647272,98,1.748357824186547,2.640742081857941,9,21,94,1.6449695833875049,2.575327639257682,8,20,4.59511985013459,400.56765490647473,4.553876891600541,384.2179547062105
E01004649,2,0.16466468673812928,4.70789012635626,49,1.6692870477538257,2.4282184966052744,7,15,46,1.5328089529786841,2.3412359311030526,6,14,3.912023005428146,297.5744281949537,3.8501476017100584,279.3555856524055
E01004651,2,0.07473310927026515,4.474696886129035,18,1.397991702060472,2.0620695413001644,5,9,16,1.18030455699462,1.9273921261392741,4,8,2.9444389791664403,240.8571003637052,2.833213344056216,214.0952003232935
E01004652,1,0.02749724798361356,4.401711781571775,45,1.76442851171652,2.5399155161979614,8,16,40,1.5925459678576739,2.3808423895231385,7,14,3.828641396489095,1636.52740909988,3.713572066704308,1454.6910303110044
E01004653,1,0.07788219964506776,5.02435636739773,66,1.7403933139409518,2.52789726567214,8,15,64,1.654743085039025,2.466856535261813,7,14,4.204692619390966,847.4336921758957,4.174387269895637,821.7538833220806
E01004654,2,0.13696304276998297,4.660099035688325,172,1.6416757789109904,2.6131772737566714,9,26,170,1.5968894860025928,2.5798204101994,8,25,5.153291594497779,1255.8132217379139,5.14166355650266,1241.2107424153799
E01004656,1,0.17549886701530737,4.430801369294534,69,1.829417599327116,2.85260346336385,8,23,60,1.6585360077618683,2.62986139729308,7,19,4.248495242049359,393.1649313381703,4.110873864173311,341.8825489897133
E01004657,1,0.1335517466558061,2.4590727860441572,179,1.7506139409364543,2.78196448613638,9,27,168,1.6191704328729748,2.650203533812109,8,24,5.19295685089021,1340.3044473938976,5.1298987149230735,1257.9393696210882
E01004658,1,0.07330496396503335,2.6090173937490695,143,1.6195720528612487,2.6263084239205807,8,24,140,1.5502699818807053,2.564939685856419,7,22,4.969813299576001,1950.7546592371475,4.948759890378168,1909.8297363160884
E01004660,1,0.03432725455584366,2.829912435075084,77,1.8481512397408038,2.485733147063522,9,19,74,1.7517740775732586,2.389399271613324,8,17,4.356708826689592,2243.1155941916713,4.31748811353631,2155.7214801322557
E01004661,1,0.16359806266175086,3.0495840725041052,346,1.6535037124086207,3.168705707692809,9,41,329,1.5328635111676998,3.0669404079029072,8,37,5.849324779946859,2114.939470373659,5.799092654460526,2011.0262594015426
E01004662,1,0.1204908772201946,2.8398024455751907,191,1.7634760988823235,3.1915649159400976,9,33,180,1.6374932849479855,3.1107480762523836,8,31,5.2574953720277815,1585.1822511919424,5.198497031265826,1493.889032536909
E01004668,2,0.05923972118201075,2.5926992714179216,11,1.8462202193216335,2.0982737395252498,7,9,8,1.732867951399863,2.0794415416798357,6,8,2.4849066497880004,185.68622168566782,2.1972245773362196,135.0445248623039
E01004675,1,0.10501595989341396,5.324910036348169,67,1.7986832042708356,2.5656421983668647,7,18,57,1.6188972347975625,2.5204104383841233,6,17,4.219507705176107,637.9982630068963,4.060443010546419,542.7746416625835
E01004676,2,0.05267890160607625,5.115230217287254,13,1.6715952780212544,2.098147389135067,6,9,12,1.5171063970610275,1.9792045174343245,5,8,2.6390573296152584,246.7781142669177,2.5649493574615367,227.79518240023174
E01004678,2,0.1001860015808066,5.592019803056673,50,1.9053725298227033,2.835582894510474,8,22,47,1.7855372418320201,2.734494172247001,7,20,3.9318256327243257,499.0717187138336,3.871201010907891,469.1274155910036
E01004679,1,0.0879848365751267,5.7085455232197395,121,1.6612667642246448,2.572045656179473,9,24,113,1.5181679495744205,2.4296918214008443,8,21,4.804021044733257,1375.2369693462235,4.736198448394496,1284.312211042341
E01004680,1,0.11994572162247398,2.7765089568137973,126,1.8366754983279985,2.9623884049201386,9,27,117,1.7008458468444876,2.8641894256133456,8,25,4.844187086458591,1050.475150723439,4.770684624465665,975.4412113860504
E01004681,1,0.1895359510376237,3.9155000929432253,165,1.6710113041991592,2.9322699477936123,9,35,148,1.4931615227385824,2.7610738977466487,8,30,5.111987788356544,870.5472449775335,5.003946305945459,780.8544985253028
E01004682,1,0.11089032388359411,3.520476371633614,143,1.72684897026727,2.734973317086397,9,25,132,1.5769645636608776,2.6144757915564827,8,23,4.969813299576001,1289.5624703027531,4.890349128221754,1190.3653572025412
E01004683,2,0.12281457669733357,3.197839684756036,25,1.5542385088540636,1.9814919227071186,6,9,24,1.4440566261665526,1.8891122655968182,5,8,3.258096538021482,203.55889888877314,3.2188758248682006,195.41654293322222
E01004684,1,0.04674952710445205,3.0880908009097694,60,1.7903820580657137,2.642992518413952,8,21,54,1.6281100940825173,2.4630767983908544,7,18,4.110873864173311,1283.4354423723375,4.007333185232471,1155.0918981351037
E01004686,1,0.0628135437861341,2.9419495286054063,79,1.8534065459128874,2.7279218614834866,9,25,74,1.726766800560844,2.596163519938022,8,22,4.382026634673881,1257.6905431251757,4.31748811353631,1178.089875838772
E01004691,1,0.35916659107337406,2.11711685526346,202,1.9799712070604834,3.099030497102841,9,35,183,1.8413356039634792,2.97699413081239,8,32,5.313205979041787,562.4131114097231,5.214935757608986,509.5128682573234
E01004693,2,0.09018865560748958,4.546157761344953,48,1.8284681565101522,2.645285701603753,9,20,45,1.700988264323939,2.529826034537459,8,18,3.8918202981106265,532.2177127121287,3.828641396489095,498.95410566762064
E01004694,2,0.10475709846499105,3.7589622629737423,93,1.6840155928063942,2.7910490623646314,9,25,91,1.6149033705702762,2.7462672460528696,8,24,4.543294782270004,887.7680020039866,4.5217885770490405,868.6762170146536
E01004695,1,0.04849039931350341,4.282634031236429,111,1.8734698642126972,2.847916093139957,9,28,103,1.7399021427478782,2.705979493918905,8,25,4.718498871295094,2289.112928981164,4.6443908991413725,2124.1318169825213
E01004698,2,0.1069718006828643,4.1254554857044345,75,1.6240055706928695,2.3903602044866665,7,16,72,1.516730648915309,2.2884953021048973,6,14,4.330733340286331,701.1193559539114,4.290459441148391,673.074581715755
E01004699,1,0.08764747026435511,4.3907446831081005,159,1.6936360256863818,2.6797880524122304,8,26,152,1.5827866456785469,2.5703410733865875,7,23,5.075173815233827,1814.085443886027,5.030437921392435,1734.2200469853844
E01004701,0,0.08884537584928823,4.465311689493707,22,1.8700042258563856,2.6653941599833866,7,16,18,1.7060571156426696,2.447151308277912,6,13,3.1354942159291497,247.6212159574791,2.9444389791664403,202.59917669248293
E01004702,2,0.17871720862771268,3.780970527102806,72,2.011639230372856,2.962164539878227,9,25,64,1.8706580263460522,2.8573035947698475,8,23,4.290459441148391,402.8711087916766,4.174387269895637,358.1076522592681
E01004703,2,0.18525217867940796,4.171385599675136,49,2.0465956216714014,2.8040905552102378,9,22,40,1.9228547553765352,2.612093235851055,8,19,3.912023005428146,264.5043116324045,3.713572066704308,215.9218870468608
E01004705,2,0.0605500201805275,4.299083534269165,61,1.530554464484411,2.4289889506602704,7,16,59,1.4332461045853293,2.3621359970722353,6,15,4.127134385045092,1007.4315387200683,4.0943445622221,974.4009964669513
E01004708,2,0.13115822237818295,5.209190980760432,37,1.8939972079490126,2.5615303158128477,8,16,34,1.7548831949773818,2.48131628294685,7,15,3.6375861597263857,282.102024021901,3.5553480614894135,259.2288869390442
E01004710,2,0.10628559472670386,5.330702393409009,39,1.9193373581636644,2.7187263356467097,9,19,37,1.8098786458995375,2.652477838381666,8,18,3.6888794541139363,366.93589663097964,3.6375861597263857,348.11867116272424
E01004711,2,0.10082869575419247,5.047438748235195,15,1.8640435797520256,2.2110688711446103,7,10,14,1.7347645210257752,2.1065773332321154,6,9,2.772588722239781,148.767172755741,2.70805020110221,138.8493612386916
E01004712,2,0.12010434390712528,2.557220212359809,327,1.6260783982174818,2.9483086399788188,9,31,323,1.5793731832170663,2.911013890577691,8,29,5.793013608384144,2722.6325823224493,5.780743515792329,2689.3282082267615
E01004713,2,0.17018239150304668,1.9790560950272182,576,1.3351051626085855,2.2088103200165605,9,34,574,1.3165472629795523,2.1908815422580776,8,32,6.3578422665081,3384.6039823085234,6.354370040797351,3372.85188514773
E01004714,1,0.33402034888449933,2.1007581100308625,1090,1.668668786404576,2.777751649899739,9,40,1074,1.6158524014594504,2.7267555020444703,8,36,6.994849985833071,3263.274239549131,6.980075940561763,3215.372966308043
E01004715,1,0.11404185643556661,1.9761502379058984,394,1.4432756533996622,3.130038122953869,9,39,385,1.3655637768127373,3.0660752116344114,8,36,5.978885764901122,3454.871854200384,5.955837369464831,3375.953461591746
E01004716,1,0.17225960822645692,2.29293212555568,209,1.2579082339208838,1.8172430417907235,8,24,203,1.1610164176831053,1.7180700621906306,7,22,5.3471075307174685,1213.2850071575874,5.318119993844216,1178.4538586267477
E01004720,2,0.0820346216555339,6.47823891933588,11,1.2636544318820966,1.8462202193216335,4,7,10,1.0549201679861442,1.6957425341696346,3,6,2.4849066497880004,134.08972672769025,2.3978952727983707,121.8997515706275
E01004721,1,0.13144141746321816,6.138448446974775,54,1.8510279708952744,2.761321997082536,8,21,51,1.732731687231744,2.696572420841785,7,20,4.007333185232471,410.8294101066816,3.9512437185814275,388.0055539896438
E01004723,2,0.08459249385519518,6.085434611269778,29,1.8279443416482357,2.641534210813575,8,17,27,1.6938035770899205,2.56765936248973,7,16,3.4011973816621555,342.8200148542965,3.332204510175204,319.17725520917264
E01004725,2,0.3073650266522748,3.894143401710911,129,2.015282757188281,2.918248769964747,9,28,116,1.8777282700859552,2.768687914711472,8,25,4.867534450455582,419.69641570815094,4.762173934797756,377.4014280786473
E01004726,1,0.1855724913183182,4.258688176545504,40,1.6849620970336163,2.451162543386754,8,15,30,1.4968359365530772,2.3148150976722954,7,13,3.713572066704308,215.54918897643492,3.4339872044851463,161.66189173232618
E01004727,1,1.1773936494978452,3.182989334380921,221,2.0122799720412576,3.0682934284758825,9,32,183,1.8758697094277443,2.8541603830169886,8,27,5.402677381872279,187.70272805043226,5.214935757608986,155.42805082909098
E01004728,1,0.09294118504555067,4.00114903844051,18,1.659104829419214,2.2122566109222666,6,11,16,1.474056825273205,2.009709181894145,5,9,2.9444389791664403,193.67086820743853,2.833213344056216,172.15188285105646
E01004730,0,0.4876546023567048,3.7149999474997433,63,1.6365534485720696,2.6747076836842214,7,20,47,1.434122049650704,2.3892492192511297,6,16,4.1588830833596715,129.18979887719254,3.871201010907891,96.37969122584205
E01004731,1,0.6826257090277295,1.199339099665254,910,1.776211845867277,3.1672480259947573,9,46,875,1.6777157450278277,3.0746465791302295,8,41,6.814542897259958,1333.0877931569878,6.775366090936392,1281.8151857278729
E01004733,1,0.5462098316667012,0.8417165189089378,404,1.9208835567682536,3.0927599747468757,9,40,361,1.770309956152529,2.9303151347089305,8,35,6.003887067106539,739.64249007975,5.8916442118257715,660.9181656405688
E01004734,1,0.3269110292845426,0.33693835506793895,1391,1.8091588456310794,2.7438604369994297,9,40,1338,1.7125455611108829,2.6311690220003596,8,35,7.238496840894365,4254.980332245924,7.199678345691172,4092.8567106722116
E01004735,1,0.55560013202473,0.7766056070773851,1444,1.8521321215795845,3.012974861639909,9,43,1398,1.7672953895388317,2.918505983643762,8,38,7.275864600546533,2598.991463046893,7.243512974665482,2516.1981061908286
E01004736,1,1.1440653304531585,0.741256793736074,1453,1.8133482859198207,3.087827484469278,9,44,1388,1.707000166151112,2.9882825562666757,8,40,7.282073658093465,1270.0323673163612,7.236339342754344,1213.2174300310458
E01004737,3,0.06236600012470469,2.1288040291503174,12,1.4451858789480823,1.9356005054539454,5,8,8,1.2130075659799042,1.6674619334292946,4,6,2.5649493574615367,192.41253208487404,2.1972245773362196,128.27502138991602
E01004741,1,0.05104848029579466,2.064344864012212,53,1.811742256974822,2.841891789594894,8,22,46,1.6377335539845361,2.671825465234217,7,19,3.9889840465642745,1038.2287522154916,3.8501476017100584,901.104200036087
E01004742,2,0.04067679934940798,2.1640785452005895,52,1.6274454180327358,2.76442162099263,7,20,50,1.5229986600799046,2.7054539111581937,6,19,3.970291913552122,1278.3700003859035,3.9318256327243257,1229.2019234479842
