LSOA21CD,n_oas,loac_dominant_supergroup,loac_A_share,loac_B_share,loac_C_share,loac_D_share,loac_E_share,loac_F_share,loac_G_share
E01001383,5,A,0.4,0.4,0.0,0.0,0.0,0.0,0.2
E01001384,5,A,0.6,0.4,0.0,0.0,0.0,0.0,0.0
E01001385,5,A,0.6,0.4,0.0,0.0,0.0,0.0,0.0
E01001386,6,A,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,0.0,0.0
E01001387,6,D,0.0,0.3333333333333333,0.0,0.5,0.0,0.0,0.16666666666666666
E01001388,4,B,0.25,0.5,0.0,0.0,0.0,0.25,0.0
E01001389,5,B,0.0,0.8,0.2,0.0,0.0,0.0,0.0
E01001390,5,B,0.0,0.8,0.2,0.0,0.0,0.0,0.0
E01001391,5,B,0.0,0.8,0.0,0.0,0.0,0.2,0.0
E01001392,5,B,0.0,0.4,0.2,0.0,0.0,0.2,0.2
E01001393,5,B,0.0,0.8,0.0,0.0,0.0,0.2,0.0
E01001394,5,F,0.0,0.0,0.4,0.0,0.0,0.6,0.0
E01001395,5,F,0.0,0.0,0.2,0.0,0.2,0.6,0.0
E01001396,4,F,0.0,0.25,0.25,0.0,0.0,0.5,0.0
E01001397,6,C,0.0,0.16666666666666666,0.6666666666666666,0.0,0.0,0.16666666666666666,0.0
E01001398,4,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01001399,4,G,0.0,0.0,0.0,0.0,0.0,0.25,0.75
E01001400,5,G,0.0,0.0,0.2,0.0,0.0,0.0,0.8
E01001401,4,G,0.0,0.0,0.25,0.0,0.0,0.25,0.5
E01001402,5,G,0.0,0.2,0.0,0.0,0.0,0.0,0.8
E01001403,5,C,0.0,0.2,0.4,0.0,0.0,0.0,0.4
E01001404,4,F,0.0,0.0,0.0,0.0,0.0,0.75,0.25
E01001405,6,B,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333
E01001406,5,F,0.0,0.2,0.0,0.0,0.0,0.8,0.0
E01001407,5,F,0.0,0.0,0.0,0.0,0.0,0.8,0.2
E01001408,6,A,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333
E01001409,6,F,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.5,0.0
E01001410,7,E,0.0,0.0,0.0,0.0,0.5714285714285714,0.42857142857142855,0.0
E01001411,6,B,0.16666666666666666,0.5,0.0,0.0,0.0,0.0,0.3333333333333333
E01001412,5,G,0.0,0.0,0.0,0.0,0.0,0.4,0.6
E01001413,5,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01001414,5,E,0.0,0.0,0.0,0.0,0.6,0.4,0.0
E01001415,7,E,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.2857142857142857,0.0,0.2857142857142857
E01001416,5,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01001417,5,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01001418,5,B,0.0,0.4,0.0,0.0,0.0,0.2,0.4
E01001419,6,G,0.0,0.3333333333333333,0.0,0.0,0.0,0.16666666666666666,0.5
E01001420,5,F,0.0,0.0,0.0,0.0,0.2,0.6,0.2
E01001421,5,B,0.0,0.4,0.0,0.0,0.0,0.4,0.2
E01001422,4,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01001423,5,F,0.0,0.0,0.0,0.0,0.2,0.8,0.0
E01001424,4,F,0.0,0.0,0.0,0.0,0.25,0.75,0.0
E01001425,5,F,0.0,0.0,0.0,0.0,0.2,0.8,0.0
E01001426,5,F,0.0,0.0,0.0,0.0,0.2,0.8,0.0
E01001427,5,F,0.0,0.0,0.0,0.0,0.4,0.6,0.0
E01001428,5,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01001429,7,E,0.0,0.0,0.0,0.0,0.7142857142857143,0.2857142857142857,0.0
E01001430,5,E,0.0,0.0,0.0,0.0,0.8,0.2,0.0
E01001431,5,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01001432,5,F,0.0,0.0,0.0,0.0,0.2,0.8,0.0
E01001433,4,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01001434,4,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01001435,4,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01001436,5,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01001437,8,F,0.0,0.0,0.0,0.0,0.375,0.625,0.0
E01001438,4,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01001439,6,E,0.0,0.0,0.0,0.0,0.5,0.5,0.0
E01001440,5,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01001441,5,F,0.0,0.0,0.0,0.0,0.2,0.8,0.0
E01001442,5,F,0.0,0.0,0.0,0.0,0.4,0.6,0.0
E01001444,5,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01001445,8,F,0.0,0.0,0.0,0.0,0.125,0.875,0.0
E01001446,5,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01001447,6,F,0.0,0.0,0.0,0.0,0.16666666666666666,0.8333333333333334,0.0
E01001448,5,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01001449,4,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01001450,7,B,0.0,0.5714285714285714,0.0,0.0,0.2857142857142857,0.14285714285714285,0.0
E01001451,5,G,0.0,0.0,0.0,0.0,0.0,0.2,0.8
E01001452,4,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01001453,5,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01001454,5,G,0.0,0.2,0.0,0.0,0.0,0.0,0.8
E01001455,5,G,0.0,0.2,0.0,0.0,0.0,0.2,0.6
E01001456,4,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01001457,6,B,0.16666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666
E01001458,5,F,0.0,0.0,0.0,0.0,0.4,0.6,0.0
E01001459,5,F,0.0,0.0,0.4,0.0,0.0,0.6,0.0
E01001460,5,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01001461,5,F,0.0,0.0,0.0,0.0,0.2,0.8,0.0
E01001462,4,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01001463,4,C,0.0,0.0,0.75,0.0,0.0,0.25,0.0
E01001464,3,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01001465,4,C,0.0,0.0,0.75,0.0,0.0,0.25,0.0
E01001466,5,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01001467,5,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01001468,4,B,0.0,0.5,0.0,0.0,0.0,0.0,0.5
E01001469,5,F,0.0,0.0,0.0,0.0,0.0,0.6,0.4
E01001470,5,G,0.0,0.0,0.0,0.0,0.0,0.2,0.8
E01001471,7,B,0.14285714285714285,0.7142857142857143,0.0,0.0,0.0,0.0,0.14285714285714285
E01001472,6,B,0.0,0.5,0.0,0.0,0.0,0.0,0.5
E01001473,4,G,0.0,0.0,0.0,0.0,0.0,0.25,0.75
E01001474,6,B,0.0,0.5,0.0,0.0,0.0,0.0,0.5
E01001475,5,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01001476,5,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01001477,5,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01001478,4,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01001479,5,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01001480,4,F,0.0,0.0,0.0,0.0,0.25,0.75,0.0
E01001481,4,F,0.0,0.0,0.25,0.0,0.0,0.75,0.0
E01001482,5,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01001483,5,E,0.0,0.0,0.0,0.0,0.6,0.4,0.0
E01001484,4,C,0.0,0.0,0.5,0.0,0.0,0.5,0.0
E01001485,5,F,0.0,0.0,0.0,0.0,0.2,0.8,0.0
E01001486,7,F,0.0,0.0,0.0,0.0,0.2857142857142857,0.7142857142857143,0.0
E01001487,5,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01001488,5,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01001489,5,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01001491,5,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01001492,5,F,0.0,0.0,0.2,0.0,0.0,0.8,0.0
E01001493,6,F,0.0,0.16666666666666666,0.0,0.0,0.0,0.6666666666666666,0.16666666666666666
E01001494,4,C,0.0,0.0,0.5,0.0,0.0,0.25,0.25
E01001495,5,B,0.2,0.6,0.2,0.0,0.0,0.0,0.0
E01001496,5,C,0.0,0.2,0.8,0.0,0.0,0.0,0.0
E01001497,4,C,0.0,0.0,0.75,0.0,0.0,0.25,0.0
E01001498,5,B,0.0,0.4,0.4,0.0,0.2,0.0,0.0
E01001499,4,C,0.0,0.0,0.75,0.0,0.0,0.25,0.0
E01001500,4,C,0.0,0.25,0.5,0.0,0.0,0.0,0.25
E01001501,6,B,0.0,0.5,0.16666666666666666,0.0,0.3333333333333333,0.0,0.0
E01001502,5,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01001503,5,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01001504,5,F,0.0,0.0,0.2,0.0,0.0,0.8,0.0
E01001505,5,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01001507,8,E,0.0,0.0,0.0,0.0,0.5,0.5,0.0
E01001508,6,F,0.0,0.0,0.0,0.0,0.16666666666666666,0.8333333333333334,0.0
E01001509,5,E,0.0,0.0,0.2,0.0,0.4,0.4,0.0
E01001511,5,F,0.0,0.0,0.0,0.0,0.0,0.6,0.4
E01001512,8,B,0.0,0.5,0.0,0.0,0.375,0.125,0.0
E01001513,5,F,0.0,0.2,0.0,0.0,0.0,0.8,0.0
E01001514,5,F,0.0,0.0,0.0,0.0,0.0,0.8,0.2
E01001515,5,E,0.0,0.0,0.0,0.0,0.6,0.4,0.0
E01001516,5,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01001517,5,E,0.0,0.0,0.0,0.0,0.6,0.4,0.0
E01001518,5,F,0.0,0.2,0.0,0.0,0.0,0.8,0.0
E01001520,5,G,0.0,0.2,0.0,0.0,0.2,0.2,0.4
E01001521,5,B,0.0,0.6,0.0,0.0,0.0,0.0,0.4
E01001522,5,B,0.0,0.6,0.0,0.0,0.2,0.0,0.2
E01001523,6,G,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.6666666666666666
E01001524,5,F,0.0,0.0,0.2,0.0,0.0,0.4,0.4
E01001525,5,B,0.2,0.4,0.0,0.0,0.0,0.2,0.2
E01001526,5,G,0.0,0.2,0.0,0.0,0.0,0.0,0.8
E01001527,7,B,0.0,0.42857142857142855,0.0,0.0,0.0,0.14285714285714285,0.42857142857142855
E01001528,4,E,0.0,0.0,0.0,0.0,0.5,0.5,0.0
E01001529,5,E,0.0,0.2,0.0,0.0,0.4,0.4,0.0
E01001530,4,F,0.0,0.0,0.0,0.0,0.0,0.75,0.25
E01001531,4,G,0.25,0.0,0.0,0.0,0.0,0.0,0.75
E01001532,5,G,0.4,0.0,0.0,0.0,0.0,0.0,0.6
E01001533,4,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01001534,4,G,0.0,0.25,0.25,0.0,0.0,0.0,0.5
E01001535,4,C,0.0,0.0,0.5,0.0,0.0,0.0,0.5
E01001536,6,A,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333
E01001537,5,B,0.0,0.6,0.0,0.0,0.0,0.4,0.0
E01001538,5,G,0.0,0.0,0.0,0.0,0.0,0.2,0.8
E01001539,5,G,0.0,0.2,0.0,0.0,0.0,0.0,0.8
E01001540,5,B,0.0,0.8,0.0,0.0,0.0,0.0,0.2
E01001541,5,A,0.4,0.2,0.0,0.0,0.0,0.0,0.4
E01001542,5,E,0.0,0.0,0.0,0.0,0.4,0.2,0.4
E01001543,5,G,0.0,0.0,0.0,0.0,0.0,0.2,0.8
E01001544,5,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01001545,5,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01001546,5,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01001547,5,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01001548,5,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01001549,6,E,0.0,0.0,0.0,0.0,0.5,0.5,0.0
E01001550,4,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01001551,5,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01001552,5,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01001553,4,F,0.0,0.0,0.25,0.0,0.0,0.75,0.0
E01001554,6,E,0.0,0.0,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0
E01001555,6,F,0.0,0.0,0.0,0.0,0.16666666666666666,0.8333333333333334,0.0
E01001556,4,C,0.0,0.0,0.75,0.0,0.0,0.25,0.0
E01001557,4,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01001558,5,F,0.0,0.0,0.2,0.0,0.2,0.6,0.0
E01001559,6,F,0.0,0.0,0.0,0.0,0.16666666666666666,0.8333333333333334,0.0
E01001560,4,C,0.0,0.0,0.5,0.0,0.0,0.5,0.0
E01001562,7,F,0.0,0.0,0.0,0.0,0.42857142857142855,0.5714285714285714,0.0
E01001563,5,B,0.0,0.8,0.0,0.0,0.0,0.0,0.2
E01001564,5,G,0.0,0.4,0.0,0.0,0.0,0.0,0.6
E01001565,5,B,0.2,0.6,0.2,0.0,0.0,0.0,0.0
E01001566,5,B,0.2,0.6,0.0,0.0,0.0,0.0,0.2
E01001567,5,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01001568,5,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01001569,6,B,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.16666666666666666
E01001570,5,F,0.0,0.2,0.0,0.0,0.0,0.6,0.2
E01001571,5,F,0.0,0.0,0.2,0.0,0.0,0.8,0.0
E01001572,5,F,0.0,0.2,0.0,0.0,0.0,0.8,0.0
E01001573,4,F,0.0,0.0,0.25,0.0,0.0,0.75,0.0
E01001574,6,E,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0
E01001575,5,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01001576,5,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01001577,6,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01001578,7,F,0.0,0.0,0.0,0.0,0.2857142857142857,0.7142857142857143,0.0
E01001579,5,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01001580,6,A,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,0.0,0.0
E01001581,7,B,0.42857142857142855,0.5714285714285714,0.0,0.0,0.0,0.0,0.0
E01001582,5,A,0.4,0.2,0.0,0.0,0.0,0.4,0.0
E01001583,6,A,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,0.0,0.0
E01001584,6,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0
E01001585,6,A,0.5,0.5,0.0,0.0,0.0,0.0,0.0
E01001586,6,B,0.16666666666666666,0.6666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0
E01001587,8,A,0.5,0.375,0.0,0.125,0.0,0.0,0.0
E01001588,5,F,0.0,0.2,0.0,0.0,0.0,0.8,0.0
E01001589,5,F,0.0,0.4,0.0,0.0,0.0,0.6,0.0
E01001590,6,B,0.0,1.0,0.0,0.0,0.0,0.0,0.0
E01001591,6,B,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0
E01001592,6,B,0.3333333333333333,0.5,0.0,0.0,0.0,0.16666666666666666,0.0
E01001593,6,A,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
E01001594,7,E,0.0,0.2857142857142857,0.0,0.0,0.42857142857142855,0.2857142857142857,0.0
E01001595,5,E,0.0,0.0,0.0,0.0,0.4,0.4,0.2
E01001596,5,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01001597,5,B,0.0,0.6,0.0,0.0,0.0,0.0,0.4
E01001598,5,G,0.0,0.0,0.0,0.0,0.0,0.2,0.8
E01001599,5,F,0.0,0.0,0.0,0.0,0.0,0.6,0.4
E01001600,5,B,0.0,0.4,0.0,0.0,0.0,0.2,0.4
E01001601,5,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01001602,6,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01001603,6,F,0.0,0.0,0.0,0.0,0.16666666666666666,0.8333333333333334,0.0
E01001604,5,B,0.2,0.4,0.0,0.0,0.0,0.0,0.4
E01001605,5,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01001606,5,G,0.0,0.2,0.0,0.0,0.0,0.0,0.8
E01001607,5,B,0.2,0.4,0.0,0.0,0.0,0.0,0.4
E01001608,5,G,0.0,0.4,0.0,0.0,0.0,0.0,0.6
E01001609,6,G,0.0,0.3333333333333333,0.0,0.0,0.16666666666666666,0.0,0.5
E01001610,5,B,0.0,0.4,0.0,0.0,0.0,0.2,0.4
E01001611,6,F,0.0,0.0,0.0,0.0,0.0,0.5,0.5
E01001613,6,B,0.0,0.8333333333333334,0.0,0.0,0.16666666666666666,0.0,0.0
E01001614,5,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01001615,7,B,0.0,0.7142857142857143,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285
E01001617,6,G,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.5
E01001618,5,F,0.0,0.0,0.0,0.0,0.0,0.8,0.2
E01001619,5,B,0.2,0.6,0.0,0.0,0.0,0.2,0.0
E01001620,4,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01001621,5,B,0.0,0.4,0.0,0.0,0.0,0.4,0.2
E01001623,5,F,0.0,0.2,0.0,0.0,0.0,0.8,0.0
E01001624,5,F,0.0,0.0,0.0,0.0,0.0,0.6,0.4
E01001625,5,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01001629,7,F,0.0,0.0,0.0,0.0,0.42857142857142855,0.5714285714285714,0.0
E01001631,6,E,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0
E01001632,6,C,0.0,0.0,0.5,0.0,0.0,0.5,0.0
E01001633,6,F,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0
E01001634,5,E,0.0,0.0,0.0,0.0,0.6,0.4,0.0
E01001635,5,F,0.0,0.4,0.0,0.0,0.0,0.6,0.0
E01001636,5,F,0.0,0.0,0.2,0.0,0.0,0.8,0.0
E01001637,5,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01001638,5,E,0.0,0.2,0.0,0.0,0.6,0.2,0.0
E01001641,6,B,0.3333333333333333,0.5,0.0,0.16666666666666666,0.0,0.0,0.0
E01001642,7,A,0.8571428571428571,0.14285714285714285,0.0,0.0,0.0,0.0,0.0
E01001644,8,D,0.25,0.25,0.0,0.375,0.125,0.0,0.0
E01001645,6,F,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.16666666666666666
E01001646,10,B,0.0,0.4,0.0,0.1,0.2,0.2,0.1
E01001647,5,G,0.0,0.0,0.0,0.0,0.0,0.4,0.6
E01001648,5,F,0.0,0.0,0.0,0.2,0.0,0.6,0.2
E01001649,5,F,0.0,0.0,0.0,0.0,0.0,0.8,0.2
E01001650,5,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01001651,6,F,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0
E01001652,5,B,0.2,0.6,0.0,0.0,0.0,0.2,0.0
E01001653,5,F,0.0,0.0,0.0,0.0,0.2,0.8,0.0
E01001654,5,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01001655,5,F,0.0,0.0,0.0,0.0,0.2,0.8,0.0
E01001656,5,A,0.4,0.4,0.0,0.0,0.2,0.0,0.0
E01001657,5,A,0.4,0.2,0.0,0.0,0.2,0.0,0.2
E01001658,6,B,0.0,0.8333333333333334,0.0,0.0,0.0,0.16666666666666666,0.0
E01001659,4,G,0.0,0.0,0.0,0.0,0.0,0.25,0.75
E01001660,5,F,0.0,0.0,0.0,0.0,0.0,0.8,0.2
E01001661,5,F,0.0,0.0,0.2,0.0,0.0,0.8,0.0
E01001664,6,A,0.5,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,0.0
E01001665,6,A,0.5,0.5,0.0,0.0,0.0,0.0,0.0
E01001666,5,B,0.0,0.6,0.0,0.0,0.0,0.4,0.0
E01001669,6,F,0.0,0.0,0.0,0.0,0.16666666666666666,0.8333333333333334,0.0
E01001671,6,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01001672,5,C,0.0,0.0,0.6,0.0,0.0,0.4,0.0
E01001673,6,C,0.0,0.0,0.5,0.0,0.16666666666666666,0.3333333333333333,0.0
E01001674,5,F,0.0,0.0,0.4,0.0,0.0,0.6,0.0
E01001675,6,C,0.0,0.0,0.8333333333333334,0.0,0.0,0.16666666666666666,0.0
E01001676,5,F,0.0,0.0,0.2,0.0,0.2,0.6,0.0
E01001677,6,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01001678,5,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01001679,4,F,0.0,0.25,0.0,0.0,0.0,0.5,0.25
E01001680,5,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01001681,4,F,0.0,0.25,0.0,0.0,0.0,0.75,0.0
E01001682,4,F,0.0,0.25,0.0,0.0,0.0,0.5,0.25
E01001683,5,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01001684,5,F,0.0,0.0,0.0,0.0,0.0,0.8,0.2
E01001685,5,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01001686,6,B,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0
E01001687,4,F,0.0,0.0,0.0,0.0,0.25,0.75,0.0
E01001688,7,F,0.0,0.0,0.0,0.0,0.14285714285714285,0.8571428571428571,0.0
E01001690,5,F,0.0,0.0,0.0,0.0,0.2,0.8,0.0
E01001692,5,F,0.0,0.0,0.0,0.0,0.2,0.8,0.0
E01001693,5,E,0.0,0.0,0.0,0.0,0.6,0.4,0.0
E01001694,5,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01001695,5,F,0.0,0.0,0.0,0.0,0.2,0.8,0.0
E01001696,8,D,0.0,0.125,0.0,0.5,0.25,0.125,0.0
E01001697,6,F,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.5,0.0
E01001698,5,E,0.0,0.2,0.0,0.0,0.4,0.4,0.0
E01001699,5,A,0.2,0.2,0.0,0.2,0.2,0.2,0.0
E01001700,7,F,0.0,0.14285714285714285,0.14285714285714285,0.0,0.2857142857142857,0.42857142857142855,0.0
E01001701,6,B,0.16666666666666666,0.5,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0
E01001702,4,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01001703,5,E,0.0,0.0,0.0,0.0,0.8,0.2,0.0
E01001704,5,F,0.0,0.2,0.0,0.0,0.0,0.8,0.0
E01001705,6,E,0.0,0.16666666666666666,0.0,0.0,0.5,0.3333333333333333,0.0
E01001708,6,B,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0
E01001710,5,E,0.0,0.0,0.0,0.0,0.8,0.2,0.0
E01001712,8,E,0.0,0.0,0.0,0.0,0.75,0.25,0.0
E01001714,7,E,0.0,0.0,0.0,0.2857142857142857,0.7142857142857143,0.0,0.0
E01001715,5,D,0.0,0.2,0.0,0.8,0.0,0.0,0.0
E01001716,6,D,0.0,0.0,0.0,0.5,0.5,0.0,0.0
E01001717,4,F,0.25,0.25,0.0,0.0,0.0,0.5,0.0
E01001718,6,D,0.16666666666666666,0.3333333333333333,0.0,0.5,0.0,0.0,0.0
E01001719,5,E,0.0,0.0,0.0,0.4,0.6,0.0,0.0
E01001720,6,D,0.0,0.16666666666666666,0.0,0.8333333333333334,0.0,0.0,0.0
E01001722,7,E,0.0,0.2857142857142857,0.0,0.0,0.7142857142857143,0.0,0.0
E01001723,4,B,0.0,1.0,0.0,0.0,0.0,0.0,0.0
E01001724,8,B,0.0,0.375,0.0,0.375,0.25,0.0,0.0
E01001725,4,B,0.0,0.5,0.0,0.0,0.25,0.25,0.0
E01001726,4,E,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E01001727,4,B,0.0,0.5,0.0,0.0,0.0,0.5,0.0
E01001728,4,E,0.0,0.25,0.0,0.0,0.5,0.25,0.0
E01001729,5,E,0.0,0.2,0.0,0.0,0.8,0.0,0.0
E01001730,9,E,0.0,0.0,0.0,0.1111111111111111,0.8888888888888888,0.0,0.0
E01001731,8,E,0.0,0.25,0.0,0.25,0.5,0.0,0.0
E01001732,5,E,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E01001733,5,B,0.0,1.0,0.0,0.0,0.0,0.0,0.0
E01001734,5,B,0.0,0.6,0.0,0.2,0.2,0.0,0.0
E01001735,5,A,0.4,0.2,0.0,0.0,0.2,0.2,0.0
E01001736,5,B,0.0,0.8,0.0,0.2,0.0,0.0,0.0
E01001737,5,B,0.2,0.6,0.0,0.2,0.0,0.0,0.0
E01001738,6,B,0.16666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0
E01001739,6,A,0.5,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0
E01001740,5,E,0.0,0.2,0.0,0.0,0.6,0.2,0.0
E01001741,5,A,0.6,0.4,0.0,0.0,0.0,0.0,0.0
E01001742,6,B,0.0,0.5,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0
E01001744,6,B,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0
E01001745,6,E,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0
E01001746,5,E,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E01001747,6,B,0.16666666666666666,0.5,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0
E01001749,5,B,0.4,0.6,0.0,0.0,0.0,0.0,0.0
E01001750,8,B,0.125,0.25,0.0,0.25,0.25,0.125,0.0
E01001751,5,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0
E01001753,5,E,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E01001755,5,E,0.0,0.0,0.0,0.2,0.8,0.0,0.0
E01001756,9,A,0.3333333333333333,0.2222222222222222,0.0,0.3333333333333333,0.1111111111111111,0.0,0.0
E01001757,5,E,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E01001758,7,E,0.0,0.0,0.0,0.14285714285714285,0.8571428571428571,0.0,0.0
E01001759,6,B,0.0,0.5,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
E01001760,6,B,0.0,0.3333333333333333,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0
E01001761,6,E,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0
E01001762,5,B,0.0,0.6,0.0,0.2,0.2,0.0,0.0
E01001763,7,B,0.0,0.7142857142857143,0.0,0.0,0.2857142857142857,0.0,0.0
E01001764,5,B,0.0,0.6,0.0,0.0,0.0,0.4,0.0
E01001765,5,E,0.0,0.0,0.0,0.0,0.8,0.2,0.0
